active_score,passive_score,pass_drop,verb,frame
-30.90825653076172,-40.40436935424805,9.496112823486328,benefited,1
-39.51329040527344,-41.75602340698242,2.2427330017089844,profited,1
-32.98946762084961,-32.351951599121094,-0.6375160217285156,helped,2
-35.070411682128906,-33.1112060546875,-1.9592056274414062,strengthened,2
-29.79346466064453,-30.102859497070312,0.30939483642578125,benefited,3
-33.934486389160156,-34.53216552734375,0.5976791381835938,profited,3
-34.18995666503906,-30.937463760375977,-3.252492904663086,helped,4
-41.25346755981445,-32.888858795166016,-8.364608764648438,strengthened,4
-26.563655853271484,-31.088340759277344,4.524684906005859,benefited,5
-34.82738494873047,-28.759117126464844,-6.068267822265625,strengthened,5
-29.73480987548828,-35.27958297729492,5.544773101806641,helped,1
-31.388179779052734,-41.130592346191406,9.742412567138672,strengthened,1
-35.4726676940918,-35.64912796020508,0.17646026611328125,benefited,2
-43.85295104980469,-37.755516052246094,-6.097434997558594,profited,2
-30.097213745117188,-26.88665771484375,-3.2105560302734375,helped,3
-28.162338256835938,-29.521427154541016,1.3590888977050781,strengthened,3
-34.11158752441406,-32.21729278564453,-1.8942947387695312,benefited,4
-40.1722412109375,-33.899234771728516,-6.273006439208984,profited,4
-30.822738647460938,-28.87204360961914,-1.9506950378417969,helped,5
-36.689510345458984,-31.67914581298828,-5.010364532470703,profited,5
-38.838077545166016,-56.230194091796875,17.39211654663086,cost,6
-45.588905334472656,-54.79831314086914,9.209407806396484,fetched,6
-33.67254638671875,-34.736297607421875,1.063751220703125,earned,7
-25.774078369140625,-43.447715759277344,17.67363739013672,cost,8
-30.58579444885254,-42.597049713134766,12.011255264282227,fetched,8
-35.45460510253906,-39.74114990234375,4.2865447998046875,earned,9
-33.277809143066406,-47.839412689208984,14.561603546142578,cost,10
-35.15089416503906,-46.762794494628906,11.611900329589844,fetched,10
-40.21438980102539,-47.67718505859375,7.462795257568359,earned,6
-27.961809158325195,-46.640010833740234,18.67820167541504,cost,7
-34.93421936035156,-41.11153793334961,6.177318572998047,fetched,7
-31.961179733276367,-38.44178009033203,6.480600357055664,earned,8
-31.454320907592773,-44.011863708496094,12.55754280090332,cost,9
-39.024898529052734,-45.969024658203125,6.944126129150391,fetched,9
-29.76828384399414,-32.454280853271484,2.6859970092773438,earned,10
-32.228607177734375,-37.16870880126953,4.940101623535156,emanated,11
-28.452381134033203,-38.239437103271484,9.787055969238281,radiated,11
