active_score,passive_score,pass_drop,verb,frame
-30.004093170166016,-42.90702819824219,12.902935028076172,benefited,1
-38.961273193359375,-48.02214050292969,9.060867309570312,profited,1
-32.55622863769531,-35.39894485473633,2.8427162170410156,helped,2
-30.984176635742188,-36.33738708496094,5.35321044921875,strengthened,2
-28.7906494140625,-35.06988525390625,6.27923583984375,benefited,3
-37.70602035522461,-40.19804000854492,2.4920196533203125,profited,3
-34.55036544799805,-28.793956756591797,-5.75640869140625,helped,4
-39.496089935302734,-33.312644958496094,-6.183444976806641,strengthened,4
-29.305652618408203,-34.11140441894531,4.805751800537109,benefited,5
-37.48878860473633,-28.550983428955078,-8.93780517578125,strengthened,5
-29.508480072021484,-39.67121124267578,10.162731170654297,helped,1
-30.50558853149414,-41.36360168457031,10.858013153076172,strengthened,1
-37.142822265625,-38.8450813293457,1.7022590637207031,benefited,2
-46.765342712402344,-46.30290603637695,-0.4624366760253906,profited,2
-27.324462890625,-27.763301849365234,0.4388389587402344,helped,3
-29.208879470825195,-31.2763671875,2.0674877166748047,strengthened,3
-33.263916015625,-32.10350036621094,-1.1604156494140625,benefited,4
-43.782615661621094,-32.10686111450195,-11.67575454711914,profited,4
-31.951797485351562,-29.198566436767578,-2.7532310485839844,helped,5
-39.400936126708984,-33.24528503417969,-6.155651092529297,profited,5
-39.65032958984375,-49.75944519042969,10.109115600585938,cost,6
-46.08038330078125,-49.62763977050781,3.5472564697265625,fetched,6
-34.848533630371094,-32.76499938964844,-2.0835342407226562,earned,7
-26.56252670288086,-40.34098815917969,13.778461456298828,cost,8
-36.06684875488281,-42.77394104003906,6.70709228515625,fetched,8
-30.286190032958984,-38.92311096191406,8.636920928955078,earned,9
-32.93125915527344,-45.28251266479492,12.351253509521484,cost,10
-39.630340576171875,-43.20516586303711,3.5748252868652344,fetched,10
-42.76732635498047,-43.544677734375,0.7773513793945312,earned,6
-27.266845703125,-42.44921112060547,15.182365417480469,cost,7
-40.89759063720703,-39.81382751464844,-1.0837631225585938,fetched,7
-35.79859161376953,-35.890533447265625,0.09194183349609375,earned,8
-29.683368682861328,-41.76445007324219,12.08108139038086,cost,9
-38.53855514526367,-44.05070114135742,5.51214599609375,fetched,9
-32.885162353515625,-36.36813735961914,3.4829750061035156,earned,10
-35.052391052246094,-38.06782531738281,3.0154342651367188,emanated,11
-29.40695571899414,-38.87451171875,9.46755599975586,radiated,11
-38.278724670410156,-45.51283645629883,7.234111785888672,discharged,12
-35.92736053466797,-39.736785888671875,3.8094253540039062,emitted,12
-44.96455764770508,-44.64750671386719,-0.3170509338378906,emanated,13
-41.63265609741211,-45.96079635620117,4.3281402587890625,radiated,13
-32.820621490478516,-44.892608642578125,12.07198715209961,discharged,14
-36.61368942260742,-46.03997802734375,9.426288604736328,emitted,14
-49.89582443237305,-46.15357971191406,-3.7422447204589844,emanated,15
-43.351409912109375,-40.10157012939453,-3.2498397827148438,emitted,15
-33.360748291015625,-37.39453887939453,4.033790588378906,discharged,11
-36.9208984375,-40.095420837402344,3.1745223999023438,emitted,11
-45.28716278076172,-47.732078552246094,2.444915771484375,emanated,12
-42.80643081665039,-48.08164596557617,5.275215148925781,radiated,12
-41.185726165771484,-45.354427337646484,4.168701171875,discharged,13
-35.45301055908203,-36.964385986328125,1.5113754272460938,emitted,13
-36.68385696411133,-46.50401306152344,9.82015609741211,emanated,14
-34.3494758605957,-47.48779296875,13.138317108154297,radiated,14
-45.09537887573242,-44.267887115478516,-0.8274917602539062,discharged,15
-45.010841369628906,-46.42704772949219,1.4162063598632812,radiated,15
