frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment really benefited the community.,The community was really benefited by your investment.,benefited,Advantage,donation,communities,0,-38.94317626953125,-47.38384246826172,8.440666198730469
1,A,2,Your investment really profited the community.,The community was really profited by your investment.,profited,Advantage,donation,communities,0,-44.31834411621094,-52.577064514160156,8.258720397949219
2,A,1,The exercise really helped his fitness.,His fitness was really helped by the exercise.,helped,Advantage,exercise,fitness,1,-38.455448150634766,-40.42586135864258,1.9704132080078125
2,A,2,The exercise really strengthened his fitness.,His fitness was really strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-42.156280517578125,-47.50983428955078,5.353553771972656
3,A,1,Our friendship really benefited my life.,My life was really benefited by our friendship.,benefited,Advantage,friendship,life,0,-35.67273712158203,-43.25385665893555,7.581119537353516
3,A,2,Our friendship really profited my life.,My life was really profited by our friendship.,profited,Advantage,friendship,life,0,-41.548152923583984,-44.36943054199219,2.821277618408203
4,A,1,The law really helped these workers.,These workers were really helped by the law.,helped,Advantage,law,workers,1,-39.57875061035156,-37.42726135253906,-2.1514892578125
4,A,2,The law really strengthened these workers.,These workers were really strengthened by the law.,strengthened,Advantage,law,workers,1,-44.72685241699219,-43.86360549926758,-0.8632469177246094
5,A,1,The treaty really benefited both countries.,Both countries were really benefited by the treaty.,benefited,Advantage,treaty,countries,0,-38.731571197509766,-39.86899185180664,1.137420654296875
5,A,2,The treaty really strengthened both countries.,Both countries were really strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-44.68691635131836,-46.558319091796875,1.8714027404785156
6,A,1,Your dish really cost ninety dollars.,Ninety dollars was really cost by your dish.,cost,Price,dish,dollars,0,-43.98048400878906,-60.04874801635742,16.06826400756836
6,A,2,Your dish really fetched ninety dollars.,Ninety dollars was really fetched by your dish.,fetched,Price,dish,dollars,1,-55.40965270996094,-61.338600158691406,5.928947448730469
7,A,1,The painting really earned a fortune.,A fortune was really earned by the painting.,earned,Price,painting,fortune,1,-40.4585075378418,-50.811885833740234,10.353378295898438
8,A,2,The tickets really cost a lot of money.,A lot of money was really cost by the tickets.,cost,Price,initiative,money,0,-28.090681076049805,-47.30640411376953,19.215723037719727
8,A,1,The tickets really fetched a lot of money.,A lot of money was really fetched by the tickets.,fetched,Price,initiative,money,1,-41.93046188354492,-48.45435333251953,6.523891448974609
9,A,2,Your book really earned thirty dollars.,Thirty dollars was really earned by your book.,earned,Price,book,dollars,1,-42.06593704223633,-45.466312408447266,3.4003753662109375
10,A,1,His actions really cost the medal.,The medal was really cost by his actions.,cost,Price,actions,medal,0,-37.41947555541992,-55.01023483276367,17.59075927734375
10,A,2,His actions really fetched the medal.,The medal was really fetched by his actions.,fetched,Price,actions,medal,1,-46.673606872558594,-53.71165084838867,7.038043975830078
11,A,1,My friend really emanated confidence.,Confidence was really emanated by my friend.,emanated,Ooze,friend,confidence,0,-40.476539611816406,-47.367469787597656,6.89093017578125
11,A,2,My friend really radiated confidence.,Confidence was really radiated by my friend.,radiated,Ooze,friend,confidence,0,-36.96681213378906,-50.009033203125,13.042221069335938
