frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment really benefited the community.,The community was really benefited by your investment.,benefited,Advantage,donation,communities,0,-41.386749267578125,-46.32477569580078,4.938026428222656
1,A,2,Your investment really profited the community.,The community was really profited by your investment.,profited,Advantage,donation,communities,0,-44.46012878417969,-49.291717529296875,4.8315887451171875
2,A,1,The exercise really helped his fitness.,His fitness was really helped by the exercise.,helped,Advantage,exercise,fitness,1,-38.83905029296875,-42.74909210205078,3.9100418090820312
2,A,2,The exercise really strengthened his fitness.,His fitness was really strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-42.182861328125,-45.63263702392578,3.4497756958007812
3,A,1,Our friendship really benefited my life.,My life was really benefited by our friendship.,benefited,Advantage,friendship,life,0,-34.08771896362305,-43.31513977050781,9.227420806884766
3,A,2,Our friendship really profited my life.,My life was really profited by our friendship.,profited,Advantage,friendship,life,0,-37.94675064086914,-48.622135162353516,10.675384521484375
4,A,1,The law really helped these workers.,These workers were really helped by the law.,helped,Advantage,law,workers,1,-35.57844161987305,-39.872581481933594,4.294139862060547
4,A,2,The law really strengthened these workers.,These workers were really strengthened by the law.,strengthened,Advantage,law,workers,1,-44.57075881958008,-42.698219299316406,-1.8725395202636719
5,A,1,The treaty really benefited both countries.,Both countries were really benefited by the treaty.,benefited,Advantage,treaty,countries,0,-35.82965850830078,-42.241920471191406,6.412261962890625
5,A,2,The treaty really strengthened both countries.,Both countries were really strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-41.80316162109375,-43.25726318359375,1.4541015625
6,A,1,Your dish really cost ninety dollars.,Ninety dollars was really cost by your dish.,cost,Price,dish,dollars,0,-52.0323371887207,-62.06529235839844,10.032955169677734
6,A,2,Your dish really fetched ninety dollars.,Ninety dollars was really fetched by your dish.,fetched,Price,dish,dollars,1,-63.11369323730469,-60.29000473022461,-2.823688507080078
