frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-30.43558120727539,-40.992576599121094,10.556995391845703
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-37.13520050048828,-48.950828552246094,11.815628051757812
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-32.922420501708984,-35.169464111328125,2.2470436096191406
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-33.64973831176758,-36.514610290527344,2.8648719787597656
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-31.052013397216797,-34.92475128173828,3.8727378845214844
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-40.436317443847656,-45.07680130004883,4.640483856201172
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-32.12810516357422,-29.208332061767578,-2.9197731018066406
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-37.875186920166016,-34.635902404785156,-3.2392845153808594
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-28.792160034179688,-30.59467315673828,1.8025131225585938
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-32.082618713378906,-29.511455535888672,-2.5711631774902344
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-41.90789794921875,-50.92286682128906,9.014968872070312
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-51.642005920410156,-50.001495361328125,-1.6405105590820312
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-36.40223693847656,-33.99031066894531,-2.41192626953125
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-23.627586364746094,-37.745418548583984,14.11783218383789
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-32.184791564941406,-39.25232696533203,7.067535400390625
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-28.565692901611328,-36.42809295654297,7.862400054931641
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-28.990283966064453,-44.68082809448242,15.690544128417969
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-32.422611236572266,-44.157867431640625,11.73525619506836
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-33.81438446044922,-38.76758575439453,4.9532012939453125
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-31.403182983398438,-37.1331901550293,5.730007171630859
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-37.572105407714844,-41.16420364379883,3.5920982360839844
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-35.06851577758789,-36.43316650390625,1.3646507263183594
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-45.4726448059082,-44.61012268066406,-0.8625221252441406
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-38.327735900878906,-45.81990432739258,7.492168426513672
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-38.17604064941406,-46.73508071899414,8.559040069580078
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-35.49473571777344,-44.92983627319336,9.435100555419922
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-42.351531982421875,-40.369998931884766,-1.9815330505371094
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-38.11260223388672,-35.174320220947266,-2.938282012939453
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-46.014122009277344,-39.787628173828125,-6.226493835449219
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-39.956260681152344,-38.1668701171875,-1.7893905639648438
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-32.70182800292969,-35.273677825927734,2.571849822998047
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-29.991151809692383,-38.494930267333984,8.503778457641602
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-41.23196029663086,-44.271873474121094,3.0399131774902344
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-35.07982635498047,-37.699928283691406,2.6201019287109375
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-28.501401901245117,-29.715953826904297,1.2145519256591797
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-26.741079330444336,-33.32733917236328,6.586259841918945
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-36.67959213256836,-46.69835662841797,10.01876449584961
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-27.796709060668945,-46.42423629760742,18.627527236938477
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-27.511064529418945,-34.36638259887695,6.855318069458008
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-21.13105583190918,-45.64008331298828,24.5090274810791
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-25.29656219482422,-39.46323776245117,14.166675567626953
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-28.681198120117188,-34.25346374511719,5.572265625
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-26.201780319213867,-47.37857437133789,21.176794052124023
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-28.665037155151367,-42.55253219604492,13.887495040893555
