frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-37.83927917480469,-41.592445373535156,3.7531661987304688
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-37.02184295654297,-46.90964126586914,9.887798309326172
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-35.40385437011719,-31.882551193237305,-3.521303176879883
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-36.80938720703125,-34.72283935546875,-2.0865478515625
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-35.991432189941406,-37.5080680847168,1.5166358947753906
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-37.45372009277344,-39.98733139038086,2.533611297607422
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-36.023895263671875,-31.502206802368164,-4.521688461303711
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-41.399803161621094,-35.12101364135742,-6.278789520263672
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-32.991615295410156,-30.04706382751465,-2.944551467895508
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-40.13405227661133,-32.75486755371094,-7.379184722900391
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-38.064727783203125,-52.36581039428711,14.301082611083984
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-48.45454788208008,-52.56893539428711,4.114387512207031
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-33.35020065307617,-40.91825866699219,7.568058013916016
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-23.319683074951172,-41.410179138183594,18.090496063232422
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-40.07434844970703,-39.797088623046875,-0.27725982666015625
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-35.8475456237793,-37.76070022583008,1.9131546020507812
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-31.524372100830078,-49.1087646484375,17.584392547607422
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-38.00629425048828,-42.17718505859375,4.170890808105469
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-35.26019287109375,-40.97710418701172,5.716911315917969
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-31.963001251220703,-41.473915100097656,9.510913848876953
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-42.71525955200195,-44.23283767700195,1.517578125
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-40.95208740234375,-40.255767822265625,-0.696319580078125
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-39.184566497802734,-42.79167175292969,3.607105255126953
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-35.94171905517578,-43.9327392578125,7.991020202636719
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-35.86471939086914,-47.381317138671875,11.516597747802734
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-37.29147720336914,-43.93568420410156,6.644207000732422
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-43.348411560058594,-39.64679718017578,-3.7016143798828125
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-40.22160339355469,-36.433284759521484,-3.788318634033203
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-45.51335144042969,-42.73316192626953,-2.7801895141601562
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-42.138328552246094,-42.53630065917969,0.39797210693359375
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-31.9393367767334,-37.71000289916992,5.770666122436523
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-30.556270599365234,-40.19874572753906,9.642475128173828
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-39.01988220214844,-45.69069290161133,6.670810699462891
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-38.53445816040039,-42.71385955810547,4.179401397705078
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-29.942096710205078,-31.407567977905273,1.4654712677001953
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-28.006938934326172,-34.704917907714844,6.697978973388672
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-39.362735748291016,-44.021827697753906,4.659091949462891
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-33.76759719848633,-48.507808685302734,14.740211486816406
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-27.113601684570312,-32.53068542480469,5.417083740234375
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-23.026214599609375,-47.23534393310547,24.209129333496094
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-24.3560848236084,-43.0958251953125,18.7397403717041
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-29.034496307373047,-33.604331970214844,4.569835662841797
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-32.59550476074219,-61.091339111328125,28.495834350585938
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-34.484397888183594,-57.676944732666016,23.192546844482422
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-32.986507415771484,-42.82132339477539,9.834815979003906
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-30.15716552734375,-32.0567512512207,1.8995857238769531
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-24.005983352661133,-37.686798095703125,13.680814743041992
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-26.727191925048828,-32.563751220703125,5.836559295654297
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-29.57794189453125,-33.55324935913086,3.9753074645996094
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-34.62705993652344,-38.0612907409668,3.4342308044433594
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-32.27863693237305,-36.8560676574707,4.577430725097656
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-31.871173858642578,-36.819366455078125,4.948192596435547
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-32.033775329589844,-43.618370056152344,11.5845947265625
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-28.89234161376953,-34.71784591674805,5.825504302978516
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-33.02616882324219,-36.61888885498047,3.5927200317382812
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-29.79509735107422,-33.337947845458984,3.5428504943847656
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-27.43746566772461,-34.9638671875,7.526401519775391
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-28.595521926879883,-33.98445510864258,5.388933181762695
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-28.833877563476562,-41.22307586669922,12.389198303222656
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-29.08971405029297,-42.07630157470703,12.986587524414062
32,A,1,A boy heard the sound.,The sound was heard by a boy.,heard,Experiencer-theme,a boy,the sound,1,-22.656034469604492,-30.668922424316406,8.012887954711914
32,A,2,The child heard the rules.,The rules were heard by the child.,heard,Experiencer-theme,the rules,a monkey,1,-31.343141555786133,-34.24370574951172,2.900564193725586
33,A,1,My brother knew your friend.,Your friend was known by my brother.,knew,Experiencer-theme,my brother,your friend,1,-32.176719665527344,-35.70198059082031,3.5252609252929688
33,A,2,Your dog knew my cat.,My cat was known by your dog.,knew,Experiencer-theme,your dog,my cat,1,-32.51384735107422,-42.15087890625,9.637031555175781
