frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-38.51100158691406,-43.32496643066406,4.81396484375
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-40.305728912353516,-43.35920333862305,3.0534744262695312
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-37.31063461303711,-37.40460968017578,0.09397506713867188
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-39.710540771484375,-35.94588088989258,-3.764659881591797
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-31.69080924987793,-36.86766052246094,5.176851272583008
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-37.719940185546875,-42.73256301879883,5.012622833251953
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-32.722755432128906,-33.25660705566406,0.5338516235351562
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-40.92304229736328,-35.860862731933594,-5.0621795654296875
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-32.630027770996094,-34.24339294433594,1.6133651733398438
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-35.08190155029297,-33.35395812988281,-1.7279434204101562
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-47.81180953979492,-53.0657958984375,5.253986358642578
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-58.644752502441406,-49.97718048095703,-8.667572021484375
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-29.51169204711914,-44.296546936035156,14.784854888916016
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-26.87343978881836,-47.341270446777344,20.467830657958984
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-48.92476272583008,-41.022430419921875,-7.902332305908203
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-37.75609588623047,-41.14485549926758,3.3887596130371094
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-33.752166748046875,-49.851375579833984,16.09920883178711
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-41.869140625,-46.235042572021484,4.365901947021484
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-46.540828704833984,-44.35565948486328,-2.185169219970703
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-34.49319076538086,-43.81050109863281,9.317310333251953
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-44.9432373046875,-45.02598571777344,0.0827484130859375
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-39.39439010620117,-39.565673828125,0.17128372192382812
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-46.62599563598633,-49.8160514831543,3.1900558471679688
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-36.15260314941406,-49.27809524536133,13.125492095947266
