subject,object,verb,sentence,active,passive,affectedness,active_score,passive_score,pass_drop
the patient,news of his test results,received,The patient received news of his test results.,The patient received news of his test results.,News of his test results was received by the patient.,low,-36.934329986572266,-44.82209777832031,7.887767791748047
Marie,pasta,liked,Marie liked pasta.,Marie liked pasta.,Pasta was liked by Marie.,low,-28.177724838256836,-36.626712799072266,8.44898796081543
The dog,its owner,trusted,The dog trusted its owner completely.,The dog trusted its owner completely.,Its owner was trusted completely by the dog.,low,-35.0738525390625,-42.870174407958984,7.796321868896484
the fridge,the groceries,received,The fridge received the groceries.,The fridge received the groceries.,The groceries were received by the fridge.,low,-35.06061553955078,-41.70940399169922,6.6487884521484375
The translator,the speaker's dialect,understood,The translator understood the speaker's dialect effortlessly.,The translator understood the speaker's dialect effortlessly.,The speaker's dialect was understood effortlessly by the translator.,low,-56.73133850097656,-54.906314849853516,-1.8250236511230469
The new smartphone,a small fortune,cost,The new smartphone cost a small fortune.,The new smartphone cost a small fortune.,A small fortune was cost by the new smartphone.,low,-33.59398651123047,-57.59272003173828,23.998733520507812
The sculpture,a twisting vine,resembled,The sculpture resembled a twisting vine.,The sculpture resembled a twisting vine.,A twisting vine was resembled by the sculpture.,low,-38.87814712524414,-60.88277816772461,22.00463104248047
the tourists,the local cuisine,liked,The tourists liked the local cuisine.,The tourists liked the local cuisine.,The local cuisine was liked by the tourists.,low,-30.11477279663086,-36.97191619873047,6.857143402099609
The baker,the cake fresh out of the oven,liked,The baker liked the cake fresh out of the oven.,The baker liked the cake fresh out of the oven.,The cake was liked fresh out of the oven by the baker.,low,-34.79961395263672,-42.65311050415039,7.853496551513672
the patient,immediate medical attention,needed,The patient needed immediate medical attention.,The patient needed immediate medical attention.,Immediate medical attention was needed by the patient.,low,-25.090940475463867,-42.855770111083984,17.764829635620117
the veteran,the fallen comrades,remembered,The veteran remembered the fallen comrades.,The veteran remembered the fallen comrades.,The fallen comrades were remembered by the veteran.,low,-36.865413665771484,-43.35771179199219,6.492298126220703
The athlete,the crucial shot at the goal,missed,The athlete missed the crucial shot at the goal.,The athlete missed the crucial shot at the goal.,The crucial shot at the goal was missed by the athlete.,low,-40.320194244384766,-53.640296936035156,13.32010269165039
the children,the long homework assignments,dreaded,The children dreaded the long homework assignments.,The children dreaded the long homework assignments.,The long homework assignments were dreaded by the children.,low,-48.518287658691406,-50.49220275878906,1.9739151000976562
The committee,the researcher's efforts,recognized,The committee recognized the researcher's efforts.,The committee recognized the researcher's efforts.,The researcher's efforts were recognized by the committee.,low,-40.11296844482422,-44.74751281738281,4.634544372558594
the historian,the ancient script,knew,The historian knew the ancient script.,The historian knew the ancient script.,The ancient script was knew by the historian.,low,-39.2862434387207,-50.12504196166992,10.838798522949219
The villagers,the dragon,feared,The villagers feared the dragon.,The villagers feared the dragon.,The dragon was feared by the villagers.,low,-27.7197208404541,-30.04473876953125,2.3250179290771484
The teacher,the student's struggles,understood,The teacher understood the student's struggles.,The teacher understood the student's struggles.,The student's struggles were understood by the teacher.,low,-33.43992233276367,-41.21619415283203,7.776271820068359
The recipe,the ingredients we needed,had,The recipe had all the ingredients we needed.,The recipe had all the ingredients we needed.,All the ingredients we needed were had by the recipe.,low,-33.87527084350586,-55.43598937988281,21.560718536376953
The passerby,the heated argument,overheard,The passerby overheard the heated argument.,The passerby overheard the heated argument.,The heated argument was overheard by the passerby.,low,-35.31090545654297,-40.08869934082031,4.777793884277344
the observer,the small details in the artwork,noticed,The observer noticed the small details in the artwork.,The observer noticed the small details in the artwork.,The small details in the artwork were noticed by the observer.,low,-41.1917610168457,-46.86598205566406,5.674221038818359
they,the announcement,heard,They heard the announcement.,They heard the announcement.,The announcement was heard by them.,low,-14.652641296386719,-32.43600845336914,17.783367156982422
the community,the elderly man,respected,The community respected the elderly man for his wisdom.,The community respected the elderly man for his wisdom.,The elderly man was respected by the community for his wisdom.,low,-41.18330001831055,-46.91401672363281,5.730716705322266
The museum,Many artifacts from ancient Egypt,had,The museum had many artifacts from ancient Egypt.,The museum had many artifacts from ancient Egypt.,Many artifacts from ancient Egypt were had by the museum.,low,-32.40842819213867,-57.89210510253906,25.48367691040039
The menu,Vegetarian options,had,The menu had vegetarian options.,The menu had vegetarian options.,Vegetarian options were had by the menu.,low,-30.644351959228516,-40.2161750793457,9.571823120117188
The team,their coach's strategies,respected,The team respected their coach's strategies.,The team respected their coach's strategies.,Their coach's strategies were respected by the team.,low,-37.839141845703125,-41.538673400878906,3.6995315551757812
the child,the dark shadows,feared,The child feared the dark shadows.,The child feared the dark shadows.,The dark shadows were feared by the child.,low,-31.791820526123047,-43.216758728027344,11.424938201904297
the new laptop,a thousand dollars,cost,The new laptop cost a thousand dollars.,The new laptop cost a thousand dollars.,A thousand dollars were cost by the new laptop.,low,-34.36774444580078,-61.09283447265625,26.72509002685547
the service,ten dollars,cost,The service cost ten dollars.,The service cost ten dollars.,Ten dollars were cost by the service.,low,-28.083106994628906,-42.05672836303711,13.973621368408203
the veteran,the comrades he lost,remembered,The veteran remembered the comrades he lost.,The veteran remembered the comrades he lost.,The comrades he lost were remembered by the veteran.,low,-42.5405387878418,-53.51072692871094,10.97018814086914
the project,sufficient funding,lacked,The project lacked sufficient funding.,The project lacked sufficient funding.,Sufficient funding was lacked by the project.,low,-23.156829833984375,-49.547271728515625,26.39044189453125
The report,crucial data,lacked,The report lacked crucial data for the analysis.,The report lacked crucial data for the analysis.,Crucial data for the analysis was lacked by the report.,low,-38.791542053222656,-49.756813049316406,10.96527099609375
the report,detailed information about the project's timeline,lacked,The report lacked detailed information about the project's timeline.,The report lacked detailed information about the project's timeline.,Detailed information about the project's timeline was lacked by the report.,low,-37.37234878540039,-49.238224029541016,11.865875244140625
the laptop,an update,received,The laptop received an update.,The laptop received an update.,An update was received by the laptop.,low,-29.586429595947266,-33.512237548828125,3.9258079528808594
the detector,gas leaks,sensed,The detector sensed gas leaks.,The detector sensed gas leaks.,Gas leaks were sensed by the detector.,low,-40.876380920410156,-39.70741271972656,-1.1689682006835938
The repair,the homeowner,cost,The repair cost a small fortune.,The repair cost a small fortune.,A small fortune was cost by the repair.,low,-32.37107467651367,-54.27233123779297,21.901256561279297
the car,five passengers,had,The car had five passengers.,The car had five passengers.,Five passengers were had by the car.,low,-25.792396545410156,-35.738136291503906,9.94573974609375
the project,funds,lacked,The project lacked funds.,The project lacked funds.,Funds were lacked by the project.,low,-22.095836639404297,-32.21763610839844,10.12179946899414
she,the upcoming presentation,dreaded,The manager dreaded the upcoming presentation.,The manager dreaded the upcoming presentation.,The upcoming presentation was dreaded by the manager.,low,-39.20648193359375,-50.25811767578125,11.0516357421875
The audience,the presentation,understood,The audience understood the presentation.,The audience understood the presentation.,The presentation was understood by the audience.,low,-28.691314697265625,-30.938817977905273,2.2475032806396484
the residents,the impending storm,feared,The residents feared the impending storm.,The residents feared the impending storm.,The impending storm was feared by the residents.,low,-27.670082092285156,-38.694801330566406,11.02471923828125
the sculpture,a mythical creature,resembled,The sculpture resembled a mythical creature.,The sculpture resembled a mythical creature.,A mythical creature was resembled by the sculpture.,low,-29.40279197692871,-48.96385955810547,19.561067581176758
She,her hometown,missed,The woman missed her hometown.,The woman missed her hometown.,Her hometown was missed by the woman.,low,-31.22022819519043,-38.820762634277344,7.600534439086914
the child,the dark forest,feared,The child feared the dark forest.,The child feared the dark forest.,The dark forest was feared by the child.,low,-32.01295471191406,-43.758419036865234,11.745464324951172
the clouds,fluffy sheep in the sky,resembled,The clouds resembled fluffy sheep in the sky.,The clouds resembled fluffy sheep in the sky.,Fluffy sheep in the sky were resembled by the clouds.,low,-41.15304183959961,-70.49858093261719,29.345539093017578
The new model,the previous version,resembled,The new model resembled the previous version.,The new model resembled the previous version.,The previous version was resembled by the new model.,low,-34.729270935058594,-43.998779296875,9.269508361816406
Alice,the presentation,dreaded,Alice dreaded the presentation.,Alice dreaded the presentation.,The presentation was dreaded by Alice.,low,-26.14189910888672,-42.75899124145508,16.61709213256836
The lecture,two hours,lasted,The lecture lasted two hours.,The lecture lasted two hours.,Two hours were lasted by the lecture.,low,-24.108396530151367,-40.90914535522461,16.800748825073242
The hiker,a rare bird,spotted,The hiker spotted a rare bird.,The hiker spotted a rare bird.,A rare bird was spotted by the hiker.,low,-29.236988067626953,-33.499778747558594,4.262790679931641
the gardener,more seeds,needed,The gardener needed more seeds.,The gardener needed more seeds.,More seeds were needed by the gardener.,low,-34.893104553222656,-37.99827194213867,3.1051673889160156
the child,his pet,missed,The child missed his pet during vacation.,The child missed his pet during vacation.,His pet was missed by the child during vacation.,low,-49.564781188964844,-52.47590637207031,2.9111251831054688
the teacher,"the student""s potential",knew,The teacher knew the student's potential.,The teacher knew the student's potential.,The student's potential was knew by the teacher.,low,-33.49322509765625,-52.28313446044922,18.78990936279297
the clock,midnight,struck,The clock struck midnight.,The clock struck midnight.,Midnight was struck by the clock.,low,-19.597652435302734,-30.109920501708984,10.51226806640625
the team,"their coach""s guidance",respected,The team respected their coach's guidance.,The team respected their coach's guidance.,Their coach's guidance was respected by the team.,low,-31.496084213256836,-37.95170211791992,6.455617904663086
the town,the river,bordered,The town bordered the river.,The town bordered the river.,The river was bordered by the town.,low,-25.314233779907227,-32.80136489868164,7.487131118774414
the tourist,the ancient architecture,noticed,The tourist noticed the ancient architecture.,The tourist noticed the ancient architecture.,The ancient architecture was noticed by the tourist.,low,-37.19654083251953,-45.36387252807617,8.16733169555664
the sculpture,a famous painting,resembled,The sculpture resembled a famous painting.,The sculpture resembled a famous painting.,A famous painting was resembled by the sculpture.,low,-29.07659912109375,-49.04233932495117,19.965740203857422
the shirt,the man,fit,The shirt fit the man.,The shirt fit the man.,The man was fit by the shirt.,low,-30.16995620727539,-34.403926849365234,4.233970642089844
the room,a cozy ambiance,had,The room had a cozy ambiance.,The room had a cozy ambiance.,A cozy ambiance was had by the room.,low,-32.750328063964844,-53.95429992675781,21.20397186279297
the cat,the bird on the windowsill,noticed,The cat noticed the bird on the windowsill intently.,The cat noticed the bird on the windowsill intently.,The bird on the windowsill was noticed intently by the cat.,low,-54.917362213134766,-61.236602783203125,6.319240570068359
Rob,his wallet,missed,Rob missed his wallet.,Rob missed his wallet.,His wallet was missed by Rob.,low,-30.415973663330078,-44.360050201416016,13.944076538085938
The project,a detailed plan,lacked,The project lacked a detailed plan.,The project lacked a detailed plan.,A detailed plan was lacked by the project.,low,-27.514530181884766,-43.72069549560547,16.206165313720703
the renovation,significant money,cost,The renovation cost significant money.,The renovation cost significant money.,Significant money was cost by the renovation.,low,-35.192264556884766,-55.949745178222656,20.75748062133789
the neighbors,the band,heard,The neighbors heard the band rehearsing late at night.,The neighbors heard the band rehearsing late at night.,The band rehearsing late at night was heard by the neighbors.,low,-47.345584869384766,-56.32417678833008,8.978591918945312
The community,his dedication to volunteering,respected,The community respected his dedication to volunteering.,The community respected his dedication to volunteering.,His dedication to volunteering was respected by the community.,low,-38.483070373535156,-38.966041564941406,0.48297119140625
The building,renovations,underwent,The building underwent renovations last year.,The building underwent renovations last year.,Renovations were underwent last year by the building.,low,-26.86065673828125,-55.06581115722656,28.205154418945312
the box,the items,fit,The box fit the items perfectly inside.,The box fit the items perfectly inside.,The items were fit perfectly inside by the box.,low,-44.33994674682617,-54.50845718383789,10.168510437011719
