subject,object,verb,sentence,active,passive,affectedness,active_score,passive_score,pass_drop
the patient,news of his test results,received,The patient received news of his test results.,The patient received news of his test results.,News of his test results was received by the patient.,low,-39.56528091430664,-43.69617462158203,4.130893707275391
Marie,pasta,liked,Marie liked pasta.,Marie liked pasta.,Pasta was liked by Marie.,low,-22.09438133239746,-33.797271728515625,11.702890396118164
The dog,its owner,trusted,The dog trusted its owner completely.,The dog trusted its owner completely.,Its owner was trusted completely by the dog.,low,-33.71767807006836,-43.909324645996094,10.191646575927734
the fridge,the groceries,received,The fridge received the groceries.,The fridge received the groceries.,The groceries were received by the fridge.,low,-38.05835723876953,-43.02711868286133,4.968761444091797
The translator,the speaker's dialect,understood,The translator understood the speaker's dialect effortlessly.,The translator understood the speaker's dialect effortlessly.,The speaker's dialect was understood effortlessly by the translator.,low,-51.18214797973633,-59.374874114990234,8.192726135253906
The new smartphone,a small fortune,cost,The new smartphone cost a small fortune.,The new smartphone cost a small fortune.,A small fortune was cost by the new smartphone.,low,-36.510826110839844,-55.324432373046875,18.81360626220703
The sculpture,a twisting vine,resembled,The sculpture resembled a twisting vine.,The sculpture resembled a twisting vine.,A twisting vine was resembled by the sculpture.,low,-46.29654312133789,-60.37526321411133,14.078720092773438
the tourists,the local cuisine,liked,The tourists liked the local cuisine.,The tourists liked the local cuisine.,The local cuisine was liked by the tourists.,low,-32.16794967651367,-43.05551528930664,10.887565612792969
The baker,the cake fresh out of the oven,liked,The baker liked the cake fresh out of the oven.,The baker liked the cake fresh out of the oven.,The cake was liked fresh out of the oven by the baker.,low,-46.99216079711914,-51.443763732910156,4.451602935791016
the patient,immediate medical attention,needed,The patient needed immediate medical attention.,The patient needed immediate medical attention.,Immediate medical attention was needed by the patient.,low,-30.829370498657227,-48.250328063964844,17.420957565307617
the veteran,the fallen comrades,remembered,The veteran remembered the fallen comrades.,The veteran remembered the fallen comrades.,The fallen comrades were remembered by the veteran.,low,-39.03303527832031,-43.966575622558594,4.933540344238281
The athlete,the crucial shot at the goal,missed,The athlete missed the crucial shot at the goal.,The athlete missed the crucial shot at the goal.,The crucial shot at the goal was missed by the athlete.,low,-39.012908935546875,-51.05622100830078,12.043312072753906
the children,the long homework assignments,dreaded,The children dreaded the long homework assignments.,The children dreaded the long homework assignments.,The long homework assignments were dreaded by the children.,low,-43.511436462402344,-53.130149841308594,9.61871337890625
The committee,the researcher's efforts,recognized,The committee recognized the researcher's efforts.,The committee recognized the researcher's efforts.,The researcher's efforts were recognized by the committee.,low,-40.87431335449219,-38.771583557128906,-2.1027297973632812
the historian,the ancient script,knew,The historian knew the ancient script.,The historian knew the ancient script.,The ancient script was knew by the historian.,low,-38.90250778198242,-42.321529388427734,3.4190216064453125
The villagers,the dragon,feared,The villagers feared the dragon.,The villagers feared the dragon.,The dragon was feared by the villagers.,low,-33.531429290771484,-34.84725570678711,1.315826416015625
The teacher,the student's struggles,understood,The teacher understood the student's struggles.,The teacher understood the student's struggles.,The student's struggles were understood by the teacher.,low,-33.62778854370117,-38.67765426635742,5.04986572265625
The recipe,the ingredients we needed,had,The recipe had all the ingredients we needed.,The recipe had all the ingredients we needed.,All the ingredients we needed were had by the recipe.,low,-34.18960952758789,-52.653114318847656,18.463504791259766
The passerby,the heated argument,overheard,The passerby overheard the heated argument.,The passerby overheard the heated argument.,The heated argument was overheard by the passerby.,low,-32.95708465576172,-38.49938201904297,5.54229736328125
the observer,the small details in the artwork,noticed,The observer noticed the small details in the artwork.,The observer noticed the small details in the artwork.,The small details in the artwork were noticed by the observer.,low,-42.694580078125,-52.30691909790039,9.61233901977539
they,the announcement,heard,They heard the announcement.,They heard the announcement.,The announcement was heard by them.,low,-14.564027786254883,-32.393768310546875,17.829740524291992
