active_score,passive_score,pass_drop,verb,frame
-5.48714542388916,-5.812987804412842,0.32584238052368164,benefited,1
-5.419579029083252,-5.617963790893555,0.19838476181030273,profited,1
-6.9222307205200195,-5.07553243637085,-1.84669828414917,helped,2
-7.025292873382568,-5.196681022644043,-1.8286118507385254,strengthened,2
-5.848336696624756,-4.355416774749756,-1.492919921875,benefited,3
-6.048616409301758,-4.631241321563721,-1.417375087738037,profited,3
-6.6213507652282715,-4.247127056121826,-2.3742237091064453,helped,4
-7.679152488708496,-4.758297443389893,-2.9208550453186035,strengthened,4
-5.682896614074707,-4.385767936706543,-1.297128677368164,benefited,5
-7.302010536193848,-3.81758451461792,-3.4844260215759277,strengthened,5
-5.290994644165039,-5.320198059082031,0.029203414916992188,helped,1
-5.6501569747924805,-5.59464693069458,-0.05551004409790039,strengthened,1
-6.977726936340332,-5.138461589813232,-1.8392653465270996,benefited,2
-8.232728004455566,-5.696710109710693,-2.536017894744873,profited,2
-5.256657600402832,-3.933290958404541,-1.323366641998291,helped,3
-5.2548089027404785,-4.378970146179199,-0.8758387565612793,strengthened,3
-6.6116943359375,-4.687455654144287,-1.924238681793213,benefited,4
-7.033699035644531,-4.632035732269287,-2.401663303375244,profited,4
-6.526576042175293,-3.735027313232422,-2.791548728942871,helped,5
-6.624932765960693,-3.8605475425720215,-2.764385223388672,profited,5
-6.874028205871582,-6.597677707672119,-0.2763504981994629,cost,6
-8.041886329650879,-6.376498222351074,-1.6653881072998047,fetched,6
-7.3033599853515625,-5.279000282287598,-2.024359703063965,earned,7
-3.7324023246765137,-4.689671039581299,0.9572687149047852,cost,8
-4.988020896911621,-4.295175075531006,-0.6928458213806152,fetched,8
-5.686909198760986,-5.229508876800537,-0.4574003219604492,earned,9
-6.4335174560546875,-5.78102970123291,-0.6524877548217773,cost,10
-6.027883529663086,-5.6820573806762695,-0.3458261489868164,fetched,10
-7.307267665863037,-6.143035411834717,-1.1642322540283203,earned,6
-6.064666271209717,-5.992311954498291,-0.07235431671142578,cost,7
-6.762792110443115,-5.369865417480469,-1.3929266929626465,fetched,7
-4.809516906738281,-3.948336362838745,-0.8611805438995361,earned,8
-5.306729316711426,-6.033980369567871,0.7272510528564453,cost,9
-6.466092586517334,-5.651886940002441,-0.8142056465148926,fetched,9
-6.345057010650635,-5.1117262840271,-1.2333307266235352,earned,10
-6.640142917633057,-5.328062057495117,-1.3120808601379395,emanated,11
-5.9181928634643555,-4.8337578773498535,-1.084434986114502,radiated,11
-5.3907880783081055,-4.466335296630859,-0.9244527816772461,discharged,12
-5.224032878875732,-3.5573348999023438,-1.6666979789733887,emitted,12
-6.988592624664307,-5.240610599517822,-1.7479820251464844,emanated,13
-5.790873050689697,-5.010613918304443,-0.7802591323852539,radiated,13
-9.11388111114502,-6.674731731414795,-2.4391493797302246,discharged,14
-9.008195877075195,-6.672953128814697,-2.335242748260498,emitted,14
