active_score,passive_score,pass_drop,verb,frame
-6.108487129211426,-6.050886631011963,-0.05760049819946289,benefited,1
-6.493402004241943,-5.515969276428223,-0.9774327278137207,profited,1
-7.00021505355835,-5.225738525390625,-1.7744765281677246,helped,2
-6.680604457855225,-5.130101680755615,-1.5505027770996094,strengthened,2
-5.760170936584473,-4.598374366760254,-1.1617965698242188,benefited,3
-6.639627933502197,-4.509334087371826,-2.130293846130371,profited,3
-6.621626377105713,-4.24749755859375,-2.374128818511963,helped,4
-8.030472755432129,-4.666263103485107,-3.3642096519470215,strengthened,4
-5.613442420959473,-4.765535831451416,-0.8479065895080566,benefited,5
-6.903105735778809,-4.0871405601501465,-2.815965175628662,strengthened,5
-6.070975303649902,-5.354320049285889,-0.7166552543640137,helped,1
-6.375418663024902,-5.891480922698975,-0.48393774032592773,strengthened,1
-6.987896919250488,-5.7229905128479,-1.264906406402588,benefited,2
-7.586034297943115,-5.407121658325195,-2.17891263961792,profited,2
-5.960240840911865,-4.009782314300537,-1.9504585266113281,helped,3
-7.050561428070068,-4.134810924530029,-2.915750503540039,strengthened,3
-5.955853462219238,-4.77297830581665,-1.182875156402588,benefited,4
-6.496689319610596,-4.6367645263671875,-1.8599247932434082,profited,4
-6.3795695304870605,-3.9192028045654297,-2.460366725921631,helped,5
-6.600795269012451,-4.321598052978516,-2.2791972160339355,profited,5
-7.516458034515381,-6.721068859100342,-0.7953891754150391,cost,6
-8.73009204864502,-6.2717461585998535,-2.458345890045166,fetched,6
-7.574410915374756,-5.491198539733887,-2.083212375640869,earned,7
-3.4439544677734375,-4.407542705535889,0.9635882377624512,cost,8
-4.8638081550598145,-4.038979530334473,-0.8248286247253418,fetched,8
-6.514995574951172,-5.560316562652588,-0.954679012298584,earned,9
-6.433579444885254,-6.955904483795166,0.5223250389099121,cost,10
-6.300421237945557,-5.328557968139648,-0.9718632698059082,fetched,10
-9.007862091064453,-6.246428966522217,-2.7614331245422363,earned,6
-5.447299957275391,-6.09890604019165,0.6516060829162598,cost,7
-6.557926654815674,-5.28222131729126,-1.275705337524414,fetched,7
-4.5570969581604,-3.8648104667663574,-0.692286491394043,earned,8
-6.207601547241211,-5.903417110443115,-0.3041844367980957,cost,9
-7.349409103393555,-5.332869529724121,-2.0165395736694336,fetched,9
-6.224538326263428,-5.006946086883545,-1.2175922393798828,earned,10
-6.810084342956543,-4.424620628356934,-2.3854637145996094,emanated,11
-6.036647796630859,-4.456064224243164,-1.5805835723876953,radiated,11
-5.307459831237793,-5.45466423034668,0.14720439910888672,discharged,12
-4.677318096160889,-4.835635662078857,0.15831756591796875,emitted,12
-7.522342205047607,-5.063028335571289,-2.4593138694763184,emanated,13
-6.299510955810547,-5.384045600891113,-0.9154653549194336,radiated,13
-10.46872329711914,-6.551177978515625,-3.9175453186035156,discharged,14
-10.257080078125,-7.118137836456299,-3.138942241668701,emitted,14
-7.05389928817749,-5.451220512390137,-1.6026787757873535,emanated,15
-8.476951599121094,-5.47015380859375,-3.0067977905273438,emitted,15
-9.105968475341797,-4.414811611175537,-4.69115686416626,discharged,11
-9.468955039978027,-4.906910419464111,-4.562044620513916,emitted,11
-5.357897758483887,-5.287489891052246,-0.07040786743164062,emanated,12
-4.475934028625488,-4.2544169425964355,-0.22151708602905273,radiated,12
-8.349710464477539,-5.805621147155762,-2.5440893173217773,discharged,13
-7.067060947418213,-5.203885555267334,-1.863175392150879,emitted,13
-7.994304656982422,-6.065406799316406,-1.9288978576660156,emanated,14
-7.317251682281494,-6.286876678466797,-1.0303750038146973,radiated,14
-8.371966361999512,-6.9331254959106445,-1.4388408660888672,discharged,15
-6.565658092498779,-5.404468059539795,-1.1611900329589844,radiated,15
-6.487729549407959,-5.081423759460449,-1.4063057899475098,approximated,16
-7.924107551574707,-5.808557987213135,-2.1155495643615723,mirrored,16
-5.619938850402832,-5.3700175285339355,-0.24992132186889648,matched,17
-6.138116359710693,-5.798718452453613,-0.3393979072570801,resembled,17
-7.1284332275390625,-6.126279830932617,-1.0021533966064453,approximated,18
-7.449160099029541,-5.849056720733643,-1.6001033782958984,mirrored,18
-5.757159233093262,-4.08914852142334,-1.6680107116699219,matched,19
-4.920065879821777,-4.965516567230225,0.045450687408447266,resembled,19
-5.798799991607666,-6.065959930419922,0.26715993881225586,approximated,20
-6.780601501464844,-7.529383659362793,0.7487821578979492,resembled,20
-6.896885871887207,-5.691763877868652,-1.2051219940185547,matched,16
-7.752645969390869,-6.878040790557861,-0.8746051788330078,resembled,16
-6.050068378448486,-5.384776592254639,-0.6652917861938477,approximated,17
-5.730923652648926,-5.529962062835693,-0.20096158981323242,mirrored,17
-7.500428676605225,-5.974884033203125,-1.5255446434020996,matched,18
-7.209246635437012,-6.35650634765625,-0.8527402877807617,resembled,18
-5.405134201049805,-4.368618965148926,-1.036515235900879,approximated,19
-5.52331018447876,-4.099319934844971,-1.423990249633789,mirrored,19
-5.614287376403809,-5.680233001708984,0.06594562530517578,matched,20
-6.431971549987793,-5.797364234924316,-0.6346073150634766,mirrored,20
-5.002814292907715,-5.344345569610596,0.34153127670288086,required,21
-4.728203773498535,-6.620760917663574,1.892557144165039,lasted,22
-5.112627983093262,-5.385254859924316,0.2726268768310547,took,22
-5.816021919250488,-5.976947784423828,0.16092586517333984,required,23
-4.955836296081543,-6.26432466506958,1.308488368988037,lasted,24
-5.4037184715271,-5.233447074890137,-0.1702713966369629,took,24
-6.131550312042236,-6.869831562042236,0.73828125,required,25
-3.5184311866760254,-5.4086785316467285,1.8902473449707031,lasted,21
-3.7021872997283936,-3.9729366302490234,0.2707493305206299,took,21
-5.515497207641602,-5.666581630706787,0.15108442306518555,required,22
-4.775339603424072,-7.006176471710205,2.230836868286133,lasted,23
-4.500915050506592,-5.361324310302734,0.8604092597961426,took,23
-6.6290283203125,-5.62813663482666,-1.0008916854858398,required,24
-5.207357883453369,-7.572978973388672,2.3656210899353027,lasted,25
-5.456546783447266,-6.060140132904053,0.6035933494567871,took,25
-5.993290901184082,-4.287874698638916,-1.705416202545166,hit,26
-5.873354434967041,-6.28181791305542,0.4084634780883789,hit,26
-5.614179611206055,-4.455056190490723,-1.159123420715332,hit,26
-5.438714504241943,-5.148037433624268,-0.2906770706176758,pushed,27
-7.57836389541626,-5.40602970123291,-2.1723341941833496,pushed,27
-6.631375789642334,-5.414328575134277,-1.2170472145080566,washed,28
-6.070459842681885,-4.868253231048584,-1.2022066116333008,washed,28
-7.4870405197143555,-5.525989532470703,-1.9610509872436523,washed,28
-6.35841703414917,-5.063480854034424,-1.294936180114746,dropped,29
-8.043006896972656,-4.935479164123535,-3.107527732849121,dropped,29
-5.766314506530762,-4.150667667388916,-1.6156468391418457,carried,30
-4.972891807556152,-5.064403533935547,0.09151172637939453,carried,30
-6.3863725662231445,-4.978662014007568,-1.4077105522155762,hit,26
-7.356410026550293,-4.987427711486816,-2.3689823150634766,hit,26
-6.343819618225098,-5.351078987121582,-0.9927406311035156,pushed,27
-6.465826988220215,-4.774622440338135,-1.69120454788208,pushed,27
-6.602163791656494,-4.768710136413574,-1.83345365524292,pushed,27
-6.901534080505371,-5.08004093170166,-1.821493148803711,washed,28
-6.5820488929748535,-6.453197002410889,-0.12885189056396484,washed,28
-6.437064170837402,-5.048606872558594,-1.3884572982788086,dropped,29
-7.011908054351807,-4.2305169105529785,-2.781391143798828,dropped,29
-6.390357971191406,-5.716822147369385,-0.6735358238220215,dropped,29
-6.206976890563965,-4.18264627456665,-2.0243306159973145,carried,30
-5.279315948486328,-4.63093900680542,-0.6483769416809082,carried,30
-6.162845611572266,-5.233387470245361,-0.9294581413269043,carried,30
-5.085120677947998,-4.51348876953125,-0.571631908416748,saw,31
-5.438085079193115,-5.629164695739746,0.19107961654663086,saw,31
-5.48302698135376,-6.037160396575928,0.554133415222168,saw,31
-4.771894454956055,-4.652717590332031,-0.11917686462402344,heard,32
-7.074951171875,-5.548867225646973,-1.5260839462280273,heard,32
-5.763333320617676,-4.688782691955566,-1.0745506286621094,knew,33
-5.830136775970459,-6.096099853515625,0.265963077545166,knew,33
-5.191672325134277,-5.073338031768799,-0.11833429336547852,knew,33
-5.568229675292969,-5.241262912750244,-0.3269667625427246,liked,34
-7.624432563781738,-6.204996585845947,-1.419435977935791,liked,34
-5.83996057510376,-4.482882499694824,-1.3570780754089355,remembered,35
-7.410120487213135,-6.366172790527344,-1.043947696685791,remembered,35
-6.6901445388793945,-6.324980735778809,-0.36516380310058594,remembered,35
-6.2862653732299805,-5.196829319000244,-1.0894360542297363,saw,31
-6.266592025756836,-5.617037773132324,-0.6495542526245117,saw,31
-6.300694465637207,-4.569603443145752,-1.731091022491455,heard,32
-6.586634159088135,-6.233943462371826,-0.3526906967163086,heard,32
-5.393955230712891,-5.301593780517578,-0.0923614501953125,heard,32
-5.182186603546143,-5.053565502166748,-0.12862110137939453,knew,33
-6.079455375671387,-5.249210357666016,-0.8302450180053711,knew,33
-5.737852573394775,-4.7129082679748535,-1.0249443054199219,liked,34
-6.456335544586182,-5.776326656341553,-0.6800088882446289,liked,34
-5.746291637420654,-6.512603759765625,0.7663121223449707,liked,34
-5.862783908843994,-5.249507427215576,-0.613276481628418,remembered,35
-6.999527931213379,-5.777194499969482,-1.2223334312438965,remembered,35
