active_score,passive_score,pass_drop,verb,frame
-5.889235019683838,-5.807698726654053,-0.08153629302978516,benefited,1
-6.419185638427734,-5.232551097869873,-1.1866345405578613,profited,1
-6.849916934967041,-4.977877140045166,-1.872039794921875,helped,2
-6.670600891113281,-5.009901523590088,-1.6606993675231934,strengthened,2
-6.663735389709473,-4.877494812011719,-1.786240577697754,benefited,3
-7.442389011383057,-5.077031135559082,-2.3653578758239746,profited,3
-7.001367092132568,-4.466005802154541,-2.5353612899780273,helped,4
-8.246050834655762,-4.8333587646484375,-3.412692070007324,strengthened,4
-5.827566623687744,-4.370262145996094,-1.4573044776916504,benefited,5
-7.409047603607178,-3.893361806869507,-3.515685796737671,strengthened,5
-5.9426589012146,-5.146866798400879,-0.7957921028137207,helped,1
-6.475637912750244,-5.5943169593811035,-0.8813209533691406,strengthened,1
-7.8046112060546875,-5.482640266418457,-2.3219709396362305,benefited,2
-8.324189186096191,-5.388335227966309,-2.935853958129883,profited,2
-6.1151652336120605,-4.461763858795166,-1.6534013748168945,helped,3
-6.4828200340271,-4.495118618011475,-1.987701416015625,strengthened,3
-6.460154056549072,-4.708749294281006,-1.7514047622680664,benefited,4
-7.044805526733398,-4.238563537597656,-2.806241989135742,profited,4
-6.6604766845703125,-3.938825845718384,-2.7216508388519287,helped,5
-6.45214319229126,-3.941255569458008,-2.510887622833252,profited,5
-7.564795017242432,-6.743849754333496,-0.8209452629089355,cost,6
-8.42537784576416,-6.203338623046875,-2.222039222717285,fetched,6
-7.58404541015625,-5.006886005401611,-2.5771594047546387,earned,7
-3.5271880626678467,-4.350019454956055,0.822831392288208,cost,8
-4.68685245513916,-4.062612056732178,-0.6242403984069824,fetched,8
-5.912569522857666,-5.460724830627441,-0.4518446922302246,earned,9
-6.442196846008301,-6.485324859619141,0.043128013610839844,cost,10
-6.534234523773193,-5.774202346801758,-0.7600321769714355,fetched,10
-9.255613327026367,-6.3274736404418945,-2.9281396865844727,earned,6
-5.82153844833374,-6.109681129455566,0.28814268112182617,cost,7
-6.181013584136963,-4.955447196960449,-1.2255663871765137,fetched,7
-4.532678127288818,-3.888317108154297,-0.6443610191345215,earned,8
-5.923687934875488,-6.185962200164795,0.26227426528930664,cost,9
-5.906763553619385,-5.513532638549805,-0.3932309150695801,fetched,9
-6.2823286056518555,-5.336262226104736,-0.9460663795471191,earned,10
-7.410547733306885,-5.027338981628418,-2.383208751678467,emanated,11
-6.65314245223999,-4.481428146362305,-2.1717143058776855,radiated,11
-5.4590582847595215,-5.38414192199707,-0.07491636276245117,discharged,12
-5.001331806182861,-4.34221887588501,-0.6591129302978516,emitted,12
-6.721994400024414,-5.641411781311035,-1.080582618713379,emanated,13
-6.059321880340576,-5.662954807281494,-0.39636707305908203,radiated,13
-9.319884300231934,-6.078830242156982,-3.241054058074951,discharged,14
-8.903180122375488,-6.305258750915527,-2.597921371459961,emitted,14
-7.349754810333252,-5.06667947769165,-2.2830753326416016,emanated,15
-8.684578895568848,-5.245763301849365,-3.4388155937194824,emitted,15
-8.966099739074707,-5.309250354766846,-3.6568493843078613,discharged,11
-9.815984725952148,-5.254879951477051,-4.561104774475098,emitted,11
-4.866674900054932,-4.904947757720947,0.038272857666015625,emanated,12
-4.940075397491455,-4.386399745941162,-0.553675651550293,radiated,12
-7.341977596282959,-6.523834228515625,-0.818143367767334,discharged,13
-6.132903099060059,-5.43948221206665,-0.6934208869934082,emitted,13
-7.3835649490356445,-5.5670695304870605,-1.816495418548584,emanated,14
-7.389449119567871,-5.522459983825684,-1.8669891357421875,radiated,14
-8.39598274230957,-6.614928722381592,-1.7810540199279785,discharged,15
-7.918847560882568,-4.971510887145996,-2.9473366737365723,radiated,15
-7.592013835906982,-5.1104607582092285,-2.481553077697754,approximated,16
-7.8189377784729,-5.40700626373291,-2.4119315147399902,mirrored,16
-5.842745780944824,-5.2888641357421875,-0.5538816452026367,matched,17
-6.112736701965332,-6.015242099761963,-0.09749460220336914,resembled,17
-6.706138610839844,-5.7727813720703125,-0.9333572387695312,approximated,18
-7.19167947769165,-5.815286159515381,-1.3763933181762695,mirrored,18
-6.094135284423828,-4.338160991668701,-1.755974292755127,matched,19
-5.179595947265625,-5.573419094085693,0.39382314682006836,resembled,19
-6.846974849700928,-5.569353103637695,-1.2776217460632324,approximated,20
-6.399786949157715,-6.732640266418457,0.3328533172607422,resembled,20
-7.504753112792969,-5.357935428619385,-2.146817684173584,matched,16
-8.081581115722656,-6.5201191902160645,-1.5614619255065918,resembled,16
-6.319044589996338,-5.41596794128418,-0.9030766487121582,approximated,17
-6.443453788757324,-5.562191486358643,-0.8812623023986816,mirrored,17
-7.198348045349121,-5.711735248565674,-1.4866127967834473,matched,18
-6.337958812713623,-6.470824241638184,0.13286542892456055,resembled,18
-5.206217288970947,-4.57737922668457,-0.628838062286377,approximated,19
-4.898258686065674,-4.665318012237549,-0.232940673828125,mirrored,19
-6.106003761291504,-5.623431205749512,-0.4825725555419922,matched,20
-6.733409881591797,-5.726718902587891,-1.0066909790039062,mirrored,20
