frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-40.97575759887695,-51.249542236328125,10.273784637451172
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-47.920997619628906,-57.74793243408203,9.826934814453125
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-43.26058578491211,-43.16726303100586,-0.09332275390625
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-45.07759475708008,-46.70648193359375,1.6288871765136719
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-43.848167419433594,-42.691776275634766,-1.1563911437988281
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-48.59405517578125,-50.985069274902344,2.3910140991210938
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-43.813514709472656,-41.310760498046875,-2.5027542114257812
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-47.684688568115234,-44.408687591552734,-3.2760009765625
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-37.01789474487305,-42.65517044067383,5.637275695800781
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-41.06503677368164,-43.50486755371094,2.439830780029297
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-50.787254333496094,-65.08961486816406,14.302360534667969
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-56.139225006103516,-65.01209259033203,8.872867584228516
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-41.285823822021484,-46.37471008300781,5.088886260986328
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-32.79673767089844,-50.06312561035156,17.266387939453125
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-39.87120819091797,-50.63106155395508,10.75985336303711
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-41.03290557861328,-48.0810432434082,7.048137664794922
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-37.30884552001953,-52.603084564208984,15.294239044189453
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-44.83060836791992,-52.11365509033203,7.283046722412109
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-41.40100860595703,-48.479148864746094,7.0781402587890625
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-36.132164001464844,-46.901817321777344,10.7696533203125
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-51.90468978881836,-52.3216552734375,0.4169654846191406
12,A,2,The lightbulb emitted some light..,Some light was emitted by the lightbulb..,emitted,Ooze,lightbulb,light,1,-45.53120803833008,-42.261775970458984,-3.2694320678710938
13,A,1,That machine emanated a sound..,A sound was emanated by that machine..,emanated,Ooze,machine,sound,0,-48.533843994140625,-51.24852752685547,2.7146835327148438
13,A,2,That machine radiated a sound..,A sound was radiated by that machine..,radiated,Ooze,machine,sound,0,-45.801944732666016,-49.235774993896484,3.4338302612304688
14,A,1,The teacher discharged wisdom..,Wisdom was discharged by the teacher..,discharged,Ooze,teacher,wisdom,1,-47.38352966308594,-56.51125717163086,9.127727508544922
14,A,2,The teacher emitted wisdom..,Wisdom was emitted by the teacher..,emitted,Ooze,teacher,wisdom,1,-45.8594856262207,-51.54993438720703,5.690448760986328
15,A,1,The trash emanated an odor..,An odor was emanated by the trash..,emanated,Ooze,trash,odor,0,-51.847633361816406,-53.111351013183594,1.2637176513671875
15,A,2,The trash emitted an odor..,An odor was emitted by the trash..,emitted,Ooze,trash,odor,1,-48.28656005859375,-45.13839340209961,-3.1481666564941406
16,A,1,Your drawing approximated her likeness..,Her likeness was approximated by the drawing..,approximated,Estimation,drawing,likeness,1,-51.626800537109375,-51.75041961669922,0.12361907958984375
16,A,2,Your drawing mirrored her likeness..,Her likeness was mirrored by the drawing..,mirrored,Estimation,drawing,likeness,1,-51.43138885498047,-45.74607467651367,-5.685314178466797
17,A,1,Your friend matched my brother..,My brother was matched by your friend..,matched,Estimation,friend,brother,1,-33.92552185058594,-40.897377014160156,6.971855163574219
