frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-30.729476928710938,-40.79627227783203,10.066795349121094
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-42.699256896972656,-48.738525390625,6.039268493652344
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-32.05015182495117,-36.72907638549805,4.678924560546875
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-34.7739143371582,-37.97981262207031,3.2058982849121094
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-29.015506744384766,-34.140499114990234,5.124992370605469
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-42.97592544555664,-42.09069061279297,-0.8852348327636719
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-34.276588439941406,-28.54370880126953,-5.732879638671875
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-38.68178176879883,-34.31298828125,-4.368793487548828
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-28.573671340942383,-30.4079532623291,1.8342819213867188
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-34.06055450439453,-29.542850494384766,-4.517704010009766
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-41.10129165649414,-56.0461311340332,14.944839477539062
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-45.523460388183594,-57.60443878173828,12.080978393554688
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-33.23150634765625,-34.05078125,0.81927490234375
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-23.454959869384766,-41.497962951660156,18.04300308227539
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-34.68446350097656,-44.875282287597656,10.190818786621094
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-32.06056213378906,-35.51011657714844,3.449554443359375
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-31.62661361694336,-48.1822395324707,16.555625915527344
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-35.30857849121094,-48.11288833618164,12.804309844970703
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-34.367794036865234,-39.23131561279297,4.863521575927734
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-31.961544036865234,-38.24740219116211,6.285858154296875
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-41.691375732421875,-45.028831481933594,3.3374557495117188
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-34.39781188964844,-35.96710205078125,1.5692901611328125
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-42.798397064208984,-46.7730827331543,3.9746856689453125
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-37.871578216552734,-44.4627799987793,6.5912017822265625
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-37.40961837768555,-46.34805679321289,8.938438415527344
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-35.886409759521484,-45.63291549682617,9.746505737304688
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-42.622589111328125,-43.179832458496094,0.5572433471679688
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-42.65367126464844,-35.73335266113281,-6.920318603515625
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-40.385719299316406,-42.74412536621094,2.3584060668945312
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-39.86286163330078,-39.658470153808594,-0.2043914794921875
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-28.760168075561523,-33.84235763549805,5.082189559936523
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-27.569202423095703,-38.42326736450195,10.85406494140625
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-37.663597106933594,-44.051876068115234,6.388278961181641
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-33.9818229675293,-39.60592269897461,5.6240997314453125
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-27.399822235107422,-28.058120727539062,0.6582984924316406
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-27.01367950439453,-32.64162826538086,5.627948760986328
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-36.02315902709961,-44.44154739379883,8.418388366699219
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-26.879026412963867,-46.258174896240234,19.379148483276367
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-28.490821838378906,-35.991981506347656,7.50115966796875
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-22.35598373413086,-46.823486328125,24.46750259399414
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-23.496097564697266,-38.48750305175781,14.991405487060547
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-28.18604278564453,-36.06343078613281,7.877388000488281
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-24.45073699951172,-50.27177429199219,25.82103729248047
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-29.312313079833984,-44.529701232910156,15.217388153076172
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-33.530948638916016,-46.17833709716797,12.647388458251953
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-29.050264358520508,-33.57886505126953,4.528600692749023
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-23.616744995117188,-41.444915771484375,17.828170776367188
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-27.412586212158203,-30.473983764648438,3.0613975524902344
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-25.727598190307617,-34.645545959472656,8.917947769165039
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-41.32197570800781,-35.82817077636719,-5.493804931640625
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-32.984317779541016,-38.516597747802734,5.532279968261719
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-34.348655700683594,-36.06904602050781,1.7203903198242188
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-33.08781433105469,-34.94821548461914,1.8604011535644531
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-27.628948211669922,-31.453510284423828,3.8245620727539062
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-36.95183563232422,-32.952999114990234,-3.9988365173339844
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-32.20976257324219,-30.77310562133789,-1.4366569519042969
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-24.944604873657227,-34.18824768066406,9.243642807006836
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-24.62154769897461,-28.789634704589844,4.168087005615234
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-28.477611541748047,-39.92573547363281,11.448123931884766
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-23.918062210083008,-40.749820709228516,16.831758499145508
32,A,1,A boy heard the sound.,The sound was heard by a boy.,heard,Experiencer-theme,a boy,the sound,1,-25.412992477416992,-29.823753356933594,4.410760879516602
32,A,2,The child heard the rules.,The rules were heard by the child.,heard,Experiencer-theme,the rules,a monkey,1,-33.69115447998047,-37.41919708251953,3.7280426025390625
