frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-29.558320999145508,-40.863834381103516,11.305513381958008
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-36.416778564453125,-44.02616882324219,7.6093902587890625
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-32.60061264038086,-34.965641021728516,2.3650283813476562
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-31.18416404724121,-37.216670989990234,6.032506942749023
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-30.558740615844727,-35.12450408935547,4.565763473510742
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-38.51361846923828,-40.33598327636719,1.8223648071289062
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-33.59107208251953,-29.714820861816406,-3.876251220703125
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-39.103477478027344,-33.20806121826172,-5.895416259765625
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-28.93242073059082,-31.737651824951172,2.8052310943603516
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-36.73893737792969,-28.949296951293945,-7.789640426635742
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-33.8460807800293,-56.379051208496094,22.532970428466797
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-49.584781646728516,-60.342105865478516,10.75732421875
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-34.86727523803711,-35.33238983154297,0.4651145935058594
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-21.847164154052734,-38.55946731567383,16.712303161621094
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-34.18830871582031,-39.67251968383789,5.484210968017578
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-28.779924392700195,-39.28676223754883,10.506837844848633
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-32.61500549316406,-45.73162841796875,13.116622924804688
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-36.503013610839844,-45.77907180786133,9.276058197021484
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-36.17152404785156,-40.45323181152344,4.281707763671875
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-29.3070068359375,-38.85560989379883,9.548603057861328
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-44.38246536254883,-44.865318298339844,0.4828529357910156
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-37.982078552246094,-35.603790283203125,-2.3782882690429688
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-41.60198974609375,-41.75886535644531,0.1568756103515625
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-39.83650207519531,-42.12436294555664,2.287860870361328
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-37.196746826171875,-44.53859329223633,7.341846466064453
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-37.06016540527344,-46.056785583496094,8.996620178222656
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-42.00071716308594,-42.04471206665039,0.043994903564453125
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-39.130001068115234,-37.72489929199219,-1.4051017761230469
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-47.806861877441406,-39.83259963989258,-7.974262237548828
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-40.30360794067383,-38.08674621582031,-2.2168617248535156
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-31.333974838256836,-36.577552795410156,5.24357795715332
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-31.784404754638672,-40.53563690185547,8.751232147216797
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-41.95439910888672,-42.10459518432617,0.15019607543945312
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-35.12107849121094,-41.41876983642578,6.297691345214844
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-29.197267532348633,-27.430635452270508,-1.766632080078125
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-26.585071563720703,-30.647480010986328,4.062408447265625
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-35.66714859008789,-45.71915817260742,10.052009582519531
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-32.094322204589844,-43.125,11.030677795410156
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-27.62021255493164,-36.463504791259766,8.843292236328125
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-23.66400146484375,-50.352210998535156,26.688209533691406
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-25.889785766601562,-36.92975616455078,11.039970397949219
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-26.780467987060547,-32.03593826293945,5.255470275878906
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-25.609683990478516,-54.88670349121094,29.277019500732422
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-29.980445861816406,-45.792152404785156,15.81170654296875
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-31.00385284423828,-47.672813415527344,16.668960571289062
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-34.48875427246094,-31.142337799072266,-3.346416473388672
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-25.432491302490234,-39.89453125,14.462039947509766
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-28.48236656188965,-30.602527618408203,2.1201610565185547
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-28.672372817993164,-35.11664962768555,6.444276809692383
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-35.26017379760742,-35.09401321411133,-0.16616058349609375
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-31.958547592163086,-35.66889953613281,3.7103519439697266
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-32.10500717163086,-33.94888687133789,1.8438796997070312
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-30.326034545898438,-41.38191604614258,11.05588150024414
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-29.65520477294922,-33.821250915527344,4.166046142578125
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-33.343013763427734,-34.05657958984375,0.7135658264160156
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-32.05707931518555,-28.80767822265625,-3.249401092529297
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-25.926502227783203,-34.51106643676758,8.584564208984375
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-27.1685848236084,-32.36767578125,5.199090957641602
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-26.190086364746094,-39.085960388183594,12.8958740234375
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-25.72567367553711,-40.60239791870117,14.876724243164062
32,A,1,A boy heard the sound.,The sound was heard by a boy.,heard,Experiencer-theme,a boy,the sound,1,-25.43116569519043,-30.761798858642578,5.330633163452148
32,A,2,The child heard the rules.,The rules were heard by the child.,heard,Experiencer-theme,the rules,a monkey,1,-31.937480926513672,-32.76005554199219,0.8225746154785156
33,A,1,My brother knew your friend.,Your friend was known by my brother.,knew,Experiencer-theme,my brother,your friend,1,-30.799713134765625,-33.3468017578125,2.547088623046875
33,A,2,Your dog knew my cat.,My cat was known by your dog.,knew,Experiencer-theme,your dog,my cat,1,-27.094985961914062,-37.239906311035156,10.144920349121094
33,A,1,Your sister knew my brother.,My brother was known by your sister.,knew,Experiencer-theme,your sister,my brother,1,-23.73999786376953,-36.71840286254883,12.978404998779297
34,A,2,A boy liked the game.,The game was liked by a boy.,liked,Experiencer-theme,a boy,the game,1,-28.036911010742188,-33.0389404296875,5.0020294189453125
34,A,1,The child liked a monkey.,A monkey was liked by the child.,liked,Experiencer-theme,the child,a monkey,1,-34.282676696777344,-38.4431266784668,4.160449981689453
35,A,2,My brother remembered your friend.,Your friend was remembered by my brother.,remembered,Experiencer-theme,my brother,your friend,1,-30.24105453491211,-32.46556854248047,2.2245140075683594
35,A,1,Your dog remembered my toy.,My toy was remembered by your dog.,remembered,Experiencer-theme,your dog,my toy,1,-34.61178970336914,-41.78455352783203,7.172763824462891
35,A,2,Your sister remembered a book.,A book was remembered by your sister.,remembered,Experiencer-theme,your sister,a book,1,-30.765140533447266,-44.50775909423828,13.742618560791016
1,B,1,Your investment helped the community.,The community was helped by your investment.,helped,Advantage,donation,communities,1,-29.96660804748535,-36.884300231933594,6.917692184448242
1,B,2,Your investment strengthened the community.,The community was strengthened by your investment.,strengthened,Advantage,donation,communities,1,-30.921733856201172,-41.52400207519531,10.60226821899414
2,B,1,The exercise benefited his fitness.,His fitness was benefited by the exercise.,benefited,Advantage,exercise,fitness,0,-36.29416275024414,-38.735591888427734,2.4414291381835938
