frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-39.18842315673828,-47.95509719848633,8.766674041748047
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-41.85063934326172,-55.20197296142578,13.351333618164062
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-42.25175857543945,-44.436119079589844,2.1843605041503906
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-45.09369659423828,-47.70978927612305,2.6160926818847656
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-37.84225082397461,-40.365962982177734,2.523712158203125
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-42.80083465576172,-46.615081787109375,3.8142471313476562
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-40.18598937988281,-38.79320526123047,-1.3927841186523438
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-43.7790412902832,-41.47057342529297,-2.3084678649902344
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-36.60496139526367,-40.357887268066406,3.7529258728027344
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-44.81586837768555,-38.030113220214844,-6.785755157470703
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-46.03537368774414,-63.00084686279297,16.965473175048828
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-56.14613342285156,-65.6194839477539,9.473350524902344
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-42.98530960083008,-46.55679702758789,3.5714874267578125
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-34.03178405761719,-51.12735366821289,17.095569610595703
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-39.407920837402344,-51.27103042602539,11.863109588623047
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-39.223731994628906,-45.12958908081055,5.905857086181641
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-41.41739273071289,-55.35081100463867,13.933418273925781
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-45.17496871948242,-54.26824188232422,9.093273162841797
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-45.38591003417969,-52.38441467285156,6.998504638671875
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-45.25518035888672,-45.61622619628906,0.36104583740234375
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-43.25402069091797,-54.70111083984375,11.447090148925781
12,A,2,The lightbulb emitted some light..,Some light was emitted by the lightbulb..,emitted,Ooze,lightbulb,light,1,-39.517066955566406,-47.825130462646484,8.308063507080078
13,A,1,That machine emanated a sound..,A sound was emanated by that machine..,emanated,Ooze,machine,sound,0,-50.96298599243164,-50.348777770996094,-0.6142082214355469
13,A,2,That machine radiated a sound..,A sound was radiated by that machine..,radiated,Ooze,machine,sound,0,-42.319969177246094,-49.439247131347656,7.1192779541015625
14,A,1,The teacher discharged wisdom..,Wisdom was discharged by the teacher..,discharged,Ooze,teacher,wisdom,1,-45.92941665649414,-52.732112884521484,6.802696228027344
14,A,2,The teacher emitted wisdom..,Wisdom was emitted by the teacher..,emitted,Ooze,teacher,wisdom,1,-50.14479446411133,-55.2736701965332,5.128875732421875
15,A,1,The trash emanated an odor..,An odor was emanated by the trash..,emanated,Ooze,trash,odor,0,-51.358436584472656,-46.3977165222168,-4.960720062255859
15,A,2,The trash emitted an odor..,An odor was emitted by the trash..,emitted,Ooze,trash,odor,1,-47.73997497558594,-41.3680305480957,-6.371944427490234
16,A,1,Your drawing approximated her likeness..,Her likeness was approximated by the drawing..,approximated,Estimation,drawing,likeness,1,-48.8740119934082,-47.609649658203125,-1.2643623352050781
16,A,2,Your drawing mirrored her likeness..,Her likeness was mirrored by the drawing..,mirrored,Estimation,drawing,likeness,1,-48.438480377197266,-44.217185974121094,-4.221294403076172
17,A,1,Your friend matched my brother..,My brother was matched by your friend..,matched,Estimation,friend,brother,1,-39.49956512451172,-43.457889556884766,3.958324432373047
17,A,2,Your friend resembled my brother..,My brother was resembled by your friend..,resembled,Estimation,friend,brother,0,-38.96841049194336,-46.95742416381836,7.989013671875
18,A,1,The character approximated the author..,The author was approximated by the character..,approximated,Estimation,author,character,1,-49.26073455810547,-56.734188079833984,7.473453521728516
18,A,2,The character mirrored the author..,The author was mirrored by the character..,mirrored,Estimation,author,character,1,-40.472145080566406,-49.11663055419922,8.644485473632812
19,A,1,Her son matched her father..,Her father was matched by her son..,matched,Estimation,son,father,1,-34.80447006225586,-35.476348876953125,0.6718788146972656
19,A,2,Her son resembled her father..,Her father was resembled by her son..,resembled,Estimation,son,father,0,-33.50230026245117,-39.00267028808594,5.500370025634766
20,A,1,The copy approximated the original..,The original was approximated by the copy..,approximated,Estimation,copy,original,1,-41.10945129394531,-53.387535095214844,12.278083801269531
20,A,2,The copy resembled the original..,The original was resembled by the copy..,resembled,Estimation,copy,original,0,-39.173343658447266,-51.26796340942383,12.094619750976562
21,A,1,The journey required three days..,Three days were required by the journey..,required,Duration,journey,days,1,-39.934268951416016,-47.54515075683594,7.610881805419922
22,A,2,My meeting lasted two hours..,Two hours was lasted by my meeting..,lasted,Duration,meeting,hours,0,-34.21502685546875,-59.20648193359375,24.991455078125
22,A,1,My meeting took two hours..,Two hours was taken by my meeting..,took,Duration,meeting,hours,0,-40.587013244628906,-49.16163635253906,8.574623107910156
23,A,2,The interview required some time..,Some time was required by the interview..,required,Duration,interview,time,1,-43.60942077636719,-41.885589599609375,-1.7238311767578125
24,A,1,Her speech lasted seventeen minutes..,Seventeen minutes was lasted by her speech..,lasted,Duration,speech,minutes,0,-33.19621276855469,-61.27387237548828,28.077659606933594
24,A,2,Her speech took seventeen minutes..,Seventeen minutes was taken by her speech..,took,Duration,speech,minutes,0,-42.57445526123047,-48.42364501953125,5.849189758300781
25,A,1,His trek required a month..,A month was required by his trek..,required,Duration,trek,month,1,-44.06895065307617,-55.724884033203125,11.655933380126953
26,A,2,My brother hit your friend..,your friend was hit by my brother..,hit,Agent-patient,my brother,your friend,1,-39.921875,-39.250732421875,-0.671142578125
26,A,1,Your sister hit the target..,The target was hit by your sister..,hit,Agent-patient,your sister,the target,1,-31.080825805664062,-47.50096893310547,16.420143127441406
26,A,2,The child hit the ball..,The ball was hit by the child..,hit,Agent-patient,the child,the ball,1,-35.428131103515625,-37.187286376953125,1.7591552734375
27,A,1,My brother pushed a child..,A child was pushed by my brother..,pushed,Agent-patient,my brother,a child,1,-38.10686492919922,-40.12969970703125,2.0228347778320312
27,A,2,The mother pushed my toy..,My toy was pushed by the mother..,pushed,Agent-patient,the mother,my toy,1,-44.61187744140625,-41.15913391113281,-3.4527435302734375
28,A,1,A boy washed the cup..,The cup was washed by a boy..,washed,Agent-patient,a boy,the cup,1,-42.5921630859375,-46.317787170410156,3.7256240844726562
28,A,2,A child washed the bag..,The bag was washed by a child..,washed,Agent-patient,a child,the bag,1,-39.11338806152344,-43.4356575012207,4.322269439697266
28,A,1,My sister washed a towel..,A towel was washed by my sister..,washed,Agent-patient,my sister,a towel,1,-42.51227951049805,-49.92942810058594,7.417148590087891
29,A,2,My brother dropped my plate..,My plate was dropped by my brother..,dropped,Agent-patient,my brother,my plate,1,-38.38320541381836,-40.7547492980957,2.3715438842773438
29,A,1,The mother dropped my toy..,My toy was dropped by the mother..,dropped,Agent-patient,the mother,my toy,1,-43.04597091674805,-39.886661529541016,-3.1593093872070312
30,A,2,A boy carried my bag..,My bag was carried by a boy..,carried,Agent-patient,a boy,my bag,1,-38.73609924316406,-37.4915771484375,-1.2445220947265625
30,A,1,Your mother carried the child..,The child was carried by your mother..,carried,Agent-patient,your mother,the child,1,-32.65418243408203,-40.255828857421875,7.601646423339844
31,A,2,My brother saw your friend..,Your friend was seen by my brother..,saw,Experiencer-theme,my brother,your friend,1,-34.83430480957031,-42.161895751953125,7.3275909423828125
31,A,1,Your dog saw the toy..,The toy was seen by your dog..,saw,Experiencer-theme,your dog,the toy,1,-35.01209259033203,-48.734275817871094,13.722183227539062
31,A,2,Your sister saw a book..,A book was seen by your sister..,saw,Experiencer-theme,your sister,a book,1,-32.39154052734375,-50.877384185791016,18.485843658447266
32,A,1,A boy heard the sound..,The sound was heard by a boy..,heard,Experiencer-theme,a boy,the sound,1,-29.63338851928711,-40.68592834472656,11.052539825439453
32,A,2,The child heard the rules..,The rules were heard by the child..,heard,Experiencer-theme,the rules,a monkey,1,-42.42693328857422,-45.03604507446289,2.609111785888672
33,A,1,My brother knew your friend..,Your friend was known by my brother..,knew,Experiencer-theme,my brother,your friend,1,-38.69657897949219,-45.493778228759766,6.797199249267578
33,A,2,Your dog knew my cat..,My cat was known by your dog..,knew,Experiencer-theme,your dog,my cat,1,-31.656057357788086,-49.67457962036133,18.018522262573242
33,A,1,Your sister knew my brother..,My brother was known by your sister..,knew,Experiencer-theme,your sister,my brother,1,-32.213653564453125,-48.44993209838867,16.236278533935547
34,A,2,A boy liked the game..,The game was liked by a boy..,liked,Experiencer-theme,a boy,the game,1,-34.77859878540039,-39.742340087890625,4.963741302490234
