frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-29.87546157836914,-39.775115966796875,9.899654388427734
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-43.85988235473633,-44.00640106201172,0.14651870727539062
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-32.529945373535156,-34.919647216796875,2.3897018432617188
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-34.42109680175781,-37.16675567626953,2.7456588745117188
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-29.745222091674805,-34.77373504638672,5.028512954711914
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-35.240211486816406,-40.49509048461914,5.254878997802734
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-32.73998260498047,-28.258655548095703,-4.481327056884766
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-36.22148895263672,-32.102298736572266,-4.119190216064453
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-30.573925018310547,-29.800365447998047,-0.7735595703125
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-35.980018615722656,-27.699356079101562,-8.280662536621094
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-42.32010269165039,-48.89883804321289,6.5787353515625
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-53.30015182495117,-51.937870025634766,-1.3622817993164062
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-34.02285385131836,-35.18568420410156,1.1628303527832031
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-24.005475997924805,-39.80231475830078,15.796838760375977
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-36.0796012878418,-41.62205123901367,5.542449951171875
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-33.37739944458008,-36.70130920410156,3.3239097595214844
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-32.676536560058594,-42.13762664794922,9.461090087890625
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-32.48220443725586,-47.512413024902344,15.030208587646484
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-33.10930633544922,-38.50733947753906,5.398033142089844
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-31.09423828125,-38.13209533691406,7.0378570556640625
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-44.40028762817383,-46.27996826171875,1.8796806335449219
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-38.435367584228516,-36.25409698486328,-2.1812705993652344
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-39.93956756591797,-43.99704360961914,4.057476043701172
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-37.301918029785156,-43.262489318847656,5.9605712890625
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-41.115360260009766,-43.30660629272461,2.1912460327148438
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-39.196075439453125,-42.802894592285156,3.6068191528320312
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-40.131778717041016,-43.83949661254883,3.7077178955078125
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-36.9197883605957,-35.186458587646484,-1.7333297729492188
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-43.66423797607422,-43.368167877197266,-0.2960700988769531
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-43.85823059082031,-38.30109405517578,-5.557136535644531
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-30.51637077331543,-34.300987243652344,3.784616470336914
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-30.614795684814453,-38.94447326660156,8.32967758178711
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-40.03657531738281,-43.41819381713867,3.3816184997558594
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-34.70881652832031,-39.33854675292969,4.629730224609375
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-27.796829223632812,-28.84856414794922,1.0517349243164062
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-24.672016143798828,-33.840721130371094,9.168704986572266
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-32.96145248413086,-43.57284164428711,10.61138916015625
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-31.796157836914062,-42.68423080444336,10.888072967529297
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-29.940582275390625,-37.250911712646484,7.310329437255859
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-22.61565399169922,-46.79909896850586,24.18344497680664
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-26.386627197265625,-39.892333984375,13.505706787109375
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-29.55805206298828,-43.021240234375,13.463188171386719
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-23.15614891052246,-47.135353088378906,23.979204177856445
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-29.72373390197754,-37.900428771972656,8.176694869995117
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-36.45184326171875,-48.1163444519043,11.664501190185547
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-31.33385467529297,-33.768585205078125,2.4347305297851562
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-26.65511703491211,-37.444580078125,10.78946304321289
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-24.137920379638672,-27.1527042388916,3.0147838592529297
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-30.188201904296875,-36.28614807128906,6.0979461669921875
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-36.88862609863281,-36.815025329589844,-0.07360076904296875
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-37.737998962402344,-37.340797424316406,-0.3972015380859375
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-36.301570892333984,-35.127281188964844,-1.1742897033691406
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-33.382057189941406,-39.98757553100586,6.605518341064453
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-28.091920852661133,-32.323421478271484,4.231500625610352
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-34.613525390625,-33.3620491027832,-1.2514762878417969
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-34.214637756347656,-31.03278350830078,-3.181854248046875
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-28.190494537353516,-36.41664505004883,8.226150512695312
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-25.64840316772461,-31.353973388671875,5.705570220947266
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-26.76339340209961,-41.000850677490234,14.237457275390625
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-25.805395126342773,-40.29296112060547,14.487565994262695
32,A,1,A boy heard the sound.,The sound was heard by a boy.,heard,Experiencer-theme,a boy,the sound,1,-26.926605224609375,-31.048667907714844,4.122062683105469
32,A,2,The child heard the rules.,The rules were heard by the child.,heard,Experiencer-theme,the rules,a monkey,1,-30.700458526611328,-36.899681091308594,6.199222564697266
33,A,1,My brother knew your friend.,Your friend was known by my brother.,knew,Experiencer-theme,my brother,your friend,1,-27.51248550415039,-32.770084381103516,5.257598876953125
33,A,2,Your dog knew my cat.,My cat was known by your dog.,knew,Experiencer-theme,your dog,my cat,1,-28.18922233581543,-38.97480773925781,10.785585403442383
33,A,1,Your sister knew my brother.,My brother was known by your sister.,knew,Experiencer-theme,your sister,my brother,1,-25.836029052734375,-35.029457092285156,9.193428039550781
34,A,2,A boy liked the game.,The game was liked by a boy.,liked,Experiencer-theme,a boy,the game,1,-27.803184509277344,-36.9174919128418,9.114307403564453
34,A,1,The child liked a monkey.,A monkey was liked by the child.,liked,Experiencer-theme,the child,a monkey,1,-34.442970275878906,-36.730377197265625,2.2874069213867188
35,A,2,My brother remembered your friend.,Your friend was remembered by my brother.,remembered,Experiencer-theme,my brother,your friend,1,-29.295747756958008,-33.382911682128906,4.087163925170898
35,A,1,Your dog remembered my toy.,My toy was remembered by your dog.,remembered,Experiencer-theme,your dog,my toy,1,-37.358795166015625,-43.613162994384766,6.254367828369141
35,A,2,Your sister remembered a book.,A book was remembered by your sister.,remembered,Experiencer-theme,your sister,a book,1,-33.471702575683594,-41.543766021728516,8.072063446044922
1,B,1,Your investment helped the community.,The community was helped by your investment.,helped,Advantage,donation,communities,1,-30.562759399414062,-37.56600570678711,7.003246307373047
1,B,2,Your investment strengthened the community.,The community was strengthened by your investment.,strengthened,Advantage,donation,communities,1,-31.431884765625,-41.767799377441406,10.335914611816406
2,B,1,The exercise benefited his fitness.,His fitness was benefited by the exercise.,benefited,Advantage,exercise,fitness,0,-36.3172607421875,-40.7456169128418,4.428356170654297
2,B,2,The exercise profited his fitness.,His fitness was profited by the exercise.,profited,Advantage,exercise,fitness,0,-43.83981704711914,-42.369384765625,-1.4704322814941406
3,B,1,Our friendship helped my life.,My life was helped by our friendship.,helped,Advantage,friendship,life,1,-28.245786666870117,-30.880146026611328,2.634359359741211
3,B,2,Our friendship strengthened my life.,My life was strengthened by our friendship.,strengthened,Advantage,friendship,life,1,-26.305768966674805,-32.63494110107422,6.329172134399414
4,B,1,The law benefited these workers.,These workers were benefited by the law.,benefited,Advantage,law,workers,0,-32.54724884033203,-31.29071044921875,-1.2565383911132812
4,B,2,The law profited these workers.,These workers were profited by the law.,profited,Advantage,law,workers,0,-43.23626708984375,-32.70331954956055,-10.532947540283203
5,B,1,The treaty helped both countries.,Both countries were helped by the treaty.,helped,Advantage,treaty,countries,1,-32.35751724243164,-25.715057373046875,-6.642459869384766
5,B,2,The treaty profited both countries.,Both countries were profited by the treaty.,profited,Advantage,treaty,countries,0,-38.78244400024414,-30.652862548828125,-8.129581451416016
6,B,1,Your dish earned ninety dollars.,Ninety dollars was earned by your dish.,earned,Price,dish,dollars,1,-47.782005310058594,-45.02408981323242,-2.757915496826172
7,B,2,The painting cost a fortune.,A fortune was cost by the painting.,cost,Price,painting,fortune,0,-28.42365264892578,-40.84491729736328,12.4212646484375
7,B,1,The painting fetched a fortune.,A fortune was fetched by the painting.,fetched,Price,painting,fortune,1,-42.42606735229492,-43.1717643737793,0.745697021484375
8,B,2,The tickets earned a lot of money.,A lot of money was earned by the tickets.,earned,Price,initiative,money,1,-32.907630920410156,-33.434661865234375,0.5270309448242188
9,B,1,Your book cost thirty dollars.,Thirty dollars was cost by your book.,cost,Price,book,dollars,0,-31.3956298828125,-40.02140426635742,8.625774383544922
9,B,2,Your book fetched thirty dollars.,Thirty dollars was fetched by your book.,fetched,Price,book,dollars,1,-40.72172546386719,-43.598934173583984,2.877208709716797
10,B,1,His actions earned the medal.,The medal was earned by his actions.,earned,Price,actions,medal,1,-30.53499412536621,-37.60987091064453,7.07487678527832
11,B,2,My friend discharged confidence.,Confidence was discharged by my friend.,discharged,Ooze,friend,confidence,1,-32.049034118652344,-35.91023254394531,3.8611984252929688
11,B,1,My friend emitted confidence.,Confidence was emitted by my friend.,emitted,Ooze,friend,confidence,1,-33.576622009277344,-37.38190460205078,3.8052825927734375
12,B,2,The lightbulb emanated some light.,Some light was emanated by the lightbulb.,emanated,Ooze,lightbulb,light,0,-44.67279815673828,-47.8193359375,3.1465377807617188
12,B,1,The lightbulb radiated some light.,Some light was radiated by the lightbulb.,radiated,Ooze,lightbulb,light,0,-43.37451171875,-43.71533966064453,0.34082794189453125
13,B,2,That machine discharged a sound.,A sound was discharged by that machine.,discharged,Ooze,machine,sound,1,-39.163917541503906,-41.40635681152344,2.2424392700195312
13,B,1,That machine emitted a sound.,A sound was emitted by that machine.,emitted,Ooze,machine,sound,1,-32.21967315673828,-35.54323959350586,3.323566436767578
14,B,2,The teacher emanated wisdom.,Wisdom was emanated by the teacher.,emanated,Ooze,teacher,wisdom,0,-37.47918701171875,-45.39703369140625,7.9178466796875
14,B,1,The teacher radiated wisdom.,Wisdom was radiated by the teacher.,radiated,Ooze,teacher,wisdom,0,-34.707454681396484,-42.023765563964844,7.316310882568359
15,B,2,The trash discharged an odor.,An odor was discharged by the trash.,discharged,Ooze,trash,odor,1,-39.17729949951172,-41.039955139160156,1.8626556396484375
15,B,1,The trash radiated an odor.,An odor was radiated by the trash.,radiated,Ooze,trash,odor,0,-40.645320892333984,-39.757179260253906,-0.8881416320800781
16,B,2,Your drawing matched her likeness.,Her likeness was matched by the drawing.,matched,Estimation,drawing,likeness,1,-37.68199920654297,-37.34442901611328,-0.3375701904296875
16,B,1,Your drawing resembled her likeness.,Her likeness was resembled by the drawing.,resembled,Estimation,drawing,likeness,0,-44.78591537475586,-43.05025100708008,-1.7356643676757812
17,B,2,Your friend approximated my brother.,My brother was approximated by your friend.,approximated,Estimation,friend,brother,1,-37.75383377075195,-39.89857864379883,2.144744873046875
17,B,1,Your friend mirrored my brother.,My brother was mirrored by your friend.,mirrored,Estimation,friend,brother,1,-32.90711975097656,-35.68418502807617,2.7770652770996094
18,B,2,The character matched the author.,The author was matched by the character.,matched,Estimation,author,character,1,-33.30524826049805,-36.74927520751953,3.4440269470214844
18,B,1,The character resembled the author.,The author was resembled by the character.,resembled,Estimation,author,character,0,-32.370697021484375,-40.11221694946289,7.741519927978516
19,B,2,Her son approximated her father.,Her father was approximated by her son.,approximated,Estimation,son,father,1,-31.96656036376953,-34.49613952636719,2.5295791625976562
19,B,1,Her son mirrored her father.,Her father was mirrored by her son.,mirrored,Estimation,son,father,1,-26.920696258544922,-28.783161163330078,1.8624649047851562
20,B,2,The copy matched the original.,The original was matched by the copy.,matched,Estimation,copy,original,1,-28.12232208251953,-36.93416213989258,8.811840057373047
20,B,1,The copy mirrored the original.,The original was mirrored by the copy.,mirrored,Estimation,copy,original,1,-32.566078186035156,-36.588470458984375,4.022392272949219
21,B,2,The journey lasted three days.,Three days were lasted by the journey.,lasted,Duration,journey,days,0,-22.39573860168457,-41.92847442626953,19.53273582458496
21,B,1,The journey took three days.,Three days were taken by the journey.,took,Duration,journey,days,0,-22.076242446899414,-32.79137420654297,10.715131759643555
22,B,2,My meeting required two hours.,Two hours was required by my meeting.,required,Duration,meeting,hours,1,-28.834888458251953,-39.42316436767578,10.588275909423828
23,B,1,The interview lasted some time.,Some time was lasted by the interview.,lasted,Duration,interview,time,0,-23.876361846923828,-48.59090042114258,24.71453857421875
23,B,2,The interview took some time.,Some time was taken by the interview.,took,Duration,interview,time,0,-24.642658233642578,-39.7121696472168,15.069511413574219
24,B,1,Her speech required seventeen minutes.,Seventeen minutes was required by her speech.,required,Duration,speech,minutes,1,-33.86376190185547,-44.60444259643555,10.740680694580078
25,B,2,His trek lasted a month.,A month was lasted by his trek.,lasted,Duration,trek,month,0,-29.452545166015625,-52.68197250366211,23.229427337646484
25,B,1,His trek took a month.,A month was taken by his trek.,took,Duration,trek,month,0,-27.342823028564453,-42.91571807861328,15.572895050048828
26,B,2,A boy hit my bag.,My bag was hit by a boy.,hit,Agent-patient,a boy,my bag,1,-32.49434280395508,-32.10688018798828,-0.3874626159667969
26,B,1,A monkey hit the toy.,The toy was hit by a monkey.,hit,Agent-patient,a monkey,the toy,1,-29.754732131958008,-34.868255615234375,5.113523483276367
27,B,2,A boy pushed the cup.,The cup was pushed by a boy.,pushed,Agent-patient,a boy,the cup,1,-35.167205810546875,-36.102561950683594,0.9353561401367188
27,B,1,A child pushed the bag.,The bag was pushed by a child.,pushed,Agent-patient,a child,the bag,1,-31.992101669311523,-33.29256057739258,1.3004589080810547
27,B,2,Your sister pushed your friend.,Your friend was pushed by your sister.,pushed,Agent-patient,your sister,your friend,1,-33.01477813720703,-33.759254455566406,0.744476318359375
28,B,1,My brother washed my plate.,My plate was washed by my brother.,washed,Agent-patient,my brother,my plate,1,-34.1828727722168,-36.69124221801758,2.5083694458007812
28,B,2,Your mother washed my toy.,My toy was washed by your mother.,washed,Agent-patient,your mother,my toy,1,-33.22809982299805,-40.794437408447266,7.566337585449219
29,B,1,A boy dropped the cup.,The cup was dropped by a boy.,dropped,Agent-patient,a boy,the cup,1,-31.34253692626953,-33.77992248535156,2.4373855590820312
29,B,2,A child dropped the bag.,The bag was dropped by a child.,dropped,Agent-patient,a child,the bag,1,-30.27816390991211,-30.113201141357422,-0.1649627685546875
29,B,1,Your sister dropped a book.,A book was dropped by your sister.,dropped,Agent-patient,your sister,a book,1,-28.549530029296875,-38.696258544921875,10.146728515625
30,B,2,My brother carried your friend.,Your friend was carried by my brother.,carried,Agent-patient,my brother,your friend,1,-30.817447662353516,-33.938087463378906,3.1206398010253906
30,B,1,The dog carried the toy.,The toy was carried by the dog.,carried,Agent-patient,the dog,the toy,1,-26.237239837646484,-35.7071533203125,9.469913482666016
30,B,2,The donkey carried the load.,The load was carried by the donkey.,carried,Agent-patient,the donkey,the load,1,-32.68289566040039,-36.37969970703125,3.6968040466308594
31,B,1,A boy saw my bag.,My bag was seen by a boy.,saw,Experiencer-theme,a boy,my bag,1,-31.877378463745117,-33.28607177734375,1.4086933135986328
31,B,2,The child saw a monkey.,A monkey was seen by the child.,saw,Experiencer-theme,the child,a monkey,1,-30.11434555053711,-33.17146682739258,3.0571212768554688
32,B,1,My brother heard your friend.,Your friend was heard by my brother.,heard,Experiencer-theme,my brother,your friend,1,-28.2878360748291,-35.18562698364258,6.897790908813477
32,B,2,Your dog heard the toy.,The toy was heard by your dog.,heard,Experiencer-theme,your dog,the toy,1,-31.33380889892578,-45.04878234863281,13.714973449707031
32,B,1,Your sister heard a squeak.,A squeak was heard by your sister.,heard,Experiencer-theme,your sister,a squeak,1,-38.73442459106445,-44.1873664855957,5.45294189453125
33,B,2,A boy knew my mother.,My mother was known by a boy.,knew,Experiencer-theme,a boy,my mother,1,-30.933067321777344,-34.95327377319336,4.020206451416016
33,B,1,The mother knew the dog.,The dog was known by the mother.,knew,Experiencer-theme,the mother,the dog,1,-27.411422729492188,-33.751380920410156,6.339958190917969
34,B,2,My brother liked your friend.,Your friend was liked by my brother.,liked,Experiencer-theme,my brother,your friend,1,-28.745546340942383,-32.01188659667969,3.2663402557373047
34,B,1,Your dog liked the toy.,The toy was liked by your dog.,liked,Experiencer-theme,your dog,the toy,1,-27.72421646118164,-43.10545349121094,15.381237030029297
34,B,2,Your sister liked a book.,A book was liked by your sister.,liked,Experiencer-theme,your sister,a book,1,-28.356861114501953,-40.98643493652344,12.629573822021484
35,B,1,A boy remembered the game.,The game was remembered by a boy.,remembered,Experiencer-theme,a boy,the game,1,-30.008649826049805,-36.436973571777344,6.428323745727539
35,B,2,The child remembered the rules.,The rules were remembered by the child.,remembered,Experiencer-theme,the child,the rules,1,-33.325927734375,-39.53857421875,6.212646484375
