frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-38.090118408203125,-51.61701965332031,13.526901245117188
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-51.54618453979492,-57.13459777832031,5.588413238525391
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-44.042022705078125,-40.53889465332031,-3.5031280517578125
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-44.59525680541992,-42.97562789916992,-1.61962890625
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-39.400611877441406,-46.174171447753906,6.7735595703125
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-50.24152374267578,-54.38335037231445,4.141826629638672
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-41.12550735473633,-38.13447570800781,-2.9910316467285156
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-47.967811584472656,-43.427528381347656,-4.540283203125
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-39.28302001953125,-48.58897018432617,9.305950164794922
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-48.85618591308594,-42.332313537597656,-6.523872375488281
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-49.03684616088867,-65.86976623535156,16.83292007446289
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-54.2148323059082,-67.12639617919922,12.911563873291016
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-43.115928649902344,-44.584449768066406,1.4685211181640625
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-30.880203247070312,-48.994693756103516,18.114490509033203
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-42.058807373046875,-49.94366455078125,7.884857177734375
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-39.34348678588867,-48.85969543457031,9.51620864868164
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-38.50165557861328,-56.243289947509766,17.741634368896484
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-42.92382049560547,-51.21636962890625,8.292549133300781
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-45.05359649658203,-48.53487014770508,3.481273651123047
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-40.957061767578125,-43.168601989746094,2.2115402221679688
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-50.7352409362793,-55.47770309448242,4.742462158203125
