frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-38.18601608276367,-47.82213592529297,9.636119842529297
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-44.710227966308594,-50.04793167114258,5.337703704833984
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-45.01644515991211,-42.20628356933594,-2.810161590576172
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-45.25397491455078,-42.410579681396484,-2.843395233154297
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-36.97210693359375,-39.25230407714844,2.2801971435546875
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-48.72205352783203,-50.529930114746094,1.8078765869140625
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-40.166908264160156,-35.007713317871094,-5.1591949462890625
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-44.08470916748047,-39.1309814453125,-4.953727722167969
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-37.33208465576172,-42.12236022949219,4.790275573730469
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-46.58050537109375,-38.28519058227539,-8.29531478881836
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-49.545284271240234,-65.647705078125,16.102420806884766
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-58.712615966796875,-64.80635070800781,6.0937347412109375
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-42.93293380737305,-44.469276428222656,1.5363426208496094
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-32.79383850097656,-50.20001983642578,17.40618133544922
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-41.06932067871094,-51.76997375488281,10.700653076171875
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-42.87612533569336,-51.631797790527344,8.755672454833984
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-41.741477966308594,-56.7723503112793,15.030872344970703
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-52.60690689086914,-55.15769958496094,2.550792694091797
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-42.713802337646484,-51.297367095947266,8.583564758300781
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-40.134361267089844,-46.95015335083008,6.815792083740234
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-55.50685119628906,-52.94905090332031,-2.55780029296875
12,A,2,The lightbulb emitted some light..,Some light was emitted by the lightbulb..,emitted,Ooze,lightbulb,light,1,-46.914119720458984,-47.47136306762695,0.5572433471679688
13,A,1,That machine emanated a sound..,A sound was emanated by that machine..,emanated,Ooze,machine,sound,0,-49.71031188964844,-54.512752532958984,4.802440643310547
13,A,2,That machine radiated a sound..,A sound was radiated by that machine..,radiated,Ooze,machine,sound,0,-44.944053649902344,-54.7796630859375,9.835609436035156
14,A,1,The teacher discharged wisdom..,Wisdom was discharged by the teacher..,discharged,Ooze,teacher,wisdom,1,-44.63051223754883,-55.4666862487793,10.836174011230469
14,A,2,The teacher emitted wisdom..,Wisdom was emitted by the teacher..,emitted,Ooze,teacher,wisdom,1,-46.07465362548828,-51.97354507446289,5.898891448974609
15,A,1,The trash emanated an odor..,An odor was emanated by the trash..,emanated,Ooze,trash,odor,0,-59.62103271484375,-54.54445266723633,-5.076580047607422
15,A,2,The trash emitted an odor..,An odor was emitted by the trash..,emitted,Ooze,trash,odor,1,-49.840763092041016,-43.87812423706055,-5.962638854980469
16,A,1,Your drawing approximated her likeness..,Her likeness was approximated by the drawing..,approximated,Estimation,drawing,likeness,1,-44.832733154296875,-44.52764892578125,-0.305084228515625
16,A,2,Your drawing mirrored her likeness..,Her likeness was mirrored by the drawing..,mirrored,Estimation,drawing,likeness,1,-47.447017669677734,-48.28451156616211,0.837493896484375
17,A,1,Your friend matched my brother..,My brother was matched by your friend..,matched,Estimation,friend,brother,1,-35.12418746948242,-43.81617736816406,8.69198989868164
17,A,2,Your friend resembled my brother..,My brother was resembled by your friend..,resembled,Estimation,friend,brother,0,-35.157596588134766,-47.47422409057617,12.316627502441406
18,A,1,The character approximated the author..,The author was approximated by the character..,approximated,Estimation,author,character,1,-53.209049224853516,-59.24742889404297,6.038379669189453
18,A,2,The character mirrored the author..,The author was mirrored by the character..,mirrored,Estimation,author,character,1,-43.47046661376953,-55.3502082824707,11.879741668701172
19,A,1,Her son matched her father..,Her father was matched by her son..,matched,Estimation,son,father,1,-37.483421325683594,-39.94762420654297,2.464202880859375
19,A,2,Her son resembled her father..,Her father was resembled by her son..,resembled,Estimation,son,father,0,-33.37244415283203,-43.78691864013672,10.414474487304688
20,A,1,The copy approximated the original..,The original was approximated by the copy..,approximated,Estimation,copy,original,1,-47.774879455566406,-52.01576232910156,4.240882873535156
20,A,2,The copy resembled the original..,The original was resembled by the copy..,resembled,Estimation,copy,original,0,-37.010807037353516,-56.09465026855469,19.083843231201172
21,A,1,The journey required three days..,Three days were required by the journey..,required,Duration,journey,days,1,-38.942325592041016,-43.20702362060547,4.264698028564453
22,A,2,My meeting lasted two hours..,Two hours was lasted by my meeting..,lasted,Duration,meeting,hours,0,-30.940122604370117,-52.07603073120117,21.135908126831055
22,A,1,My meeting took two hours..,Two hours was taken by my meeting..,took,Duration,meeting,hours,0,-31.718944549560547,-43.73628616333008,12.017341613769531
