frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-37.08527755737305,-50.977657318115234,13.892379760742188
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-47.96898651123047,-53.03981399536133,5.070827484130859
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-42.84855651855469,-43.12031936645508,0.2717628479003906
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-41.674583435058594,-45.940914154052734,4.266330718994141
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-37.352596282958984,-42.511173248291016,5.158576965332031
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-42.17982864379883,-55.59705352783203,13.417224884033203
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-37.622467041015625,-40.002113342285156,2.3796463012695312
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-48.394046783447266,-44.82017517089844,-3.573871612548828
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-40.43877410888672,-42.89053726196289,2.451763153076172
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-48.44032287597656,-40.007572174072266,-8.432750701904297
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-47.24364471435547,-59.917091369628906,12.673446655273438
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-47.948524475097656,-55.98799133300781,8.039466857910156
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-45.158912658691406,-44.84751892089844,-0.31139373779296875
