frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-37.731529235839844,-46.607887268066406,8.876358032226562
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-47.03827667236328,-52.22855758666992,5.190280914306641
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-44.55687713623047,-45.98716735839844,1.4302902221679688
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-42.58281707763672,-46.709228515625,4.126411437988281
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-38.43838119506836,-44.87268829345703,6.434307098388672
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-45.32522201538086,-48.72002410888672,3.3948020935058594
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-42.76081466674805,-43.12261199951172,0.3617973327636719
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-49.84008026123047,-43.970916748046875,-5.869163513183594
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-36.90612030029297,-42.89916229248047,5.9930419921875
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-48.842628479003906,-37.72866439819336,-11.113964080810547
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-43.03622817993164,-61.80739974975586,18.77117156982422
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-51.384429931640625,-60.62920379638672,9.244773864746094
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-44.49994659423828,-43.31193542480469,-1.1880111694335938
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-31.386905670166016,-50.080474853515625,18.69356918334961
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-40.471561431884766,-49.64434814453125,9.172786712646484
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-38.14567565917969,-49.40199661254883,11.25632095336914
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-43.06023025512695,-52.5656852722168,9.505455017089844
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-45.30475997924805,-52.60557174682617,7.300811767578125
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-44.14639663696289,-49.55342483520508,5.4070281982421875
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-38.01224899291992,-46.92768096923828,8.91543197631836
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-47.114776611328125,-56.098716735839844,8.983940124511719
12,A,2,The lightbulb emitted some light..,Some light was emitted by the lightbulb..,emitted,Ooze,lightbulb,light,1,-40.67892837524414,-49.51316452026367,8.834236145019531
13,A,1,That machine emanated a sound..,A sound was emanated by that machine..,emanated,Ooze,machine,sound,0,-49.36552429199219,-50.91025161743164,1.5447273254394531
13,A,2,That machine radiated a sound..,A sound was radiated by that machine..,radiated,Ooze,machine,sound,0,-46.5551872253418,-49.29391098022461,2.7387237548828125
14,A,1,The teacher discharged wisdom..,Wisdom was discharged by the teacher..,discharged,Ooze,teacher,wisdom,1,-43.04715347290039,-57.949851989746094,14.902698516845703
14,A,2,The teacher emitted wisdom..,Wisdom was emitted by the teacher..,emitted,Ooze,teacher,wisdom,1,-44.567138671875,-56.169532775878906,11.602394104003906
15,A,1,The trash emanated an odor..,An odor was emanated by the trash..,emanated,Ooze,trash,odor,0,-51.89393997192383,-50.46632385253906,-1.4276161193847656
15,A,2,The trash emitted an odor..,An odor was emitted by the trash..,emitted,Ooze,trash,odor,1,-52.05379867553711,-44.18324279785156,-7.870555877685547
16,A,1,Your drawing approximated her likeness..,Her likeness was approximated by the drawing..,approximated,Estimation,drawing,likeness,1,-54.5900764465332,-47.59902572631836,-6.991050720214844
