frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-40.865074157714844,-47.000511169433594,6.13543701171875
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-46.52857208251953,-50.245086669921875,3.7165145874023438
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-42.4354248046875,-44.02928161621094,1.5938568115234375
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-41.786293029785156,-46.427669525146484,4.641376495361328
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-35.875980377197266,-43.146305084228516,7.27032470703125
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-42.301692962646484,-52.81399917602539,10.512306213378906
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-41.22063446044922,-39.50130081176758,-1.7193336486816406
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-46.316734313964844,-43.50973129272461,-2.8070030212402344
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-34.95014953613281,-42.74305725097656,7.79290771484375
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-43.188514709472656,-40.70216751098633,-2.486347198486328
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-43.96458053588867,-60.17631530761719,16.211734771728516
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-47.153533935546875,-64.81430053710938,17.6607666015625
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-46.87849807739258,-43.18116760253906,-3.6973304748535156
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-31.089601516723633,-50.13146209716797,19.041860580444336
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-41.56203079223633,-53.729400634765625,12.167369842529297
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-36.55192947387695,-43.34339141845703,6.791461944580078
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-43.96046447753906,-53.04365158081055,9.083187103271484
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-49.905372619628906,-52.204341888427734,2.298969268798828
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-46.13678741455078,-50.99810028076172,4.8613128662109375
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-41.31053161621094,-52.520687103271484,11.210155487060547
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-52.70840072631836,-52.555908203125,-0.15249252319335938
12,A,2,The lightbulb emitted some light..,Some light was emitted by the lightbulb..,emitted,Ooze,lightbulb,light,1,-44.98577117919922,-43.93898010253906,-1.0467910766601562
13,A,1,That machine emanated a sound..,A sound was emanated by that machine..,emanated,Ooze,machine,sound,0,-51.19704055786133,-50.40302276611328,-0.7940177917480469
13,A,2,That machine radiated a sound..,A sound was radiated by that machine..,radiated,Ooze,machine,sound,0,-42.89971923828125,-52.04892349243164,9.14920425415039
14,A,1,The teacher discharged wisdom..,Wisdom was discharged by the teacher..,discharged,Ooze,teacher,wisdom,1,-45.22211837768555,-52.95022201538086,7.7281036376953125
14,A,2,The teacher emitted wisdom..,Wisdom was emitted by the teacher..,emitted,Ooze,teacher,wisdom,1,-45.0012092590332,-53.494140625,8.492931365966797
15,A,1,The trash emanated an odor..,An odor was emanated by the trash..,emanated,Ooze,trash,odor,0,-53.1618537902832,-48.42841720581055,-4.733436584472656
