frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-38.57855987548828,-50.08209991455078,11.5035400390625
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-48.42977523803711,-59.775184631347656,11.345409393310547
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-42.38031005859375,-39.415138244628906,-2.9651718139648438
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-45.68703842163086,-40.823646545410156,-4.863391876220703
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-39.49030685424805,-43.389503479003906,3.8991966247558594
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-48.280826568603516,-52.89738464355469,4.616558074951172
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-40.59539794921875,-39.556270599365234,-1.0391273498535156
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-45.602718353271484,-42.20730209350586,-3.395416259765625
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-39.517032623291016,-44.306495666503906,4.789463043212891
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-46.27022933959961,-41.9501953125,-4.320034027099609
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-47.48960494995117,-58.18775939941406,10.69815444946289
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-47.59698486328125,-56.05790328979492,8.460918426513672
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-43.501102447509766,-40.711238861083984,-2.7898635864257812
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-32.08677291870117,-47.69661331176758,15.609840393066406
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-38.464786529541016,-50.43644714355469,11.971660614013672
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-39.3175163269043,-45.31273651123047,5.995220184326172
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-42.3880615234375,-55.77529525756836,13.38723373413086
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-44.890316009521484,-56.112850189208984,11.2225341796875
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-40.750267028808594,-53.23541259765625,12.485145568847656
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-39.20801544189453,-47.07054138183594,7.862525939941406
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-43.163612365722656,-55.629127502441406,12.46551513671875
12,A,2,The lightbulb emitted some light..,Some light was emitted by the lightbulb..,emitted,Ooze,lightbulb,light,1,-40.163795471191406,-49.12890625,8.965110778808594
13,A,1,That machine emanated a sound..,A sound was emanated by that machine..,emanated,Ooze,machine,sound,0,-46.905818939208984,-54.01402282714844,7.108203887939453
13,A,2,That machine radiated a sound..,A sound was radiated by that machine..,radiated,Ooze,machine,sound,0,-44.91246795654297,-51.38593292236328,6.4734649658203125
14,A,1,The teacher discharged wisdom..,Wisdom was discharged by the teacher..,discharged,Ooze,teacher,wisdom,1,-43.15459442138672,-55.1873893737793,12.032794952392578
14,A,2,The teacher emitted wisdom..,Wisdom was emitted by the teacher..,emitted,Ooze,teacher,wisdom,1,-44.252132415771484,-55.7825927734375,11.530460357666016
15,A,1,The trash emanated an odor..,An odor was emanated by the trash..,emanated,Ooze,trash,odor,0,-48.122413635253906,-49.057796478271484,0.9353828430175781
15,A,2,The trash emitted an odor..,An odor was emitted by the trash..,emitted,Ooze,trash,odor,1,-47.71392059326172,-43.12834930419922,-4.5855712890625
16,A,1,Your drawing approximated her likeness..,Her likeness was approximated by the drawing..,approximated,Estimation,drawing,likeness,1,-51.50624084472656,-50.51974105834961,-0.9864997863769531
16,A,2,Your drawing mirrored her likeness..,Her likeness was mirrored by the drawing..,mirrored,Estimation,drawing,likeness,1,-52.2557258605957,-50.476531982421875,-1.7791938781738281
17,A,1,Your friend matched my brother..,My brother was matched by your friend..,matched,Estimation,friend,brother,1,-36.27125549316406,-42.59419631958008,6.322940826416016
17,A,2,Your friend resembled my brother..,My brother was resembled by your friend..,resembled,Estimation,friend,brother,0,-34.268218994140625,-43.12621307373047,8.857994079589844
18,A,1,The character approximated the author..,The author was approximated by the character..,approximated,Estimation,author,character,1,-48.801025390625,-51.47771072387695,2.676685333251953
18,A,2,The character mirrored the author..,The author was mirrored by the character..,mirrored,Estimation,author,character,1,-45.724605560302734,-49.06237030029297,3.3377647399902344
19,A,1,Her son matched her father..,Her father was matched by her son..,matched,Estimation,son,father,1,-36.17617416381836,-37.9735107421875,1.7973365783691406
19,A,2,Her son resembled her father..,Her father was resembled by her son..,resembled,Estimation,son,father,0,-33.98780822753906,-41.483001708984375,7.4951934814453125
20,A,1,The copy approximated the original..,The original was approximated by the copy..,approximated,Estimation,copy,original,1,-48.820831298828125,-51.619327545166016,2.7984962463378906
20,A,2,The copy resembled the original..,The original was resembled by the copy..,resembled,Estimation,copy,original,0,-40.265419006347656,-51.94316101074219,11.677742004394531
21,A,1,The journey required three days..,Three days were required by the journey..,required,Duration,journey,days,1,-34.237239837646484,-42.92969512939453,8.692455291748047
22,A,2,My meeting lasted two hours..,Two hours was lasted by my meeting..,lasted,Duration,meeting,hours,0,-30.97681427001953,-53.645164489746094,22.668350219726562
22,A,1,My meeting took two hours..,Two hours was taken by my meeting..,took,Duration,meeting,hours,0,-35.80617141723633,-46.18315505981445,10.376983642578125
