frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-27.87261390686035,-42.283565521240234,14.410951614379883
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-40.023040771484375,-45.811004638671875,5.7879638671875
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-33.203311920166016,-34.253238677978516,1.0499267578125
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-32.39965057373047,-33.21992492675781,0.8202743530273438
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-29.7916202545166,-33.783382415771484,3.991762161254883
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-34.8217658996582,-38.5953254699707,3.7735595703125
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-33.34560775756836,-30.949277877807617,-2.396329879760742
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-38.69472122192383,-34.241939544677734,-4.452781677246094
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-26.41656494140625,-30.921466827392578,4.504901885986328
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-35.13766860961914,-28.590087890625,-6.547580718994141
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-42.001434326171875,-58.45074462890625,16.449310302734375
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-46.04119873046875,-58.098426818847656,12.057228088378906
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-35.98256301879883,-38.346431732177734,2.3638687133789062
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-23.479846954345703,-40.13055419921875,16.650707244873047
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-34.23045349121094,-40.015785217285156,5.785331726074219
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-33.41876220703125,-37.23739242553711,3.8186302185058594
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-31.402729034423828,-43.80885314941406,12.406124114990234
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-33.36689758300781,-42.357547760009766,8.990650177001953
