frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-27.049118041992188,-40.96892547607422,13.919807434082031
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-37.31047439575195,-44.512264251708984,7.201789855957031
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-33.64190673828125,-32.69982147216797,-0.9420852661132812
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-33.47597122192383,-35.03805923461914,1.5620880126953125
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-30.427875518798828,-34.21540069580078,3.787525177001953
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-38.24879455566406,-41.117156982421875,2.8683624267578125
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-31.31693458557129,-29.3256893157959,-1.9912452697753906
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-36.605979919433594,-33.995079040527344,-2.61090087890625
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-27.008319854736328,-32.405792236328125,5.397472381591797
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-34.90010070800781,-28.992889404296875,-5.9072113037109375
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-36.51536560058594,-52.21049499511719,15.69512939453125
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-44.94596862792969,-50.60620880126953,5.660240173339844
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-34.6549072265625,-33.99266052246094,-0.6622467041015625
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-23.451946258544922,-40.54132080078125,17.089374542236328
