frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-35.21158981323242,-48.86680603027344,13.655216217041016
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-42.29241943359375,-54.71490478515625,12.4224853515625
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-46.80841827392578,-44.91519546508789,-1.8932228088378906
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-44.991825103759766,-45.9254035949707,0.9335784912109375
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-40.72856903076172,-41.31336975097656,0.5848007202148438
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-44.004798889160156,-47.124961853027344,3.1201629638671875
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-37.35392379760742,-40.56916427612305,3.215240478515625
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-46.43987274169922,-44.514801025390625,-1.9250717163085938
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-37.456077575683594,-42.33745574951172,4.881378173828125
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-44.96653366088867,-41.63677978515625,-3.329753875732422
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-45.4639778137207,-60.78078079223633,15.316802978515625
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-58.400264739990234,-61.819129943847656,3.418865203857422
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-44.68363952636719,-44.563941955566406,-0.11969757080078125
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-35.725711822509766,-48.485984802246094,12.760272979736328
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-44.194679260253906,-49.56957244873047,5.3748931884765625
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-39.038551330566406,-51.60903549194336,12.570484161376953
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-37.54636764526367,-54.03006362915039,16.48369598388672
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-44.86756896972656,-54.87480926513672,10.007240295410156
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-43.307891845703125,-50.324005126953125,7.01611328125
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-36.40874481201172,-45.94826126098633,9.53951644897461
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-52.72734069824219,-63.05364227294922,10.326301574707031
12,A,2,The lightbulb emitted some light..,Some light was emitted by the lightbulb..,emitted,Ooze,lightbulb,light,1,-50.35432815551758,-55.505924224853516,5.1515960693359375
13,A,1,That machine emanated a sound..,A sound was emanated by that machine..,emanated,Ooze,machine,sound,0,-48.55681228637695,-56.53462600708008,7.977813720703125
13,A,2,That machine radiated a sound..,A sound was radiated by that machine..,radiated,Ooze,machine,sound,0,-45.221046447753906,-54.28665542602539,9.065608978271484
14,A,1,The teacher discharged wisdom..,Wisdom was discharged by the teacher..,discharged,Ooze,teacher,wisdom,1,-42.1278076171875,-56.19026184082031,14.062454223632812
14,A,2,The teacher emitted wisdom..,Wisdom was emitted by the teacher..,emitted,Ooze,teacher,wisdom,1,-47.676597595214844,-56.150238037109375,8.473640441894531
15,A,1,The trash emanated an odor..,An odor was emanated by the trash..,emanated,Ooze,trash,odor,0,-50.585670471191406,-54.28810119628906,3.7024307250976562
15,A,2,The trash emitted an odor..,An odor was emitted by the trash..,emitted,Ooze,trash,odor,1,-51.35817337036133,-45.68389892578125,-5.674274444580078
16,A,1,Your drawing approximated her likeness..,Her likeness was approximated by the drawing..,approximated,Estimation,drawing,likeness,1,-46.849334716796875,-51.7845458984375,4.935211181640625
16,A,2,Your drawing mirrored her likeness..,Her likeness was mirrored by the drawing..,mirrored,Estimation,drawing,likeness,1,-44.331275939941406,-49.342952728271484,5.011676788330078
17,A,1,Your friend matched my brother..,My brother was matched by your friend..,matched,Estimation,friend,brother,1,-41.24513244628906,-45.53754425048828,4.292411804199219
17,A,2,Your friend resembled my brother..,My brother was resembled by your friend..,resembled,Estimation,friend,brother,0,-41.365379333496094,-46.567291259765625,5.201911926269531
18,A,1,The character approximated the author..,The author was approximated by the character..,approximated,Estimation,author,character,1,-49.08689880371094,-52.11075973510742,3.0238609313964844
18,A,2,The character mirrored the author..,The author was mirrored by the character..,mirrored,Estimation,author,character,1,-42.908538818359375,-47.99284362792969,5.0843048095703125
19,A,1,Her son matched her father..,Her father was matched by her son..,matched,Estimation,son,father,1,-35.661590576171875,-36.66767501831055,1.0060844421386719
19,A,2,Her son resembled her father..,Her father was resembled by her son..,resembled,Estimation,son,father,0,-32.54248809814453,-41.361976623535156,8.819488525390625
20,A,1,The copy approximated the original..,The original was approximated by the copy..,approximated,Estimation,copy,original,1,-41.64815902709961,-49.4928092956543,7.8446502685546875
20,A,2,The copy resembled the original..,The original was resembled by the copy..,resembled,Estimation,copy,original,0,-36.95903015136719,-53.20151138305664,16.242481231689453
21,A,1,The journey required three days..,Three days were required by the journey..,required,Duration,journey,days,1,-36.399322509765625,-47.47474670410156,11.075424194335938
22,A,2,My meeting lasted two hours..,Two hours was lasted by my meeting..,lasted,Duration,meeting,hours,0,-33.0185661315918,-62.41270446777344,29.39413833618164
22,A,1,My meeting took two hours..,Two hours was taken by my meeting..,took,Duration,meeting,hours,0,-35.27033233642578,-55.19021224975586,19.919879913330078
23,A,2,The interview required some time..,Some time was required by the interview..,required,Duration,interview,time,1,-39.67280960083008,-49.86589813232422,10.19308853149414
24,A,1,Her speech lasted seventeen minutes..,Seventeen minutes was lasted by her speech..,lasted,Duration,speech,minutes,0,-34.75562286376953,-61.08518981933594,26.329566955566406
24,A,2,Her speech took seventeen minutes..,Seventeen minutes was taken by her speech..,took,Duration,speech,minutes,0,-39.89326095581055,-54.680660247802734,14.787399291992188
25,A,1,His trek required a month..,A month was required by his trek..,required,Duration,trek,month,1,-42.5506477355957,-56.47644805908203,13.925800323486328
26,A,2,My brother hit your friend..,your friend was hit by my brother..,hit,Agent-patient,my brother,your friend,1,-37.71910095214844,-43.15888595581055,5.439785003662109
26,A,1,Your sister hit the target..,The target was hit by your sister..,hit,Agent-patient,your sister,the target,1,-35.280677795410156,-47.58869934082031,12.308021545410156
26,A,2,The child hit the ball..,The ball was hit by the child..,hit,Agent-patient,the child,the ball,1,-33.91365432739258,-35.79517364501953,1.8815193176269531
27,A,1,My brother pushed a child..,A child was pushed by my brother..,pushed,Agent-patient,my brother,a child,1,-36.96345520019531,-41.230533599853516,4.267078399658203
27,A,2,The mother pushed my toy..,My toy was pushed by the mother..,pushed,Agent-patient,the mother,my toy,1,-41.901466369628906,-42.7099494934082,0.8084831237792969
28,A,1,A boy washed the cup..,The cup was washed by a boy..,washed,Agent-patient,a boy,the cup,1,-40.317420959472656,-45.480201721191406,5.16278076171875
28,A,2,A child washed the bag..,The bag was washed by a child..,washed,Agent-patient,a child,the bag,1,-39.61185073852539,-41.91613006591797,2.304279327392578
28,A,1,My sister washed a towel..,A towel was washed by my sister..,washed,Agent-patient,my sister,a towel,1,-38.708587646484375,-49.079933166503906,10.371345520019531
29,A,2,My brother dropped my plate..,My plate was dropped by my brother..,dropped,Agent-patient,my brother,my plate,1,-34.72529220581055,-42.87274932861328,8.147457122802734
