frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-36.144744873046875,-50.381080627441406,14.236335754394531
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-44.54927444458008,-53.13166046142578,8.582386016845703
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-41.02330780029297,-43.097557067871094,2.074249267578125
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-44.27164840698242,-41.58970642089844,-2.6819419860839844
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-38.9980354309082,-37.7358512878418,-1.2621841430664062
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-44.023399353027344,-45.11909103393555,1.0956916809082031
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-40.667198181152344,-36.247615814208984,-4.419582366943359
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-46.08799743652344,-42.47349548339844,-3.614501953125
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-34.13771057128906,-38.400543212890625,4.2628326416015625
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-43.42033767700195,-37.53389358520508,-5.886444091796875
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-46.247291564941406,-55.67278289794922,9.425491333007812
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-52.54875183105469,-61.118621826171875,8.569869995117188
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-45.22806930541992,-44.594505310058594,-0.6335639953613281
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-30.957843780517578,-50.32737731933594,19.36953353881836
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-40.46232604980469,-52.61122512817383,12.14889907836914
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-43.29351806640625,-49.042659759521484,5.749141693115234
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-41.1008186340332,-55.66905975341797,14.568241119384766
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-44.51406478881836,-53.5170783996582,9.003013610839844
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-43.96216583251953,-52.349815368652344,8.387649536132812
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-35.84381866455078,-49.995513916015625,14.151695251464844
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-55.579917907714844,-51.571250915527344,-4.0086669921875
12,A,2,The lightbulb emitted some light..,Some light was emitted by the lightbulb..,emitted,Ooze,lightbulb,light,1,-47.26655960083008,-43.54761505126953,-3.718944549560547
13,A,1,That machine emanated a sound..,A sound was emanated by that machine..,emanated,Ooze,machine,sound,0,-54.37864685058594,-51.52278137207031,-2.855865478515625
13,A,2,That machine radiated a sound..,A sound was radiated by that machine..,radiated,Ooze,machine,sound,0,-45.208709716796875,-52.337066650390625,7.12835693359375
14,A,1,The teacher discharged wisdom..,Wisdom was discharged by the teacher..,discharged,Ooze,teacher,wisdom,1,-47.696128845214844,-50.11641311645508,2.4202842712402344
14,A,2,The teacher emitted wisdom..,Wisdom was emitted by the teacher..,emitted,Ooze,teacher,wisdom,1,-44.050201416015625,-50.92253112792969,6.8723297119140625
15,A,1,The trash emanated an odor..,An odor was emanated by the trash..,emanated,Ooze,trash,odor,0,-54.958011627197266,-50.55803680419922,-4.399974822998047
15,A,2,The trash emitted an odor..,An odor was emitted by the trash..,emitted,Ooze,trash,odor,1,-48.05142593383789,-40.81571960449219,-7.235706329345703
16,A,1,Your drawing approximated her likeness..,Her likeness was approximated by the drawing..,approximated,Estimation,drawing,likeness,1,-47.105751037597656,-46.99140167236328,-0.114349365234375
16,A,2,Your drawing mirrored her likeness..,Her likeness was mirrored by the drawing..,mirrored,Estimation,drawing,likeness,1,-44.98796081542969,-47.17997741699219,2.1920166015625
17,A,1,Your friend matched my brother..,My brother was matched by your friend..,matched,Estimation,friend,brother,1,-35.159400939941406,-43.845252990722656,8.68585205078125
17,A,2,Your friend resembled my brother..,My brother was resembled by your friend..,resembled,Estimation,friend,brother,0,-35.09898376464844,-51.888248443603516,16.789264678955078
18,A,1,The character approximated the author..,The author was approximated by the character..,approximated,Estimation,author,character,1,-43.108177185058594,-52.709877014160156,9.601699829101562
18,A,2,The character mirrored the author..,The author was mirrored by the character..,mirrored,Estimation,author,character,1,-41.12506103515625,-46.97154998779297,5.846488952636719
19,A,1,Her son matched her father..,Her father was matched by her son..,matched,Estimation,son,father,1,-34.97814178466797,-39.19374084472656,4.215599060058594
19,A,2,Her son resembled her father..,Her father was resembled by her son..,resembled,Estimation,son,father,0,-34.75069046020508,-44.47431182861328,9.723621368408203
20,A,1,The copy approximated the original..,The original was approximated by the copy..,approximated,Estimation,copy,original,1,-38.497886657714844,-52.08130645751953,13.583419799804688
20,A,2,The copy resembled the original..,The original was resembled by the copy..,resembled,Estimation,copy,original,0,-33.80936813354492,-53.79306411743164,19.98369598388672
21,A,1,The journey required three days..,Three days were required by the journey..,required,Duration,journey,days,1,-37.1855583190918,-47.578304290771484,10.392745971679688
22,A,2,My meeting lasted two hours..,Two hours was lasted by my meeting..,lasted,Duration,meeting,hours,0,-30.774280548095703,-55.18653106689453,24.412250518798828
22,A,1,My meeting took two hours..,Two hours was taken by my meeting..,took,Duration,meeting,hours,0,-31.52824592590332,-44.882530212402344,13.354284286499023
23,A,2,The interview required some time..,Some time was required by the interview..,required,Duration,interview,time,1,-40.361820220947266,-47.985713958740234,7.623893737792969
24,A,1,Her speech lasted seventeen minutes..,Seventeen minutes was lasted by her speech..,lasted,Duration,speech,minutes,0,-34.69352722167969,-60.41789627075195,25.724369049072266
24,A,2,Her speech took seventeen minutes..,Seventeen minutes was taken by her speech..,took,Duration,speech,minutes,0,-35.557891845703125,-50.534481048583984,14.97658920288086
25,A,1,His trek required a month..,A month was required by his trek..,required,Duration,trek,month,1,-44.158843994140625,-59.71526336669922,15.556419372558594
26,A,2,My brother hit your friend..,your friend was hit by my brother..,hit,Agent-patient,my brother,your friend,1,-38.277042388916016,-40.22538757324219,1.9483451843261719
26,A,1,Your sister hit the target..,The target was hit by your sister..,hit,Agent-patient,your sister,the target,1,-33.27385330200195,-49.62812423706055,16.354270935058594
26,A,2,The child hit the ball..,The ball was hit by the child..,hit,Agent-patient,the child,the ball,1,-35.40739440917969,-39.60930252075195,4.201908111572266
