frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community..,The community was benefited by your investment..,benefited,Advantage,donation,communities,0,-40.92936706542969,-49.371437072753906,8.442070007324219
1,A,2,Your investment profited the community..,The community was profited by your investment..,profited,Advantage,donation,communities,0,-47.57273483276367,-53.77694320678711,6.2042083740234375
2,A,1,The exercise helped his fitness..,His fitness was helped by the exercise..,helped,Advantage,exercise,fitness,1,-39.800201416015625,-42.0198860168457,2.219684600830078
2,A,2,The exercise strengthened his fitness..,His fitness was strengthened by the exercise..,strengthened,Advantage,exercise,fitness,1,-45.27436447143555,-41.829925537109375,-3.444438934326172
3,A,1,Our friendship benefited my life..,My life was benefited by our friendship..,benefited,Advantage,friendship,life,0,-37.72112274169922,-45.699371337890625,7.978248596191406
3,A,2,Our friendship profited my life..,My life was profited by our friendship..,profited,Advantage,friendship,life,0,-43.26096725463867,-48.08917236328125,4.828205108642578
4,A,1,The law helped these workers..,These workers were helped by the law..,helped,Advantage,law,workers,1,-40.10832214355469,-38.06892395019531,-2.039398193359375
4,A,2,The law strengthened these workers..,These workers were strengthened by the law..,strengthened,Advantage,law,workers,1,-49.47539520263672,-41.151893615722656,-8.323501586914062
5,A,1,The treaty benefited both countries..,Both countries were benefited by the treaty..,benefited,Advantage,treaty,countries,0,-37.95635223388672,-45.240577697753906,7.2842254638671875
5,A,2,The treaty strengthened both countries..,Both countries were strengthened by the treaty..,strengthened,Advantage,treaty,countries,1,-49.619544982910156,-40.915443420410156,-8.7041015625
6,A,1,Your dish cost ninety dollars..,Ninety dollars was cost by your dish..,cost,Price,dish,dollars,0,-40.13485336303711,-59.03192901611328,18.897075653076172
6,A,2,Your dish fetched ninety dollars..,Ninety dollars was fetched by your dish..,fetched,Price,dish,dollars,1,-49.05445861816406,-54.52539825439453,5.470939636230469
7,A,1,The painting earned a fortune..,A fortune was earned by the painting..,earned,Price,painting,fortune,1,-41.978084564208984,-40.37217712402344,-1.6059074401855469
8,A,2,The tickets cost a lot of money..,A lot of money was cost by the tickets..,cost,Price,initiative,money,0,-30.674819946289062,-50.8605842590332,20.18576431274414
8,A,1,The tickets fetched a lot of money..,A lot of money was fetched by the tickets..,fetched,Price,initiative,money,1,-40.401092529296875,-52.686614990234375,12.2855224609375
9,A,2,Your book earned thirty dollars..,Thirty dollars was earned by your book..,earned,Price,book,dollars,1,-39.788673400878906,-45.51734161376953,5.728668212890625
10,A,1,His actions cost the medal..,The medal was cost by his actions..,cost,Price,actions,medal,0,-41.087158203125,-59.996055603027344,18.908897399902344
10,A,2,His actions fetched the medal..,The medal was fetched by his actions..,fetched,Price,actions,medal,1,-46.13248062133789,-56.24451446533203,10.11203384399414
11,A,1,My friend emanated confidence..,Confidence was emanated by my friend..,emanated,Ooze,friend,confidence,0,-43.547508239746094,-44.12531661987305,0.5778083801269531
11,A,2,My friend radiated confidence..,Confidence was radiated by my friend..,radiated,Ooze,friend,confidence,0,-36.599830627441406,-45.35565185546875,8.755821228027344
12,A,1,The lightbulb discharged some light..,Some light was discharged by the lightbulb..,discharged,Ooze,lightbulb,light,1,-43.73974609375,-47.71448516845703,3.9747390747070312
12,A,2,The lightbulb emitted some light..,Some light was emitted by the lightbulb..,emitted,Ooze,lightbulb,light,1,-38.65735626220703,-39.51161575317383,0.8542594909667969
13,A,1,That machine emanated a sound..,A sound was emanated by that machine..,emanated,Ooze,machine,sound,0,-48.36640930175781,-47.560184478759766,-0.8062248229980469
13,A,2,That machine radiated a sound..,A sound was radiated by that machine..,radiated,Ooze,machine,sound,0,-44.647117614746094,-50.49812316894531,5.851005554199219
14,A,1,The teacher discharged wisdom..,Wisdom was discharged by the teacher..,discharged,Ooze,teacher,wisdom,1,-46.710899353027344,-58.05036163330078,11.339462280273438
14,A,2,The teacher emitted wisdom..,Wisdom was emitted by the teacher..,emitted,Ooze,teacher,wisdom,1,-44.418678283691406,-54.80560302734375,10.386924743652344
15,A,1,The trash emanated an odor..,An odor was emanated by the trash..,emanated,Ooze,trash,odor,0,-55.6656494140625,-47.90026092529297,-7.765388488769531
15,A,2,The trash emitted an odor..,An odor was emitted by the trash..,emitted,Ooze,trash,odor,1,-46.12411117553711,-43.991119384765625,-2.1329917907714844
16,A,1,Your drawing approximated her likeness..,Her likeness was approximated by the drawing..,approximated,Estimation,drawing,likeness,1,-49.026302337646484,-49.37884521484375,0.3525428771972656
16,A,2,Your drawing mirrored her likeness..,Her likeness was mirrored by the drawing..,mirrored,Estimation,drawing,likeness,1,-52.72760009765625,-45.57243347167969,-7.1551666259765625
17,A,1,Your friend matched my brother..,My brother was matched by your friend..,matched,Estimation,friend,brother,1,-35.44951248168945,-45.090267181396484,9.640754699707031
17,A,2,Your friend resembled my brother..,My brother was resembled by your friend..,resembled,Estimation,friend,brother,0,-37.240962982177734,-48.60845184326172,11.367488861083984
18,A,1,The character approximated the author..,The author was approximated by the character..,approximated,Estimation,author,character,1,-47.423519134521484,-55.63250732421875,8.208988189697266
18,A,2,The character mirrored the author..,The author was mirrored by the character..,mirrored,Estimation,author,character,1,-42.65134048461914,-47.01436996459961,4.363029479980469
19,A,1,Her son matched her father..,Her father was matched by her son..,matched,Estimation,son,father,1,-34.5578498840332,-37.56849670410156,3.0106468200683594
19,A,2,Her son resembled her father..,Her father was resembled by her son..,resembled,Estimation,son,father,0,-34.385459899902344,-40.362060546875,5.976600646972656
20,A,1,The copy approximated the original..,The original was approximated by the copy..,approximated,Estimation,copy,original,1,-45.69950866699219,-58.3486328125,12.649124145507812
20,A,2,The copy resembled the original..,The original was resembled by the copy..,resembled,Estimation,copy,original,0,-38.62928771972656,-54.031646728515625,15.402359008789062
21,A,1,The journey required three days..,Three days were required by the journey..,required,Duration,journey,days,1,-37.05845260620117,-50.02245330810547,12.964000701904297
22,A,2,My meeting lasted two hours..,Two hours was lasted by my meeting..,lasted,Duration,meeting,hours,0,-31.172367095947266,-54.21246337890625,23.040096282958984
22,A,1,My meeting took two hours..,Two hours was taken by my meeting..,took,Duration,meeting,hours,0,-35.31739807128906,-47.08974075317383,11.772342681884766
23,A,2,The interview required some time..,Some time was required by the interview..,required,Duration,interview,time,1,-36.54755783081055,-45.706398010253906,9.15884017944336
24,A,1,Her speech lasted seventeen minutes..,Seventeen minutes was lasted by her speech..,lasted,Duration,speech,minutes,0,-32.73108673095703,-62.84037780761719,30.109291076660156
24,A,2,Her speech took seventeen minutes..,Seventeen minutes was taken by her speech..,took,Duration,speech,minutes,0,-37.503395080566406,-56.601619720458984,19.098224639892578
25,A,1,His trek required a month..,A month was required by his trek..,required,Duration,trek,month,1,-44.65179443359375,-59.23390197753906,14.582107543945312
26,A,2,My brother hit your friend..,your friend was hit by my brother..,hit,Agent-patient,my brother,your friend,1,-37.41267776489258,-38.781105041503906,1.3684272766113281
26,A,1,Your sister hit the target..,The target was hit by your sister..,hit,Agent-patient,your sister,the target,1,-29.456998825073242,-46.215232849121094,16.75823402404785
26,A,2,The child hit the ball..,The ball was hit by the child..,hit,Agent-patient,the child,the ball,1,-33.57065963745117,-40.438934326171875,6.868274688720703
27,A,1,My brother pushed a child..,A child was pushed by my brother..,pushed,Agent-patient,my brother,a child,1,-37.13292694091797,-43.142555236816406,6.0096282958984375
27,A,2,The mother pushed my toy..,My toy was pushed by the mother..,pushed,Agent-patient,the mother,my toy,1,-42.090755462646484,-39.488319396972656,-2.602436065673828
28,A,1,A boy washed the cup..,The cup was washed by a boy..,washed,Agent-patient,a boy,the cup,1,-41.55352783203125,-43.93513870239258,2.381610870361328
28,A,2,A child washed the bag..,The bag was washed by a child..,washed,Agent-patient,a child,the bag,1,-37.57807159423828,-44.10382080078125,6.525749206542969
