frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-28.046432495117188,-41.569007873535156,13.522575378417969
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-35.38736343383789,-45.2593994140625,9.87203598022461
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-33.602073669433594,-33.11967468261719,-0.48239898681640625
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-35.71175003051758,-35.52758026123047,-0.18416976928710938
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-27.76464080810547,-34.54365158081055,6.779010772705078
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-36.750797271728516,-39.307491302490234,2.5566940307617188
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-33.03244400024414,-29.702716827392578,-3.3297271728515625
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-40.0334587097168,-34.56264114379883,-5.470817565917969
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-30.05544662475586,-30.368696212768555,0.3132495880126953
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-36.08964157104492,-27.930574417114258,-8.159067153930664
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-35.32555389404297,-49.18494415283203,13.859390258789062
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-46.216590881347656,-50.67782211303711,4.461231231689453
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-36.134883880615234,-33.77239227294922,-2.3624916076660156
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-24.73483657836914,-42.32405090332031,17.589214324951172
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-33.06415557861328,-42.07468032836914,9.01052474975586
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-31.79069709777832,-37.47191619873047,5.681219100952148
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-31.26385498046875,-43.21092987060547,11.947074890136719
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-36.85063171386719,-42.305850982666016,5.455219268798828
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-35.66322708129883,-42.366634368896484,6.703407287597656
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-31.87103843688965,-40.59064483642578,8.719606399536133
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-41.96492004394531,-44.67765808105469,2.712738037109375
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-33.839508056640625,-39.058963775634766,5.219455718994141
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-44.966392517089844,-43.47931671142578,-1.4870758056640625
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-40.27010726928711,-43.27985382080078,3.009746551513672
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-38.74831771850586,-45.08774948120117,6.3394317626953125
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-38.45396041870117,-46.6701545715332,8.216194152832031
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-45.87434768676758,-41.800453186035156,-4.073894500732422
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-42.705101013183594,-39.06086730957031,-3.6442337036132812
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-40.0909309387207,-39.546722412109375,-0.5442085266113281
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-36.19109344482422,-37.986961364746094,1.795867919921875
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-32.21489715576172,-37.51969909667969,5.304801940917969
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-28.98917007446289,-41.46202850341797,12.472858428955078
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-40.561927795410156,-46.99028015136719,6.428352355957031
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-36.689186096191406,-42.01493835449219,5.325752258300781
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-30.180147171020508,-29.224699020385742,-0.9554481506347656
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-26.886714935302734,-35.511329650878906,8.624614715576172
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-38.289329528808594,-42.97807312011719,4.688743591308594
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-29.746009826660156,-46.794918060302734,17.048908233642578
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-27.367462158203125,-34.66802978515625,7.300567626953125
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-22.21647071838379,-48.9103889465332,26.693918228149414
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-23.64029884338379,-39.63944625854492,15.999147415161133
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-28.704914093017578,-36.28620147705078,7.581287384033203
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-24.250530242919922,-52.771026611328125,28.520496368408203
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-27.226924896240234,-44.864540100097656,17.637615203857422
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-35.4254035949707,-42.96054458618164,7.5351409912109375
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-33.16346740722656,-30.598094940185547,-2.5653724670410156
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-25.474571228027344,-43.35490036010742,17.880329132080078
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-27.523265838623047,-29.093101501464844,1.5698356628417969
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-28.40428924560547,-34.36358642578125,5.959297180175781
