subject,object,verb,sentence,active,passive,affectedness,active_score,passive_score,pass_drop
the patient,news of his test results,received,The patient received news of his test results.,The patient <|novelverb_past|> news of his test results.,News of his test results was <|novelverb_past|> by the patient.,low,-62.940860748291016,-63.75965118408203,0.8187904357910156
Marie,pasta,liked,Marie liked pasta.,Marie <|novelverb_past|> pasta.,Pasta was <|novelverb_past|> by Marie.,low,-45.203250885009766,-50.82932662963867,5.626075744628906
The dog,its owner,trusted,The dog trusted its owner completely.,The dog <|novelverb_past|> its owner completely.,Its owner was <|novelverb_past|> completely by the dog.,low,-51.36840057373047,-57.52552032470703,6.1571197509765625
the fridge,the groceries,received,The fridge received the groceries.,The fridge <|novelverb_past|> the groceries.,The groceries were <|novelverb_past|> by the fridge.,low,-46.60716247558594,-52.62606430053711,6.018901824951172
The translator,the speaker's dialect,understood,The translator understood the speaker's dialect effortlessly.,The translator <|novelverb_past|> the speaker's dialect effortlessly.,The speaker's dialect was <|novelverb_past|> effortlessly by the translator.,low,-69.51805114746094,-87.19839477539062,17.680343627929688
The new smartphone,a small fortune,cost,The new smartphone cost a small fortune.,The new smartphone <|novelverb_past|> a small fortune.,A small fortune was <|novelverb_past|> by the new smartphone.,low,-54.43291473388672,-64.75675964355469,10.323844909667969
The sculpture,a twisting vine,resembled,The sculpture resembled a twisting vine.,The sculpture <|novelverb_past|> a twisting vine.,A twisting vine was <|novelverb_past|> by the sculpture.,low,-60.741424560546875,-73.40943145751953,12.668006896972656
the tourists,the local cuisine,liked,The tourists liked the local cuisine.,The tourists <|novelverb_past|> the local cuisine.,The local cuisine was <|novelverb_past|> by the tourists.,low,-46.80241394042969,-54.60774230957031,7.805328369140625
The baker,the cake fresh out of the oven,liked,The baker liked the cake fresh out of the oven.,The baker <|novelverb_past|> the cake fresh out of the oven.,The cake was <|novelverb_past|> fresh out of the oven by the baker.,low,-58.10101318359375,-67.4053726196289,9.304359436035156
the patient,immediate medical attention,needed,The patient needed immediate medical attention.,The patient <|novelverb_past|> immediate medical attention.,Immediate medical attention was <|novelverb_past|> by the patient.,low,-52.731502532958984,-59.60051727294922,6.869014739990234
the veteran,the fallen comrades,remembered,The veteran remembered the fallen comrades.,The veteran <|novelverb_past|> the fallen comrades.,The fallen comrades were <|novelverb_past|> by the veteran.,low,-51.88594055175781,-59.496402740478516,7.610462188720703
The athlete,the crucial shot at the goal,missed,The athlete missed the crucial shot at the goal.,The athlete <|novelverb_past|> the crucial shot at the goal.,The crucial shot at the goal was <|novelverb_past|> by the athlete.,low,-63.131778717041016,-69.41903686523438,6.287258148193359
the children,the long homework assignments,dreaded,The children dreaded the long homework assignments.,The children <|novelverb_past|> the long homework assignments.,The long homework assignments were <|novelverb_past|> by the children.,low,-57.223838806152344,-63.83356475830078,6.6097259521484375
The committee,the researcher's efforts,recognized,The committee recognized the researcher's efforts.,The committee <|novelverb_past|> the researcher's efforts.,The researcher's efforts were <|novelverb_past|> by the committee.,low,-58.7081298828125,-61.767906188964844,3.0597763061523438
