subject,object,verb,sentence,active,passive,affectedness,active_score,passive_score,pass_drop
the patient,news of his test results,received,The patient received news of his test results.,The patient <|novelverb_past|> news of his test results.,News of his test results was <|novelverb_past|> by the patient.,low,-64.65503692626953,-62.90055465698242,-1.7544822692871094
Marie,pasta,liked,Marie liked pasta.,Marie <|novelverb_past|> pasta.,Pasta was <|novelverb_past|> by Marie.,low,-35.5417366027832,-47.88084030151367,12.339103698730469
The dog,its owner,trusted,The dog trusted its owner completely.,The dog <|novelverb_past|> its owner completely.,Its owner was <|novelverb_past|> completely by the dog.,low,-51.48284149169922,-61.937171936035156,10.454330444335938
the fridge,the groceries,received,The fridge received the groceries.,The fridge <|novelverb_past|> the groceries.,The groceries were <|novelverb_past|> by the fridge.,low,-59.104331970214844,-56.76580810546875,-2.3385238647460938
The translator,the speaker's dialect,understood,The translator understood the speaker's dialect effortlessly.,The translator <|novelverb_past|> the speaker's dialect effortlessly.,The speaker's dialect was <|novelverb_past|> effortlessly by the translator.,low,-78.25128173828125,-76.67809295654297,-1.5731887817382812
The new smartphone,a small fortune,cost,The new smartphone cost a small fortune.,The new smartphone <|novelverb_past|> a small fortune.,A small fortune was <|novelverb_past|> by the new smartphone.,low,-60.21239471435547,-63.971858978271484,3.7594642639160156
The sculpture,a twisting vine,resembled,The sculpture resembled a twisting vine.,The sculpture <|novelverb_past|> a twisting vine.,A twisting vine was <|novelverb_past|> by the sculpture.,low,-63.55084991455078,-71.36078643798828,7.8099365234375
the tourists,the local cuisine,liked,The tourists liked the local cuisine.,The tourists <|novelverb_past|> the local cuisine.,The local cuisine was <|novelverb_past|> by the tourists.,low,-56.36066818237305,-56.984275817871094,0.6236076354980469
The baker,the cake fresh out of the oven,liked,The baker liked the cake fresh out of the oven.,The baker <|novelverb_past|> the cake fresh out of the oven.,The cake was <|novelverb_past|> fresh out of the oven by the baker.,low,-61.26829528808594,-66.90637969970703,5.638084411621094
the patient,immediate medical attention,needed,The patient needed immediate medical attention.,The patient <|novelverb_past|> immediate medical attention.,Immediate medical attention was <|novelverb_past|> by the patient.,low,-59.45819854736328,-65.80992126464844,6.351722717285156
the veteran,the fallen comrades,remembered,The veteran remembered the fallen comrades.,The veteran <|novelverb_past|> the fallen comrades.,The fallen comrades were <|novelverb_past|> by the veteran.,low,-61.90060806274414,-60.54926300048828,-1.3513450622558594
The athlete,the crucial shot at the goal,missed,The athlete missed the crucial shot at the goal.,The athlete <|novelverb_past|> the crucial shot at the goal.,The crucial shot at the goal was <|novelverb_past|> by the athlete.,low,-67.01119995117188,-70.69697570800781,3.6857757568359375
the children,the long homework assignments,dreaded,The children dreaded the long homework assignments.,The children <|novelverb_past|> the long homework assignments.,The long homework assignments were <|novelverb_past|> by the children.,low,-67.48612976074219,-66.66804504394531,-0.818084716796875
The committee,the researcher's efforts,recognized,The committee recognized the researcher's efforts.,The committee <|novelverb_past|> the researcher's efforts.,The researcher's efforts were <|novelverb_past|> by the committee.,low,-60.918914794921875,-55.856788635253906,-5.062126159667969
the historian,the ancient script,knew,The historian knew the ancient script.,The historian <|novelverb_past|> the ancient script.,The ancient script was <|novelverb_past|> by the historian.,low,-58.512176513671875,-59.594764709472656,1.0825881958007812
The villagers,the dragon,feared,The villagers feared the dragon.,The villagers <|novelverb_past|> the dragon.,The dragon was <|novelverb_past|> by the villagers.,low,-52.25821304321289,-53.019168853759766,0.760955810546875
The teacher,the student's struggles,understood,The teacher understood the student's struggles.,The teacher <|novelverb_past|> the student's struggles.,The student's struggles were <|novelverb_past|> by the teacher.,low,-54.8918571472168,-58.09261703491211,3.2007598876953125
The recipe,the ingredients we needed,had,The recipe had all the ingredients we needed.,The recipe <|novelverb_past|> all the ingredients we needed.,All the ingredients we needed were <|novelverb_past|> by the recipe.,low,-78.43245697021484,-62.296905517578125,-16.13555145263672
The passerby,the heated argument,overheard,The passerby overheard the heated argument.,The passerby <|novelverb_past|> the heated argument.,The heated argument was <|novelverb_past|> by the passerby.,low,-63.4677734375,-56.445289611816406,-7.022483825683594
the observer,the small details in the artwork,noticed,The observer noticed the small details in the artwork.,The observer <|novelverb_past|> the small details in the artwork.,The small details in the artwork were <|novelverb_past|> by the observer.,low,-70.30255126953125,-73.23824310302734,2.9356918334960938
they,the announcement,heard,They heard the announcement.,They <|novelverb_past|> the announcement.,The announcement was <|novelverb_past|> by them.,low,-40.19957733154297,-46.87494659423828,6.6753692626953125
the community,the elderly man,respected,The community respected the elderly man for his wisdom.,The community <|novelverb_past|> the elderly man for his wisdom.,The elderly man was <|novelverb_past|> by the community for his wisdom.,low,-67.63212585449219,-65.52519226074219,-2.10693359375
The museum,Many artifacts from ancient Egypt,had,The museum had many artifacts from ancient Egypt.,The museum <|novelverb_past|> many artifacts from ancient Egypt.,Many artifacts from ancient Egypt were <|novelverb_past|> by the museum.,low,-69.46202087402344,-64.9601821899414,-4.501838684082031
The menu,Vegetarian options,had,The menu had vegetarian options.,The menu <|novelverb_past|> vegetarian options.,Vegetarian options were <|novelverb_past|> by the menu.,low,-58.50541687011719,-51.49828338623047,-7.007133483886719
The team,their coach's strategies,respected,The team respected their coach's strategies.,The team <|novelverb_past|> their coach's strategies.,Their coach's strategies were <|novelverb_past|> by the team.,low,-62.234859466552734,-62.269535064697266,0.03467559814453125
the child,the dark shadows,feared,The child feared the dark shadows.,The child <|novelverb_past|> the dark shadows.,The dark shadows were <|novelverb_past|> by the child.,low,-52.365623474121094,-54.95279312133789,2.587169647216797
the new laptop,a thousand dollars,cost,The new laptop cost a thousand dollars.,The new laptop <|novelverb_past|> a thousand dollars.,A thousand dollars were <|novelverb_past|> by the new laptop.,low,-64.28780364990234,-67.5648422241211,3.27703857421875
the service,ten dollars,cost,The service cost ten dollars.,The service <|novelverb_past|> ten dollars.,Ten dollars were <|novelverb_past|> by the service.,low,-59.89546203613281,-54.477996826171875,-5.4174652099609375
the veteran,the comrades he lost,remembered,The veteran remembered the comrades he lost.,The veteran <|novelverb_past|> the comrades he lost.,The comrades he lost were <|novelverb_past|> by the veteran.,low,-71.42371368408203,-75.41376495361328,3.99005126953125
the project,sufficient funding,lacked,The project lacked sufficient funding.,The project <|novelverb_past|> sufficient funding.,Sufficient funding was <|novelverb_past|> by the project.,low,-57.611183166503906,-62.16299057006836,4.551807403564453
The report,crucial data,lacked,The report lacked crucial data for the analysis.,The report <|novelverb_past|> crucial data for the analysis.,Crucial data for the analysis was <|novelverb_past|> by the report.,low,-61.38775634765625,-66.82066345214844,5.4329071044921875
the report,detailed information about the project's timeline,lacked,The report lacked detailed information about the project's timeline.,The report <|novelverb_past|> detailed information about the project's timeline.,Detailed information about the project's timeline was <|novelverb_past|> by the report.,low,-74.4267578125,-73.56724548339844,-0.8595123291015625
the laptop,an update,received,The laptop received an update.,The laptop <|novelverb_past|> an update.,An update was <|novelverb_past|> by the laptop.,low,-55.12470626831055,-55.104644775390625,-0.020061492919921875
the detector,gas leaks,sensed,The detector sensed gas leaks.,The detector <|novelverb_past|> gas leaks.,Gas leaks were <|novelverb_past|> by the detector.,low,-57.42588806152344,-53.97993087768555,-3.4459571838378906
The repair,the homeowner,cost,The repair cost a small fortune.,The repair <|novelverb_past|> a small fortune.,A small fortune was <|novelverb_past|> by the repair.,low,-60.72892761230469,-66.13232421875,5.4033966064453125
the car,five passengers,had,The car had five passengers.,The car <|novelverb_past|> five passengers.,Five passengers were <|novelverb_past|> by the car.,low,-51.60320281982422,-50.49333190917969,-1.1098709106445312
the project,funds,lacked,The project lacked funds.,The project <|novelverb_past|> funds.,Funds were <|novelverb_past|> by the project.,low,-52.042076110839844,-43.85065460205078,-8.191421508789062
she,the upcoming presentation,dreaded,The manager dreaded the upcoming presentation.,The manager <|novelverb_past|> the upcoming presentation.,The upcoming presentation was <|novelverb_past|> by the manager.,low,-55.897342681884766,-61.57313537597656,5.675792694091797
The audience,the presentation,understood,The audience understood the presentation.,The audience <|novelverb_past|> the presentation.,The presentation was <|novelverb_past|> by the audience.,low,-53.99486541748047,-45.42729949951172,-8.56756591796875
the residents,the impending storm,feared,The residents feared the impending storm.,The residents <|novelverb_past|> the impending storm.,The impending storm was <|novelverb_past|> by the residents.,low,-60.983604431152344,-56.76948928833008,-4.214115142822266
the sculpture,a mythical creature,resembled,The sculpture resembled a mythical creature.,The sculpture <|novelverb_past|> a mythical creature.,A mythical creature was <|novelverb_past|> by the sculpture.,low,-59.33361053466797,-62.21723556518555,2.883625030517578
She,her hometown,missed,The woman missed her hometown.,The woman <|novelverb_past|> her hometown.,Her hometown was <|novelverb_past|> by the woman.,low,-47.42062759399414,-53.88711929321289,6.46649169921875
the child,the dark forest,feared,The child feared the dark forest.,The child <|novelverb_past|> the dark forest.,The dark forest was <|novelverb_past|> by the child.,low,-53.08723449707031,-58.469871520996094,5.382637023925781
the clouds,fluffy sheep in the sky,resembled,The clouds resembled fluffy sheep in the sky.,The clouds <|novelverb_past|> fluffy sheep in the sky.,Fluffy sheep in the sky were <|novelverb_past|> by the clouds.,low,-72.84729766845703,-80.37946319580078,7.53216552734375
The new model,the previous version,resembled,The new model resembled the previous version.,The new model <|novelverb_past|> the previous version.,The previous version was <|novelverb_past|> by the new model.,low,-55.95558166503906,-58.92485046386719,2.969268798828125
Alice,the presentation,dreaded,Alice dreaded the presentation.,Alice <|novelverb_past|> the presentation.,The presentation was <|novelverb_past|> by Alice.,low,-42.576866149902344,-51.504356384277344,8.927490234375
The lecture,two hours,lasted,The lecture lasted two hours.,The lecture <|novelverb_past|> two hours.,Two hours were <|novelverb_past|> by the lecture.,low,-62.016136169433594,-55.372276306152344,-6.64385986328125
The hiker,a rare bird,spotted,The hiker spotted a rare bird.,The hiker <|novelverb_past|> a rare bird.,A rare bird was <|novelverb_past|> by the hiker.,low,-65.48909759521484,-63.97305679321289,-1.5160408020019531
the gardener,more seeds,needed,The gardener needed more seeds.,The gardener <|novelverb_past|> more seeds.,More seeds were <|novelverb_past|> by the gardener.,low,-61.660125732421875,-54.10309982299805,-7.557025909423828
the child,his pet,missed,The child missed his pet during vacation.,The child <|novelverb_past|> his pet during vacation.,His pet was <|novelverb_past|> by the child during vacation.,low,-65.18126678466797,-67.13033294677734,1.949066162109375
the teacher,"the student""s potential",knew,The teacher knew the student's potential.,The teacher <|novelverb_past|> the student's potential.,The student's potential was <|novelverb_past|> by the teacher.,low,-58.754127502441406,-61.66699981689453,2.912872314453125
the clock,midnight,struck,The clock struck midnight.,The clock <|novelverb_past|> midnight.,Midnight was <|novelverb_past|> by the clock.,low,-50.468162536621094,-48.422203063964844,-2.04595947265625
the team,"their coach""s guidance",respected,The team respected their coach's guidance.,The team <|novelverb_past|> their coach's guidance.,Their coach's guidance was <|novelverb_past|> by the team.,low,-60.529964447021484,-58.085784912109375,-2.4441795349121094
the town,the river,bordered,The town bordered the river.,The town <|novelverb_past|> the river.,The river was <|novelverb_past|> by the town.,low,-48.97608947753906,-45.385040283203125,-3.5910491943359375
the tourist,the ancient architecture,noticed,The tourist noticed the ancient architecture.,The tourist <|novelverb_past|> the ancient architecture.,The ancient architecture was <|novelverb_past|> by the tourist.,low,-62.34434509277344,-62.46171569824219,0.11737060546875
