subject,object,verb,sentence,active,passive,affectedness,active_score,passive_score,pass_drop
the patient,news of his test results,received,The patient received news of his test results.,The patient <|novelverb_past|> news of his test results.,News of his test results was <|novelverb_past|> by the patient.,low,-68.74443054199219,-75.13347625732422,6.389045715332031
Marie,pasta,liked,Marie liked pasta.,Marie <|novelverb_past|> pasta.,Pasta was <|novelverb_past|> by Marie.,low,-37.51581573486328,-73.6602783203125,36.14446258544922
The dog,its owner,trusted,The dog trusted its owner completely.,The dog <|novelverb_past|> its owner completely.,Its owner was <|novelverb_past|> completely by the dog.,low,-49.69761276245117,-86.27133178710938,36.5737190246582
the fridge,the groceries,received,The fridge received the groceries.,The fridge <|novelverb_past|> the groceries.,The groceries were <|novelverb_past|> by the fridge.,low,-50.04653549194336,-65.86618041992188,15.819644927978516
The translator,the speaker's dialect,understood,The translator understood the speaker's dialect effortlessly.,The translator <|novelverb_past|> the speaker's dialect effortlessly.,The speaker's dialect was <|novelverb_past|> effortlessly by the translator.,low,-81.20746612548828,-86.4243392944336,5.2168731689453125
The new smartphone,a small fortune,cost,The new smartphone cost a small fortune.,The new smartphone <|novelverb_past|> a small fortune.,A small fortune was <|novelverb_past|> by the new smartphone.,low,-61.065128326416016,-74.72146606445312,13.65633773803711
The sculpture,a twisting vine,resembled,The sculpture resembled a twisting vine.,The sculpture <|novelverb_past|> a twisting vine.,A twisting vine was <|novelverb_past|> by the sculpture.,low,-68.97396087646484,-80.94066619873047,11.966705322265625
the tourists,the local cuisine,liked,The tourists liked the local cuisine.,The tourists <|novelverb_past|> the local cuisine.,The local cuisine was <|novelverb_past|> by the tourists.,low,-57.21226119995117,-74.81901550292969,17.606754302978516
The baker,the cake fresh out of the oven,liked,The baker liked the cake fresh out of the oven.,The baker <|novelverb_past|> the cake fresh out of the oven.,The cake was <|novelverb_past|> fresh out of the oven by the baker.,low,-61.341156005859375,-72.67631530761719,11.335159301757812
the patient,immediate medical attention,needed,The patient needed immediate medical attention.,The patient <|novelverb_past|> immediate medical attention.,Immediate medical attention was <|novelverb_past|> by the patient.,low,-57.665279388427734,-75.53901672363281,17.873737335205078
the veteran,the fallen comrades,remembered,The veteran remembered the fallen comrades.,The veteran <|novelverb_past|> the fallen comrades.,The fallen comrades were <|novelverb_past|> by the veteran.,low,-68.5450668334961,-76.75811004638672,8.213043212890625
The athlete,the crucial shot at the goal,missed,The athlete missed the crucial shot at the goal.,The athlete <|novelverb_past|> the crucial shot at the goal.,The crucial shot at the goal was <|novelverb_past|> by the athlete.,low,-67.12007904052734,-86.61848449707031,19.49840545654297
the children,the long homework assignments,dreaded,The children dreaded the long homework assignments.,The children <|novelverb_past|> the long homework assignments.,The long homework assignments were <|novelverb_past|> by the children.,low,-75.94600677490234,-80.18771362304688,4.241706848144531
The committee,the researcher's efforts,recognized,The committee recognized the researcher's efforts.,The committee <|novelverb_past|> the researcher's efforts.,The researcher's efforts were <|novelverb_past|> by the committee.,low,-61.6126708984375,-79.88127136230469,18.268600463867188
the historian,the ancient script,knew,The historian knew the ancient script.,The historian <|novelverb_past|> the ancient script.,The ancient script was <|novelverb_past|> by the historian.,low,-62.010589599609375,-75.2762451171875,13.265655517578125
The villagers,the dragon,feared,The villagers feared the dragon.,The villagers <|novelverb_past|> the dragon.,The dragon was <|novelverb_past|> by the villagers.,low,-48.066993713378906,-61.18585968017578,13.118865966796875
The teacher,the student's struggles,understood,The teacher understood the student's struggles.,The teacher <|novelverb_past|> the student's struggles.,The student's struggles were <|novelverb_past|> by the teacher.,low,-53.98427963256836,-79.22148132324219,25.237201690673828
The recipe,the ingredients we needed,had,The recipe had all the ingredients we needed.,The recipe <|novelverb_past|> all the ingredients we needed.,All the ingredients we needed were <|novelverb_past|> by the recipe.,low,-61.783607482910156,-72.20413208007812,10.420524597167969
The passerby,the heated argument,overheard,The passerby overheard the heated argument.,The passerby <|novelverb_past|> the heated argument.,The heated argument was <|novelverb_past|> by the passerby.,low,-57.215511322021484,-70.67446899414062,13.45895767211914
the observer,the small details in the artwork,noticed,The observer noticed the small details in the artwork.,The observer <|novelverb_past|> the small details in the artwork.,The small details in the artwork were <|novelverb_past|> by the observer.,low,-68.17266082763672,-84.69055938720703,16.517898559570312
they,the announcement,heard,They heard the announcement.,They <|novelverb_past|> the announcement.,The announcement was <|novelverb_past|> by them.,low,-47.430755615234375,-64.39891815185547,16.968162536621094
the community,the elderly man,respected,The community respected the elderly man for his wisdom.,The community <|novelverb_past|> the elderly man for his wisdom.,The elderly man was <|novelverb_past|> by the community for his wisdom.,low,-70.64266204833984,-86.70804595947266,16.065383911132812
The museum,Many artifacts from ancient Egypt,had,The museum had many artifacts from ancient Egypt.,The museum <|novelverb_past|> many artifacts from ancient Egypt.,Many artifacts from ancient Egypt were <|novelverb_past|> by the museum.,low,-65.93218231201172,-76.28125762939453,10.349075317382812
The menu,Vegetarian options,had,The menu had vegetarian options.,The menu <|novelverb_past|> vegetarian options.,Vegetarian options were <|novelverb_past|> by the menu.,low,-64.47738647460938,-69.4423599243164,4.964973449707031
The team,their coach's strategies,respected,The team respected their coach's strategies.,The team <|novelverb_past|> their coach's strategies.,Their coach's strategies were <|novelverb_past|> by the team.,low,-60.644134521484375,-79.13326263427734,18.48912811279297
the child,the dark shadows,feared,The child feared the dark shadows.,The child <|novelverb_past|> the dark shadows.,The dark shadows were <|novelverb_past|> by the child.,low,-60.013450622558594,-65.73648834228516,5.7230377197265625
the new laptop,a thousand dollars,cost,The new laptop cost a thousand dollars.,The new laptop <|novelverb_past|> a thousand dollars.,A thousand dollars were <|novelverb_past|> by the new laptop.,low,-62.67283630371094,-85.24872589111328,22.575889587402344
