subject,object,verb,sentence,active,passive,affectedness,active_score,passive_score,pass_drop
the patient,news of his test results,received,The patient received news of his test results.,The patient <|novelverb_past|> news of his test results.,News of his test results was <|novelverb_past|> by the patient.,low,-43.107303619384766,-51.932613372802734,8.825309753417969
Marie,pasta,liked,Marie liked pasta.,Marie <|novelverb_past|> pasta.,Pasta was <|novelverb_past|> by Marie.,low,-25.47801971435547,-42.19661331176758,16.71859359741211
The dog,its owner,trusted,The dog trusted its owner completely.,The dog <|novelverb_past|> its owner completely.,Its owner was <|novelverb_past|> completely by the dog.,low,-32.17221450805664,-46.33673095703125,14.16451644897461
the fridge,the groceries,received,The fridge received the groceries.,The fridge <|novelverb_past|> the groceries.,The groceries were <|novelverb_past|> by the fridge.,low,-32.99224853515625,-46.153465270996094,13.161216735839844
The translator,the speaker's dialect,understood,The translator understood the speaker's dialect effortlessly.,The translator <|novelverb_past|> the speaker's dialect effortlessly.,The speaker's dialect was <|novelverb_past|> effortlessly by the translator.,low,-51.21824264526367,-64.50021362304688,13.281970977783203
The new smartphone,a small fortune,cost,The new smartphone cost a small fortune.,The new smartphone <|novelverb_past|> a small fortune.,A small fortune was <|novelverb_past|> by the new smartphone.,low,-35.74378204345703,-53.21905517578125,17.47527313232422
The sculpture,a twisting vine,resembled,The sculpture resembled a twisting vine.,The sculpture <|novelverb_past|> a twisting vine.,A twisting vine was <|novelverb_past|> by the sculpture.,low,-44.867591857910156,-60.67548370361328,15.807891845703125
the tourists,the local cuisine,liked,The tourists liked the local cuisine.,The tourists <|novelverb_past|> the local cuisine.,The local cuisine was <|novelverb_past|> by the tourists.,low,-28.613929748535156,-43.31909942626953,14.705169677734375
The baker,the cake fresh out of the oven,liked,The baker liked the cake fresh out of the oven.,The baker <|novelverb_past|> the cake fresh out of the oven.,The cake was <|novelverb_past|> fresh out of the oven by the baker.,low,-44.21140670776367,-51.3527946472168,7.141387939453125
the patient,immediate medical attention,needed,The patient needed immediate medical attention.,The patient <|novelverb_past|> immediate medical attention.,Immediate medical attention was <|novelverb_past|> by the patient.,low,-32.045082092285156,-47.59478759765625,15.549705505371094
the veteran,the fallen comrades,remembered,The veteran remembered the fallen comrades.,The veteran <|novelverb_past|> the fallen comrades.,The fallen comrades were <|novelverb_past|> by the veteran.,low,-43.27977752685547,-46.71836471557617,3.438587188720703
The athlete,the crucial shot at the goal,missed,The athlete missed the crucial shot at the goal.,The athlete <|novelverb_past|> the crucial shot at the goal.,The crucial shot at the goal was <|novelverb_past|> by the athlete.,low,-44.00070571899414,-60.13365936279297,16.132953643798828
the children,the long homework assignments,dreaded,The children dreaded the long homework assignments.,The children <|novelverb_past|> the long homework assignments.,The long homework assignments were <|novelverb_past|> by the children.,low,-38.61388397216797,-52.30722427368164,13.693340301513672
The committee,the researcher's efforts,recognized,The committee recognized the researcher's efforts.,The committee <|novelverb_past|> the researcher's efforts.,The researcher's efforts were <|novelverb_past|> by the committee.,low,-36.844573974609375,-48.176185607910156,11.331611633300781
the historian,the ancient script,knew,The historian knew the ancient script.,The historian <|novelverb_past|> the ancient script.,The ancient script was <|novelverb_past|> by the historian.,low,-36.14525604248047,-46.5567626953125,10.411506652832031
The villagers,the dragon,feared,The villagers feared the dragon.,The villagers <|novelverb_past|> the dragon.,The dragon was <|novelverb_past|> by the villagers.,low,-25.795982360839844,-34.21550369262695,8.41952133178711
The teacher,the student's struggles,understood,The teacher understood the student's struggles.,The teacher <|novelverb_past|> the student's struggles.,The student's struggles were <|novelverb_past|> by the teacher.,low,-29.220157623291016,-44.29948425292969,15.079326629638672
The recipe,the ingredients we needed,had,The recipe had all the ingredients we needed.,The recipe <|novelverb_past|> all the ingredients we needed.,All the ingredients we needed were <|novelverb_past|> by the recipe.,low,-33.58327102661133,-47.09386444091797,13.51059341430664
The passerby,the heated argument,overheard,The passerby overheard the heated argument.,The passerby <|novelverb_past|> the heated argument.,The heated argument was <|novelverb_past|> by the passerby.,low,-37.009727478027344,-42.53244400024414,5.522716522216797
the observer,the small details in the artwork,noticed,The observer noticed the small details in the artwork.,The observer <|novelverb_past|> the small details in the artwork.,The small details in the artwork were <|novelverb_past|> by the observer.,low,-44.4202995300293,-55.24953079223633,10.829231262207031
they,the announcement,heard,They heard the announcement.,They <|novelverb_past|> the announcement.,The announcement was <|novelverb_past|> by them.,low,-19.939224243164062,-38.649105072021484,18.709880828857422
the community,the elderly man,respected,The community respected the elderly man for his wisdom.,The community <|novelverb_past|> the elderly man for his wisdom.,The elderly man was <|novelverb_past|> by the community for his wisdom.,low,-36.67975616455078,-48.68442916870117,12.00467300415039
The museum,Many artifacts from ancient Egypt,had,The museum had many artifacts from ancient Egypt.,The museum <|novelverb_past|> many artifacts from ancient Egypt.,Many artifacts from ancient Egypt were <|novelverb_past|> by the museum.,low,-33.83518600463867,-47.674617767333984,13.839431762695312
The menu,Vegetarian options,had,The menu had vegetarian options.,The menu <|novelverb_past|> vegetarian options.,Vegetarian options were <|novelverb_past|> by the menu.,low,-30.891918182373047,-43.72434616088867,12.832427978515625
The team,their coach's strategies,respected,The team respected their coach's strategies.,The team <|novelverb_past|> their coach's strategies.,Their coach's strategies were <|novelverb_past|> by the team.,low,-32.16499328613281,-45.891517639160156,13.726524353027344
