verb,frame_no,active_score,passive_score,pass_drop
emanated,13,-39.137428283691406,-43.34749984741211,4.210071563720703
profited,3,-35.925437927246094,-40.871986389160156,4.9465484619140625
lasted,23,-23.515226364135742,-47.034576416015625,23.519350051879883
required,21,-27.895153045654297,-35.23607635498047,7.340923309326172
profited,2,-44.02806854248047,-44.08143997192383,0.053371429443359375
radiated,15,-45.94261932373047,-45.73063659667969,-0.21198272705078125
discharged,15,-40.332035064697266,-48.38218307495117,8.050148010253906
pushed,27,-33.79652404785156,-33.68675994873047,-0.10976409912109375
took,24,-26.932147979736328,-44.350196838378906,17.418048858642578
pushed,27,-29.309459686279297,-33.99781799316406,4.688358306884766
radiated,11,-30.985422134399414,-38.325252532958984,7.33983039855957
cost,10,-32.195587158203125,-45.0501708984375,12.854583740234375
strengthened,4,-39.53632354736328,-36.35228729248047,-3.1840362548828125
heard,32,-28.818912506103516,-32.95083999633789,4.131927490234375
cost,8,-23.311477661132812,-42.93956756591797,19.628089904785156
resembled,20,-29.544105529785156,-50.81803894042969,21.27393341064453
dropped,29,-31.88984489440918,-32.51338577270508,0.6235408782958984
took,21,-19.738832473754883,-33.743099212646484,14.004266738891602
mirrored,19,-26.944278717041016,-29.956315994262695,3.0120372772216797
benefited,2,-36.6966667175293,-37.33075714111328,0.6340904235839844
resembled,16,-37.14958190917969,-47.109867095947266,9.960285186767578
emitted,13,-31.702842712402344,-35.92329406738281,4.220451354980469
saw,31,-25.887401580810547,-33.042022705078125,7.154621124267578
emitted,11,-35.24082946777344,-37.48612976074219,2.24530029296875
remembered,35,-30.61802864074707,-35.14232635498047,4.524297714233398
pushed,27,-31.107608795166016,-33.39013671875,2.2825279235839844
emanated,11,-33.33549499511719,-39.818153381347656,6.482658386230469
took,22,-22.748937606811523,-43.03509521484375,20.286157608032227
carried,30,-33.088809967041016,-38.604164123535156,5.515354156494141
remembered,35,-31.608186721801758,-33.39949035644531,1.7913036346435547
washed,28,-31.165687561035156,-36.471126556396484,5.305438995361328
approximated,18,-41.06121826171875,-45.58824157714844,4.5270233154296875
carried,30,-23.218185424804688,-34.525413513183594,11.307228088378906
benefited,5,-28.086933135986328,-34.78803253173828,6.701099395751953
emanated,12,-42.55910110473633,-48.099327087402344,5.540225982666016
fetched,6,-41.472076416015625,-54.00820541381836,12.536128997802734
cost,7,-27.115636825561523,-44.48982620239258,17.374189376831055
lasted,22,-22.41730499267578,-49.41741943359375,27.00011444091797
fetched,9,-33.167694091796875,-43.60396194458008,10.436267852783203
approximated,20,-35.48488235473633,-47.858497619628906,12.373615264892578
radiated,12,-37.37714385986328,-40.808448791503906,3.431304931640625
dropped,29,-29.451303482055664,-33.793487548828125,4.342184066772461
mirrored,18,-35.35242462158203,-41.06394958496094,5.711524963378906
required,25,-33.41880798339844,-47.58163833618164,14.162830352783203
benefited,3,-27.797122955322266,-32.814815521240234,5.017692565917969
liked,34,-33.674556732177734,-34.74357604980469,1.0690193176269531
profited,5,-36.33262634277344,-32.02260971069336,-4.310016632080078
pushed,27,-37.73726272583008,-35.027008056640625,-2.710254669189453
cost,9,-29.6285400390625,-45.395565032958984,15.767024993896484
fetched,10,-36.58261489868164,-42.13909149169922,5.556476593017578
resembled,19,-25.035383224487305,-34.0983772277832,9.062994003295898
knew,33,-30.285797119140625,-31.82510757446289,1.5393104553222656
approximated,16,-39.92888641357422,-41.347145080566406,1.4182586669921875
earned,6,-37.611900329589844,-48.925048828125,11.313148498535156
strengthened,1,-30.308256149291992,-42.70649719238281,12.39824104309082
resembled,17,-27.68012237548828,-39.03578186035156,11.355659484863281
emitted,12,-33.41912841796875,-39.60263442993164,6.183506011962891
mirrored,20,-30.341453552246094,-42.119384765625,11.777931213378906
matched,18,-34.7449836730957,-38.8917236328125,4.146739959716797
cost,6,-36.6832275390625,-53.826515197753906,17.143287658691406
knew,33,-26.167739868164062,-33.1306037902832,6.962863922119141
emitted,15,-42.59333419799805,-41.47432327270508,-1.1190109252929688
mirrored,16,-40.40073013305664,-40.8222541809082,0.4215240478515625
carried,30,-33.115966796875,-33.38104248046875,0.26507568359375
fetched,8,-33.777587890625,-43.698081970214844,9.920494079589844
matched,19,-27.766345977783203,-29.117618560791016,1.3512725830078125
carried,30,-32.34405517578125,-30.778179168701172,-1.5658760070800781
matched,17,-28.1373291015625,-35.889774322509766,7.752445220947266
washed,28,-33.790157318115234,-33.3648796081543,-0.4252777099609375
liked,34,-28.6414794921875,-40.478240966796875,11.836761474609375
remembered,35,-36.491241455078125,-40.625308990478516,4.134067535400391
approximated,17,-33.57412338256836,-44.56228256225586,10.9881591796875
benefited,4,-32.659217834472656,-35.371543884277344,2.7123260498046875
lasted,25,-27.288333892822266,-53.12273025512695,25.834396362304688
heard,32,-23.453998565673828,-30.129430770874023,6.675432205200195
knew,33,-30.274993896484375,-37.00334548950195,6.728351593017578
required,23,-29.269332885742188,-35.725677490234375,6.4563446044921875
heard,32,-29.93939971923828,-35.717403411865234,5.778003692626953
earned,7,-33.50399398803711,-36.55292892456055,3.0489349365234375
strengthened,2,-30.645240783691406,-34.19955062866211,3.554309844970703
dropped,29,-30.6480712890625,-30.46346664428711,-0.18460464477539062
saw,31,-28.48290252685547,-40.42224884033203,11.939346313476562
saw,31,-25.983510971069336,-38.798736572265625,12.815225601196289
knew,33,-27.849822998046875,-35.183868408203125,7.33404541015625
profited,4,-39.67652130126953,-34.43965148925781,-5.236869812011719
liked,34,-25.457807540893555,-33.048431396484375,7.59062385559082
hit,26,-30.32514762878418,-31.007465362548828,0.6823177337646484
washed,28,-33.44017028808594,-39.05965805053711,5.619487762451172
matched,20,-29.251949310302734,-41.41046905517578,12.158519744873047
helped,1,-29.958026885986328,-38.63018035888672,8.67215347290039
remembered,35,-34.99293518066406,-39.78738784790039,4.794452667236328
hit,26,-23.90636444091797,-42.683624267578125,18.777259826660156
dropped,29,-27.530349731445312,-37.38014602661133,9.849796295166016
resembled,18,-32.307987213134766,-43.98242950439453,11.674442291259766
helped,3,-26.932729721069336,-29.786121368408203,2.853391647338867
washed,28,-35.85337448120117,-34.01784133911133,-1.8355331420898438
earned,10,-28.77334976196289,-36.522483825683594,7.749134063720703
helped,2,-32.59086608886719,-32.95313262939453,0.36226654052734375
