frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-28.9261417388916,-41.48693084716797,12.560789108276367
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-31.790176391601562,-47.48929214477539,15.699115753173828
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-33.59311294555664,-32.18622589111328,-1.4068870544433594
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-33.50914001464844,-35.30860137939453,1.7994613647460938
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-30.014244079589844,-35.2383918762207,5.224147796630859
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-34.23101806640625,-40.05944061279297,5.828422546386719
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-31.037574768066406,-28.946041107177734,-2.091533660888672
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-37.867862701416016,-33.51935958862305,-4.348503112792969
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-28.619098663330078,-34.35103988647461,5.731941223144531
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-34.32459259033203,-29.445293426513672,-4.879299163818359
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-38.90528869628906,-53.080230712890625,14.174942016601562
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-51.83549880981445,-52.30522155761719,0.4697227478027344
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-34.72594451904297,-36.83710479736328,2.1111602783203125
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-24.01189422607422,-43.06614303588867,19.054248809814453
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-33.24612045288086,-42.58097839355469,9.334857940673828
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-32.88276672363281,-42.1319465637207,9.24917984008789
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-29.638002395629883,-43.496864318847656,13.858861923217773
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-35.85580062866211,-43.920955657958984,8.065155029296875
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-38.591243743896484,-39.134727478027344,0.5434837341308594
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-33.20606231689453,-36.59385299682617,3.3877906799316406
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-35.84278869628906,-44.66533660888672,8.822547912597656
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-31.649280548095703,-38.296424865722656,6.647144317626953
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-41.52180862426758,-45.316925048828125,3.795116424560547
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-40.53260040283203,-43.49485778808594,2.9622573852539062
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-39.10323715209961,-41.67745590209961,2.57421875
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-40.61441421508789,-44.960113525390625,4.345699310302734
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-42.66507339477539,-43.33587646484375,0.6708030700683594
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-38.20112228393555,-36.0439567565918,-2.15716552734375
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-45.0938720703125,-42.93222427368164,-2.1616477966308594
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-44.758949279785156,-40.20733642578125,-4.551612854003906
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-34.685054779052734,-37.06201934814453,2.376964569091797
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-34.02772521972656,-39.840850830078125,5.8131256103515625
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-41.581787109375,-43.57035446166992,1.9885673522949219
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-35.146209716796875,-40.778717041015625,5.63250732421875
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-31.39794921875,-29.963027954101562,-1.4349212646484375
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-29.359722137451172,-33.46488952636719,4.105167388916016
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-37.12527084350586,-44.309635162353516,7.184364318847656
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-29.30901336669922,-48.51296615600586,19.20395278930664
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-28.279773712158203,-34.32912826538086,6.049354553222656
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-26.548368453979492,-48.503204345703125,21.954835891723633
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-29.924169540405273,-41.52688217163086,11.602712631225586
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-29.390457153320312,-35.164161682128906,5.773704528808594
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-29.974109649658203,-48.6884651184082,18.71435546875
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-30.936616897583008,-43.7181282043457,12.781511306762695
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-36.021324157714844,-42.98371124267578,6.9623870849609375
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-32.406333923339844,-37.756378173828125,5.350044250488281
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-25.94118881225586,-42.584495544433594,16.643306732177734
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-27.548431396484375,-30.523693084716797,2.975261688232422
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-29.132274627685547,-37.29887008666992,8.166595458984375
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-38.49500274658203,-34.26746368408203,-4.2275390625
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-34.19675064086914,-35.992340087890625,1.7955894470214844
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-33.223594665527344,-33.64698791503906,0.42339324951171875
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-31.43734359741211,-41.548709869384766,10.111366271972656
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-31.49789810180664,-32.88667297363281,1.3887748718261719
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-35.49042892456055,-33.93629837036133,-1.5541305541992188
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-36.91736602783203,-28.88002586364746,-8.03734016418457
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-27.22602081298828,-33.130157470703125,5.904136657714844
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-27.29555320739746,-35.41745376586914,8.12190055847168
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-29.23991584777832,-38.781005859375,9.54109001159668
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-29.52659797668457,-40.30390548706055,10.777307510375977
32,A,1,A boy heard the sound.,The sound was heard by a boy.,heard,Experiencer-theme,a boy,the sound,1,-23.999818801879883,-30.774738311767578,6.774919509887695
32,A,2,The child heard the rules.,The rules were heard by the child.,heard,Experiencer-theme,the rules,a monkey,1,-31.448808670043945,-37.69529724121094,6.246488571166992
33,A,1,My brother knew your friend.,Your friend was known by my brother.,knew,Experiencer-theme,my brother,your friend,1,-29.915477752685547,-37.13306427001953,7.217586517333984
