frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-30.43033218383789,-39.931678771972656,9.501346588134766
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-37.82508087158203,-43.55521011352539,5.730129241943359
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-31.327823638916016,-34.65439987182617,3.3265762329101562
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-31.595657348632812,-35.96876525878906,4.37310791015625
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-27.484207153320312,-32.736595153808594,5.252388000488281
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-33.0264892578125,-39.699623107910156,6.673133850097656
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-32.97823715209961,-29.41265106201172,-3.5655860900878906
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-38.314537048339844,-33.95737838745117,-4.357158660888672
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-27.89580535888672,-35.130897521972656,7.2350921630859375
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-35.854896545410156,-30.785770416259766,-5.069126129150391
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-37.133949279785156,-55.864131927490234,18.730182647705078
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-44.314453125,-54.69255828857422,10.378105163574219
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-31.7667293548584,-35.53753662109375,3.7708072662353516
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-23.287384033203125,-39.63880920410156,16.351425170898438
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-33.81252670288086,-41.64756774902344,7.835041046142578
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-29.735336303710938,-36.040992736816406,6.305656433105469
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-30.801877975463867,-43.346649169921875,12.544771194458008
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-35.49256896972656,-41.84585952758789,6.353290557861328
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-35.62810516357422,-40.670143127441406,5.0420379638671875
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-34.495094299316406,-38.133277893066406,3.63818359375
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-41.20102310180664,-44.78868865966797,3.587665557861328
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-35.27537536621094,-41.185508728027344,5.910133361816406
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-40.4446907043457,-44.63266372680664,4.1879730224609375
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-39.37019729614258,-42.85334014892578,3.483142852783203
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-37.22279739379883,-46.28742980957031,9.064632415771484
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-33.908870697021484,-44.474937438964844,10.56606674194336
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-43.548423767089844,-43.20445251464844,-0.34397125244140625
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-38.66500473022461,-36.26862716674805,-2.3963775634765625
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-44.180240631103516,-40.2856559753418,-3.8945846557617188
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-39.7880744934082,-39.00741958618164,-0.7806549072265625
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-30.203269958496094,-37.59599304199219,7.392723083496094
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-30.222843170166016,-42.21065902709961,11.987815856933594
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-40.58934783935547,-44.86497497558594,4.275627136230469
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-34.751529693603516,-40.036773681640625,5.285243988037109
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-28.17165184020996,-28.188358306884766,0.016706466674804688
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-25.688190460205078,-33.621543884277344,7.933353424072266
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-35.45122146606445,-44.87288284301758,9.421661376953125
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-30.932781219482422,-45.02610397338867,14.09332275390625
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-28.78250503540039,-35.28227233886719,6.499767303466797
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-24.2940673828125,-44.360687255859375,20.066619873046875
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-27.809465408325195,-40.428321838378906,12.618856430053711
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-29.691585540771484,-41.317352294921875,11.62576675415039
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-27.79013442993164,-45.4853630065918,17.695228576660156
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-28.67514419555664,-40.37835693359375,11.70321273803711
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-33.61494827270508,-46.6461181640625,13.031169891357422
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-32.48598098754883,-36.177284240722656,3.691303253173828
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-24.91366958618164,-40.23497772216797,15.321308135986328
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-27.536266326904297,-31.38025665283203,3.8439903259277344
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-28.890010833740234,-34.447021484375,5.557010650634766
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-39.01227951049805,-36.370941162109375,-2.641338348388672
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-33.03715133666992,-36.8132209777832,3.7760696411132812
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-32.67155075073242,-35.35081481933594,2.6792640686035156
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-34.06236267089844,-37.52289962768555,3.4605369567871094
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-29.576641082763672,-34.533042907714844,4.956401824951172
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-39.254852294921875,-34.834327697753906,-4.420524597167969
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-32.67380142211914,-29.247175216674805,-3.426626205444336
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-25.939922332763672,-35.14033126831055,9.200408935546875
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-26.42995262145996,-33.74699783325195,7.317045211791992
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-28.640989303588867,-44.13227844238281,15.491289138793945
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-28.003398895263672,-44.052303314208984,16.048904418945312
32,A,1,A boy heard the sound.,The sound was heard by a boy.,heard,Experiencer-theme,a boy,the sound,1,-24.80815887451172,-32.15202331542969,7.343864440917969
32,A,2,The child heard the rules.,The rules were heard by the child.,heard,Experiencer-theme,the rules,a monkey,1,-31.602977752685547,-34.18977355957031,2.5867958068847656
33,A,1,My brother knew your friend.,Your friend was known by my brother.,knew,Experiencer-theme,my brother,your friend,1,-29.722515106201172,-34.66566848754883,4.943153381347656
33,A,2,Your dog knew my cat.,My cat was known by your dog.,knew,Experiencer-theme,your dog,my cat,1,-28.52104949951172,-43.322837829589844,14.801788330078125
33,A,1,Your sister knew my brother.,My brother was known by your sister.,knew,Experiencer-theme,your sister,my brother,1,-27.031652450561523,-38.748199462890625,11.716547012329102
34,A,2,A boy liked the game.,The game was liked by a boy.,liked,Experiencer-theme,a boy,the game,1,-28.439374923706055,-31.505962371826172,3.066587448120117
34,A,1,The child liked a monkey.,A monkey was liked by the child.,liked,Experiencer-theme,the child,a monkey,1,-34.689605712890625,-37.41394805908203,2.7243423461914062
35,A,2,My brother remembered your friend.,Your friend was remembered by my brother.,remembered,Experiencer-theme,my brother,your friend,1,-29.39771842956543,-34.180030822753906,4.782312393188477
35,A,1,Your dog remembered my toy.,My toy was remembered by your dog.,remembered,Experiencer-theme,your dog,my toy,1,-33.73418426513672,-44.152652740478516,10.418468475341797
35,A,2,Your sister remembered a book.,A book was remembered by your sister.,remembered,Experiencer-theme,your sister,a book,1,-32.49198532104492,-45.60128402709961,13.109298706054688
1,B,1,Your investment helped the community.,The community was helped by your investment.,helped,Advantage,donation,communities,1,-29.141807556152344,-36.86020278930664,7.718395233154297
1,B,2,Your investment strengthened the community.,The community was strengthened by your investment.,strengthened,Advantage,donation,communities,1,-30.339595794677734,-40.67150115966797,10.331905364990234
2,B,1,The exercise benefited his fitness.,His fitness was benefited by the exercise.,benefited,Advantage,exercise,fitness,0,-32.70263671875,-37.02614212036133,4.323505401611328
2,B,2,The exercise profited his fitness.,His fitness was profited by the exercise.,profited,Advantage,exercise,fitness,0,-42.7749137878418,-42.78696060180664,0.01204681396484375
3,B,1,Our friendship helped my life.,My life was helped by our friendship.,helped,Advantage,friendship,life,1,-27.678367614746094,-29.515689849853516,1.8373222351074219
3,B,2,Our friendship strengthened my life.,My life was strengthened by our friendship.,strengthened,Advantage,friendship,life,1,-29.7779541015625,-30.810985565185547,1.0330314636230469
4,B,1,The law benefited these workers.,These workers were benefited by the law.,benefited,Advantage,law,workers,0,-32.11595153808594,-31.76624298095703,-0.34970855712890625
4,B,2,The law profited these workers.,These workers were profited by the law.,profited,Advantage,law,workers,0,-38.21415328979492,-34.92715072631836,-3.2870025634765625
5,B,1,The treaty helped both countries.,Both countries were helped by the treaty.,helped,Advantage,treaty,countries,1,-32.76332092285156,-30.334901809692383,-2.4284191131591797
5,B,2,The treaty profited both countries.,Both countries were profited by the treaty.,profited,Advantage,treaty,countries,0,-34.36777877807617,-36.10869216918945,1.7409133911132812
6,B,1,Your dish earned ninety dollars.,Ninety dollars was earned by your dish.,earned,Price,dish,dollars,1,-37.43621826171875,-46.698490142822266,9.262271881103516
7,B,2,The painting cost a fortune.,A fortune was cost by the painting.,cost,Price,painting,fortune,0,-28.077531814575195,-41.098106384277344,13.020574569702148
7,B,1,The painting fetched a fortune.,A fortune was fetched by the painting.,fetched,Price,painting,fortune,1,-34.385799407958984,-40.033294677734375,5.647495269775391
8,B,2,The tickets earned a lot of money.,A lot of money was earned by the tickets.,earned,Price,initiative,money,1,-31.758747100830078,-33.05812072753906,1.2993736267089844
9,B,1,Your book cost thirty dollars.,Thirty dollars was cost by your book.,cost,Price,book,dollars,0,-29.566696166992188,-41.00908660888672,11.442390441894531
9,B,2,Your book fetched thirty dollars.,Thirty dollars was fetched by your book.,fetched,Price,book,dollars,1,-36.019805908203125,-42.259037017822266,6.239231109619141
10,B,1,His actions earned the medal.,The medal was earned by his actions.,earned,Price,actions,medal,1,-28.871746063232422,-34.40354537963867,5.53179931640625
11,B,2,My friend discharged confidence.,Confidence was discharged by my friend.,discharged,Ooze,friend,confidence,1,-33.13917922973633,-34.905635833740234,1.7664566040039062
11,B,1,My friend emitted confidence.,Confidence was emitted by my friend.,emitted,Ooze,friend,confidence,1,-33.29607391357422,-36.251853942871094,2.955780029296875
12,B,2,The lightbulb emanated some light.,Some light was emanated by the lightbulb.,emanated,Ooze,lightbulb,light,0,-44.12791061401367,-51.41545486450195,7.287544250488281
12,B,1,The lightbulb radiated some light.,Some light was radiated by the lightbulb.,radiated,Ooze,lightbulb,light,0,-43.521087646484375,-47.44001388549805,3.918926239013672
13,B,2,That machine discharged a sound.,A sound was discharged by that machine.,discharged,Ooze,machine,sound,1,-38.887428283691406,-40.945594787597656,2.05816650390625
13,B,1,That machine emitted a sound.,A sound was emitted by that machine.,emitted,Ooze,machine,sound,1,-32.84011459350586,-36.237693786621094,3.3975791931152344
14,B,2,The teacher emanated wisdom.,Wisdom was emanated by the teacher.,emanated,Ooze,teacher,wisdom,0,-37.37571716308594,-50.73427963256836,13.358562469482422
14,B,1,The teacher radiated wisdom.,Wisdom was radiated by the teacher.,radiated,Ooze,teacher,wisdom,0,-37.023895263671875,-44.830814361572266,7.806919097900391
15,B,2,The trash discharged an odor.,An odor was discharged by the trash.,discharged,Ooze,trash,odor,1,-37.2002067565918,-40.177886962890625,2.977680206298828
15,B,1,The trash radiated an odor.,An odor was radiated by the trash.,radiated,Ooze,trash,odor,0,-42.26575469970703,-41.353431701660156,-0.912322998046875
16,B,2,Your drawing matched her likeness.,Her likeness was matched by the drawing.,matched,Estimation,drawing,likeness,1,-34.02861404418945,-39.29408645629883,5.265472412109375
16,B,1,Your drawing resembled her likeness.,Her likeness was resembled by the drawing.,resembled,Estimation,drawing,likeness,0,-37.800270080566406,-48.92457962036133,11.124309539794922
17,B,2,Your friend approximated my brother.,My brother was approximated by your friend.,approximated,Estimation,friend,brother,1,-35.65256118774414,-44.82014465332031,9.167583465576172
