frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-27.906667709350586,-40.35832977294922,12.451662063598633
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-33.36204528808594,-46.630741119384766,13.268695831298828
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-31.050437927246094,-34.17961883544922,3.129180908203125
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-30.73122787475586,-34.76579666137695,4.034568786621094
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-27.897686004638672,-32.301002502441406,4.403316497802734
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-33.76687240600586,-38.2725715637207,4.505699157714844
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-30.784914016723633,-29.91219711303711,-0.8727169036865234
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-36.220977783203125,-34.36194610595703,-1.8590316772460938
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-27.07969856262207,-31.8393611907959,4.759662628173828
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-36.052162170410156,-31.66291046142578,-4.389251708984375
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-41.928794860839844,-54.768062591552734,12.83926773071289
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-47.35646057128906,-55.696388244628906,8.339927673339844
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-35.84982681274414,-35.62323760986328,-0.22658920288085938
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-24.5462646484375,-40.58147430419922,16.03520965576172
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-34.287532806396484,-41.18701171875,6.899478912353516
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-28.733524322509766,-34.41824722290039,5.684722900390625
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-31.383075714111328,-51.955101013183594,20.572025299072266
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-37.64857482910156,-43.66839599609375,6.0198211669921875
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-38.31336975097656,-39.66151809692383,1.3481483459472656
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-32.02656936645508,-38.069095611572266,6.0425262451171875
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-35.26182556152344,-41.01031494140625,5.7484893798828125
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-30.6561279296875,-32.763938903808594,2.1078109741210938
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-41.86943817138672,-44.58910369873047,2.71966552734375
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-35.705650329589844,-43.250850677490234,7.545200347900391
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-33.18927001953125,-47.182373046875,13.99310302734375
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-36.805381774902344,-47.814388275146484,11.00900650024414
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-42.54548645019531,-44.49388885498047,1.9484024047851562
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-40.541202545166016,-37.02247619628906,-3.518726348876953
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-43.75090789794922,-40.388343811035156,-3.3625640869140625
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-42.97016143798828,-38.617794036865234,-4.352367401123047
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-33.41273498535156,-36.405967712402344,2.9932327270507812
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-31.97515869140625,-42.19977569580078,10.224617004394531
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-43.240108489990234,-44.236572265625,0.9964637756347656
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-35.470001220703125,-41.36750411987305,5.897502899169922
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-28.83660888671875,-27.118385314941406,-1.7182235717773438
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-25.86318588256836,-33.31924057006836,7.4560546875
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-38.75870895385742,-43.17564392089844,4.416934967041016
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-29.38492774963379,-46.435298919677734,17.050371170043945
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-26.77642822265625,-35.90180206298828,9.125373840332031
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-22.798274993896484,-47.07725524902344,24.278980255126953
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-25.943721771240234,-40.02964401245117,14.085922241210938
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-28.919824600219727,-37.084754943847656,8.16493034362793
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-25.10848617553711,-52.785396575927734,27.676910400390625
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-31.597070693969727,-46.59546661376953,14.998395919799805
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-34.0315055847168,-48.249237060546875,14.217731475830078
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-32.808387756347656,-33.624874114990234,0.8164863586425781
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-26.284400939941406,-43.093780517578125,16.80937957763672
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-26.671384811401367,-32.2629508972168,5.59156608581543
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-31.041065216064453,-39.78733444213867,8.746269226074219
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-37.793922424316406,-38.15224838256836,0.3583259582519531
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-33.76466369628906,-37.587730407714844,3.8230667114257812
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-31.393295288085938,-34.050472259521484,2.657176971435547
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-33.111270904541016,-40.44191360473633,7.3306427001953125
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-30.539016723632812,-33.799530029296875,3.2605133056640625
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-35.275901794433594,-34.682647705078125,-0.5932540893554688
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-30.834434509277344,-32.643287658691406,1.8088531494140625
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-23.700448989868164,-33.63456726074219,9.934118270874023
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-26.519969940185547,-30.621904373168945,4.101934432983398
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-27.97422218322754,-40.05900955200195,12.084787368774414
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-24.73080825805664,-38.80778503417969,14.076976776123047
32,A,1,A boy heard the sound.,The sound was heard by a boy.,heard,Experiencer-theme,a boy,the sound,1,-24.817489624023438,-33.29986572265625,8.482376098632812
32,A,2,The child heard the rules.,The rules were heard by the child.,heard,Experiencer-theme,the rules,a monkey,1,-30.679317474365234,-37.70732498168945,7.028007507324219
33,A,1,My brother knew your friend.,Your friend was known by my brother.,knew,Experiencer-theme,my brother,your friend,1,-30.906051635742188,-32.66201400756836,1.7559623718261719
33,A,2,Your dog knew my cat.,My cat was known by your dog.,knew,Experiencer-theme,your dog,my cat,1,-26.013168334960938,-37.14138412475586,11.128215789794922
33,A,1,Your sister knew my brother.,My brother was known by your sister.,knew,Experiencer-theme,your sister,my brother,1,-25.176372528076172,-34.00817108154297,8.831798553466797
34,A,2,A boy liked the game.,The game was liked by a boy.,liked,Experiencer-theme,a boy,the game,1,-25.980220794677734,-34.405303955078125,8.42508316040039
34,A,1,The child liked a monkey.,A monkey was liked by the child.,liked,Experiencer-theme,the child,a monkey,1,-33.250144958496094,-37.14832305908203,3.8981781005859375
35,A,2,My brother remembered your friend.,Your friend was remembered by my brother.,remembered,Experiencer-theme,my brother,your friend,1,-31.938020706176758,-33.07982635498047,1.141805648803711
35,A,1,Your dog remembered my toy.,My toy was remembered by your dog.,remembered,Experiencer-theme,your dog,my toy,1,-35.50529861450195,-43.472991943359375,7.967693328857422
35,A,2,Your sister remembered a book.,A book was remembered by your sister.,remembered,Experiencer-theme,your sister,a book,1,-29.320831298828125,-42.83027267456055,13.509441375732422
1,B,1,Your investment helped the community.,The community was helped by your investment.,helped,Advantage,donation,communities,1,-28.506834030151367,-38.707462310791016,10.200628280639648
1,B,2,Your investment strengthened the community.,The community was strengthened by your investment.,strengthened,Advantage,donation,communities,1,-31.06071662902832,-42.022010803222656,10.961294174194336
