verb,frame_no,active_score,passive_score,pass_drop
emanated,15,-41.748008728027344,-45.24467468261719,3.4966659545898438
required,21,-28.520809173583984,-35.856021881103516,7.335212707519531
saw,31,-28.123079299926758,-39.69293212890625,11.569852828979492
emitted,15,-40.16032791137695,-38.633018493652344,-1.5273094177246094
matched,18,-31.475341796875,-38.19259262084961,6.717250823974609
washed,28,-34.421295166015625,-40.38730239868164,5.966007232666016
resembled,18,-32.866024017333984,-43.40593719482422,10.539913177490234
remembered,35,-29.04895782470703,-34.62789535522461,5.578937530517578
profited,2,-42.370697021484375,-40.95942687988281,-1.4112701416015625
approximated,17,-39.04009246826172,-39.36885070800781,0.32875823974609375
discharged,12,-38.029136657714844,-43.896522521972656,5.8673858642578125
mirrored,19,-31.258691787719727,-30.41324234008789,-0.8454494476318359
emitted,13,-32.25689697265625,-35.96485900878906,3.7079620361328125
fetched,8,-34.060420989990234,-40.71383285522461,6.653411865234375
radiated,14,-34.79663848876953,-46.25404357910156,11.457405090332031
mirrored,20,-36.324684143066406,-41.20801544189453,4.883331298828125
fetched,10,-33.49327850341797,-41.920284271240234,8.427005767822266
resembled,19,-28.417478561401367,-33.15263748168945,4.735158920288086
dropped,29,-31.314735412597656,-29.977622985839844,-1.3371124267578125
strengthened,1,-34.380889892578125,-40.6693115234375,6.288421630859375
carried,30,-26.53471565246582,-31.194915771484375,4.660200119018555
strengthened,3,-25.59761619567871,-29.765987396240234,4.168371200561523
carried,30,-30.097625732421875,-33.99724197387695,3.899616241455078
emanated,12,-44.72246551513672,-46.69779968261719,1.9753341674804688
required,22,-28.088424682617188,-42.434349060058594,14.345924377441406
took,21,-19.2976016998291,-31.71086883544922,12.413267135620117
liked,34,-30.94858169555664,-39.46518325805664,8.5166015625
radiated,13,-33.03059005737305,-46.991127014160156,13.96053695678711
heard,32,-30.240234375,-33.47611999511719,3.2358856201171875
cost,6,-44.29217529296875,-60.619140625,16.32696533203125
washed,28,-35.1558837890625,-34.85011291503906,-0.3057708740234375
fetched,9,-37.45348358154297,-42.97050857543945,5.517024993896484
washed,28,-34.746402740478516,-37.559288024902344,2.812885284423828
discharged,15,-40.363162994384766,-47.07093811035156,6.707775115966797
hit,26,-30.569841384887695,-32.20423126220703,1.634389877319336
emitted,11,-34.85708999633789,-35.63191223144531,0.7748222351074219
radiated,11,-25.63498878479004,-37.55935287475586,11.92436408996582
profited,5,-36.69340133666992,-30.413467407226562,-6.279933929443359
benefited,4,-31.28974723815918,-32.74800491333008,1.4582576751708984
saw,31,-28.36903190612793,-36.531005859375,8.16197395324707
lasted,23,-22.954883575439453,-49.48783874511719,26.532955169677734
dropped,29,-26.853635787963867,-30.74664878845215,3.8930130004882812
dropped,29,-29.84116554260254,-38.78880310058594,8.947637557983398
required,25,-36.879478454589844,-48.31822967529297,11.438751220703125
approximated,18,-43.45940017700195,-45.03040313720703,1.5710029602050781
required,23,-31.356534957885742,-38.37327575683594,7.016740798950195
earned,9,-32.90066909790039,-36.28953170776367,3.3888626098632812
cost,10,-31.584239959716797,-45.615928649902344,14.031688690185547
lasted,21,-18.84330940246582,-38.631195068359375,19.787885665893555
lasted,22,-22.588293075561523,-49.47022247314453,26.881929397583008
hit,26,-25.716754913330078,-45.624000549316406,19.907245635986328
carried,30,-30.98113441467285,-31.377248764038086,0.3961143493652344
heard,32,-25.724105834960938,-31.240686416625977,5.516580581665039
profited,3,-35.75570297241211,-39.035667419433594,3.2799644470214844
remembered,35,-39.80309295654297,-41.362728118896484,1.5596351623535156
fetched,6,-46.735809326171875,-61.062355041503906,14.326545715332031
helped,2,-32.88650894165039,-32.72442626953125,-0.16208267211914062
emanated,13,-38.47822570800781,-44.53476333618164,6.056537628173828
