frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-29.270751953125,-41.126625061035156,11.855873107910156
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-35.5157356262207,-46.48493957519531,10.96920394897461
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-34.2620849609375,-32.29061508178711,-1.9714698791503906
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-35.156341552734375,-33.44023895263672,-1.7161026000976562
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-30.635555267333984,-35.70852279663086,5.072967529296875
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-35.7276725769043,-39.00696563720703,3.2792930603027344
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-32.18286895751953,-28.6778564453125,-3.5050125122070312
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-35.601593017578125,-33.514400482177734,-2.0871925354003906
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-28.869003295898438,-33.441253662109375,4.5722503662109375
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-34.605682373046875,-28.124969482421875,-6.480712890625
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-36.7801628112793,-52.41558074951172,15.635417938232422
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-42.77838897705078,-51.49615478515625,8.717765808105469
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-37.46110153198242,-35.83365249633789,-1.6274490356445312
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-22.652359008789062,-39.09693145751953,16.44457244873047
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-31.111948013305664,-39.61444091796875,8.502492904663086
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-35.17047882080078,-40.54822540283203,5.37774658203125
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-30.660888671875,-43.38902282714844,12.728134155273438
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-34.64186477661133,-42.82965087890625,8.187786102294922
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-35.8203010559082,-36.519195556640625,0.6988945007324219
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-29.94540023803711,-36.056121826171875,6.110721588134766
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-38.813682556152344,-44.39316177368164,5.579479217529297
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-31.44585418701172,-35.37040328979492,3.924549102783203
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-43.258140563964844,-41.781219482421875,-1.4769210815429688
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-37.51055908203125,-39.841739654541016,2.3311805725097656
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-38.154720306396484,-40.14753341674805,1.9928131103515625
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-42.242774963378906,-40.12825012207031,-2.1145248413085938
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-37.15879821777344,-41.66117477416992,4.502376556396484
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-41.72429275512695,-35.081817626953125,-6.642475128173828
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-39.30960464477539,-39.50648498535156,0.19688034057617188
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-40.012367248535156,-38.545928955078125,-1.4664382934570312
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-30.112464904785156,-35.93931579589844,5.826850891113281
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-29.692455291748047,-40.3511962890625,10.658740997314453
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-36.29147720336914,-44.83895492553711,8.547477722167969
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-36.41953659057617,-40.79524230957031,4.375705718994141
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-29.48223876953125,-27.256580352783203,-2.225658416748047
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-24.011245727539062,-31.823162078857422,7.811916351318359
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-36.704132080078125,-41.68621063232422,4.982078552246094
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-32.32787322998047,-45.397605895996094,13.069732666015625
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-27.734874725341797,-36.4673957824707,8.732521057128906
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-22.789859771728516,-45.62266540527344,22.832805633544922
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-26.670429229736328,-40.27698516845703,13.606555938720703
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-29.749229431152344,-37.42042922973633,7.671199798583984
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-25.614755630493164,-48.658145904541016,23.04339027404785
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-29.97174835205078,-43.10309600830078,13.13134765625
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-31.90654182434082,-45.25463104248047,13.348089218139648
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-31.66839599609375,-30.079952239990234,-1.5884437561035156
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-27.68688201904297,-38.86627197265625,11.179389953613281
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-25.32703971862793,-30.151790618896484,4.824750900268555
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-27.26909828186035,-32.81710433959961,5.548006057739258
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-36.858882904052734,-33.70833206176758,-3.1505508422851562
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-33.7033576965332,-38.23784637451172,4.534488677978516
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-28.598825454711914,-37.04931640625,8.450490951538086
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-31.624265670776367,-39.731544494628906,8.107278823852539
