frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-28.182531356811523,-39.88616943359375,11.703638076782227
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-37.21086120605469,-46.86972427368164,9.658863067626953
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-33.86145782470703,-34.396385192871094,0.5349273681640625
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-33.7305908203125,-33.763671875,0.0330810546875
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-28.93009376525879,-31.14472198486328,2.214628219604492
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-34.162506103515625,-42.45830535888672,8.295799255371094
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-34.392906188964844,-29.352554321289062,-5.040351867675781
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-36.69129943847656,-33.40961837768555,-3.2816810607910156
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-28.710845947265625,-33.0250129699707,4.314167022705078
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-34.21415328979492,-29.248451232910156,-4.965702056884766
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-36.92051696777344,-51.02154541015625,14.101028442382812
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-45.659420013427734,-51.99504470825195,6.335624694824219
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-34.04003143310547,-36.369781494140625,2.3297500610351562
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-25.462528228759766,-42.443695068359375,16.98116683959961
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-32.75457763671875,-43.54534912109375,10.790771484375
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-32.201271057128906,-40.361900329589844,8.160629272460938
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-28.219615936279297,-42.57982635498047,14.360210418701172
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-35.13050842285156,-41.71660232543945,6.586093902587891
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-37.10279083251953,-39.54279708862305,2.4400062561035156
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-31.44009780883789,-41.76498794555664,10.32489013671875
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-36.036312103271484,-42.86016845703125,6.823856353759766
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-36.10762405395508,-39.42356872558594,3.3159446716308594
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-43.06435012817383,-43.27588653564453,0.21153640747070312
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-38.228912353515625,-42.0570182800293,3.828105926513672
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-35.81643295288086,-43.80780029296875,7.991367340087891
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-36.50682067871094,-45.49131393432617,8.984493255615234
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-44.7538948059082,-40.13214111328125,-4.621753692626953
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-40.630149841308594,-31.472787857055664,-9.15736198425293
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-44.268470764160156,-41.913448333740234,-2.355022430419922
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-38.348968505859375,-41.106502532958984,2.7575340270996094
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-29.278900146484375,-38.261077880859375,8.982177734375
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-31.230274200439453,-38.341033935546875,7.110759735107422
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-40.584800720214844,-43.28279113769531,2.6979904174804688
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-33.20798873901367,-38.88698196411133,5.678993225097656
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-27.258338928222656,-29.68173599243164,2.4233970642089844
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-27.79056167602539,-32.06208419799805,4.271522521972656
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-41.57012176513672,-41.5862922668457,0.016170501708984375
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-32.678016662597656,-47.75733184814453,15.079315185546875
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-27.514663696289062,-36.953163146972656,9.438499450683594
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-21.438796997070312,-48.837677001953125,27.398880004882812
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-25.42499542236328,-39.196353912353516,13.771358489990234
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-27.36351776123047,-38.48748779296875,11.123970031738281
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-26.398849487304688,-57.977142333984375,31.578292846679688
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-31.07931900024414,-48.88108444213867,17.80176544189453
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-34.70722961425781,-45.06517028808594,10.357940673828125
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-33.31970977783203,-32.64042663574219,-0.6792831420898438
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-25.637243270874023,-41.401145935058594,15.76390266418457
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-27.25506019592285,-32.87033462524414,5.615274429321289
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-29.274534225463867,-36.23517608642578,6.960641860961914
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-39.722015380859375,-33.58927917480469,-6.1327362060546875
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-32.0727424621582,-38.95344543457031,6.880702972412109
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-31.54220199584961,-35.36659240722656,3.824390411376953
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-32.88581848144531,-38.61790466308594,5.732086181640625
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-30.862293243408203,-36.63147735595703,5.769184112548828
