verb,frame_no,active_score,passive_score,pass_drop
liked,34,-30.28716278076172,-39.90620422363281,9.619041442871094
benefited,3,-29.08683204650879,-33.95249557495117,4.865663528442383
matched,18,-33.77394104003906,-36.988311767578125,3.2143707275390625
took,22,-25.017431259155273,-38.127620697021484,13.110189437866211
fetched,9,-37.86824417114258,-43.482566833496094,5.614322662353516
helped,2,-32.718109130859375,-34.21283721923828,1.4947280883789062
pushed,27,-36.9218864440918,-34.295188903808594,-2.626697540283203
dropped,29,-29.271543502807617,-32.09199905395508,2.820455551147461
knew,33,-23.598094940185547,-33.47795867919922,9.879863739013672
liked,34,-32.060142517089844,-29.15155029296875,-2.9085922241210938
hit,26,-24.089889526367188,-39.75094985961914,15.661060333251953
dropped,29,-29.74408721923828,-32.678977966308594,2.9348907470703125
heard,32,-31.306894302368164,-45.399085998535156,14.092191696166992
heard,32,-31.416057586669922,-41.593658447265625,10.177600860595703
took,24,-29.334880828857422,-37.78607940673828,8.45119857788086
matched,20,-25.780040740966797,-35.89373016357422,10.113689422607422
profited,5,-35.22509765625,-35.05320739746094,-0.1718902587890625
fetched,7,-36.94136047363281,-39.099945068359375,2.1585845947265625
emanated,13,-43.01612854003906,-43.69353485107422,0.6774063110351562
resembled,16,-40.85295867919922,-42.978912353515625,2.1259536743164062
dropped,29,-29.82497215270996,-31.412738800048828,1.5877666473388672
cost,6,-36.67159652709961,-52.51559066772461,15.843994140625
remembered,35,-31.009113311767578,-43.39837646484375,12.389263153076172
emitted,11,-34.69927978515625,-35.18617630004883,0.4868965148925781
liked,34,-34.2657470703125,-36.46031951904297,2.1945724487304688
approximated,17,-33.724586486816406,-41.95780944824219,8.233222961425781
heard,32,-31.828609466552734,-37.00894546508789,5.180335998535156
mirrored,16,-37.94610595703125,-38.92522430419922,0.9791183471679688
emanated,14,-37.038848876953125,-44.717262268066406,7.678413391113281
mirrored,17,-29.257524490356445,-37.154510498046875,7.89698600769043
hit,26,-31.342510223388672,-34.01945114135742,2.67694091796875
liked,34,-26.906665802001953,-41.69690704345703,14.790241241455078
took,23,-23.73649787902832,-36.642303466796875,12.905805587768555
remembered,35,-30.331993103027344,-34.91269302368164,4.580699920654297
discharged,14,-35.479248046875,-44.42314529418945,8.943897247314453
emitted,14,-36.93458938598633,-44.900020599365234,7.965431213378906
took,25,-26.547534942626953,-48.12904739379883,21.581512451171875
lasted,24,-27.75847625732422,-42.852935791015625,15.094459533691406
saw,31,-27.476959228515625,-29.53012466430664,2.0531654357910156
matched,19,-30.037607192993164,-28.051990509033203,-1.985616683959961
earned,10,-29.171680450439453,-35.46950912475586,6.297828674316406
saw,31,-33.24584197998047,-36.37763977050781,3.1317977905273438
helped,1,-28.73798370361328,-38.39955139160156,9.661567687988281
helped,3,-31.236391067504883,-30.84577178955078,-0.39061927795410156
took,21,-22.60636329650879,-33.479557037353516,10.873193740844727
radiated,15,-43.98952102661133,-40.088443756103516,-3.9010772705078125
remembered,35,-31.516183853149414,-30.312196731567383,-1.2039871215820312
emitted,13,-32.611175537109375,-38.932716369628906,6.321540832519531
required,23,-27.25689697265625,-38.97496795654297,11.718070983886719
resembled,18,-33.676673889160156,-39.94987869262695,6.273204803466797
lasted,23,-23.065383911132812,-42.54564666748047,19.480262756347656
pushed,27,-29.83834457397461,-29.004676818847656,-0.8336677551269531
remembered,35,-36.12604904174805,-39.562530517578125,3.436481475830078
hit,26,-33.73783874511719,-31.02027130126953,-2.7175674438476562
hit,26,-31.23545265197754,-27.646160125732422,-3.589292526245117
earned,6,-40.54747772216797,-50.08967971801758,9.54220199584961
profited,3,-35.845672607421875,-43.08312225341797,7.237449645996094
strengthened,1,-29.592384338378906,-41.9167366027832,12.324352264404297
helped,5,-33.09085464477539,-28.596567153930664,-4.494287490844727
benefited,5,-25.894075393676758,-33.514488220214844,7.620412826538086
dropped,29,-27.702625274658203,-41.18674850463867,13.484123229980469
fetched,6,-43.59342956542969,-54.51182556152344,10.91839599609375
