verb,frame_no,active_score,passive_score,pass_drop
earned,10,-29.27128791809082,-36.047611236572266,6.776323318481445
benefited,1,-28.016374588012695,-41.60353469848633,13.587160110473633
saw,31,-29.313262939453125,-39.12430953979492,9.811046600341797
liked,34,-34.325931549072266,-38.44252014160156,4.116588592529297
hit,26,-31.663232803344727,-33.10480499267578,1.4415721893310547
mirrored,17,-29.915407180786133,-37.673580169677734,7.758172988891602
dropped,29,-25.861614227294922,-31.615659713745117,5.754045486450195
strengthened,1,-30.881900787353516,-41.99766159057617,11.115760803222656
emitted,13,-29.834266662597656,-36.72540283203125,6.891136169433594
liked,34,-30.550079345703125,-39.63447570800781,9.084396362304688
earned,9,-32.464256286621094,-34.39747619628906,1.9332199096679688
discharged,12,-38.22160339355469,-42.720420837402344,4.498817443847656
heard,32,-29.789409637451172,-33.41022872924805,3.620819091796875
remembered,35,-28.627685546875,-34.31789779663086,5.690212249755859
approximated,16,-45.876747131347656,-40.984703063964844,-4.8920440673828125
carried,30,-28.45655059814453,-32.322566986083984,3.866016387939453
profited,1,-36.075782775878906,-47.74010467529297,11.664321899414062
remembered,35,-33.344581604003906,-36.249305725097656,2.90472412109375
lasted,25,-27.1719913482666,-51.97393035888672,24.801939010620117
emanated,12,-40.829193115234375,-43.24801254272461,2.4188194274902344
helped,1,-30.75179672241211,-39.98280715942383,9.231010437011719
washed,28,-32.20330810546875,-39.11469650268555,6.911388397216797
took,23,-22.03291130065918,-32.75077438354492,10.717863082885742
lasted,21,-21.77657127380371,-40.409645080566406,18.633073806762695
hit,26,-24.736431121826172,-40.17438507080078,15.43795394897461
helped,4,-31.5106201171875,-29.666828155517578,-1.8437919616699219
fetched,8,-33.39209747314453,-40.49857711791992,7.106479644775391
carried,30,-32.80109405517578,-31.32976531982422,-1.4713287353515625
pushed,27,-29.208538055419922,-33.25932312011719,4.050785064697266
approximated,17,-35.070316314697266,-42.38597106933594,7.315654754638672
resembled,17,-29.237430572509766,-42.413082122802734,13.175651550292969
knew,33,-28.290681838989258,-31.599124908447266,3.308443069458008
required,24,-31.443876266479492,-47.7821044921875,16.338228225708008
cost,9,-27.986915588378906,-39.11957550048828,11.132659912109375
resembled,16,-36.266700744628906,-45.54902648925781,9.282325744628906
mirrored,20,-32.3848876953125,-38.107643127441406,5.722755432128906
matched,20,-29.636676788330078,-38.696746826171875,9.060070037841797
matched,19,-27.4698429107666,-28.425437927246094,0.9555950164794922
earned,7,-35.609561920166016,-35.242130279541016,-0.367431640625
strengthened,4,-37.96320343017578,-33.718406677246094,-4.2447967529296875
dropped,29,-27.3865966796875,-33.14881134033203,5.762214660644531
hit,26,-24.814664840698242,-29.328920364379883,4.514255523681641
cost,7,-30.89514923095703,-38.598541259765625,7.703392028808594
approximated,20,-35.941619873046875,-40.01707458496094,4.0754547119140625
earned,6,-38.5672492980957,-41.58240509033203,3.015155792236328
remembered,35,-29.27071762084961,-31.434982299804688,2.164264678955078
helped,5,-35.074981689453125,-31.27216339111328,-3.8028182983398438
fetched,9,-37.19245910644531,-39.26736831665039,2.074909210205078
knew,33,-27.787559509277344,-40.2728271484375,12.485267639160156
hit,26,-30.519977569580078,-28.76449966430664,-1.7554779052734375
saw,31,-30.897083282470703,-37.227378845214844,6.330295562744141
cost,6,-35.12260055541992,-48.04303741455078,12.92043685913086
required,22,-28.177587509155273,-42.80440139770508,14.626813888549805
pushed,27,-36.006500244140625,-35.03334045410156,-0.9731597900390625
required,25,-33.79525375366211,-46.14666748046875,12.35141372680664
carried,30,-32.609291076660156,-38.81904983520508,6.209758758544922
emitted,14,-33.41416931152344,-45.41575622558594,12.0015869140625
washed,28,-31.43899917602539,-33.863380432128906,2.4243812561035156
approximated,18,-39.66291809082031,-44.96324920654297,5.300331115722656
took,24,-28.2911376953125,-46.36339569091797,18.07225799560547
helped,2,-32.970035552978516,-36.865516662597656,3.8954811096191406
resembled,19,-25.366134643554688,-31.78145980834961,6.415325164794922
dropped,29,-28.929405212402344,-30.7622013092041,1.8327960968017578
took,25,-26.204835891723633,-43.2342529296875,17.029417037963867
approximated,19,-31.978652954101562,-33.27552795410156,1.296875
lasted,24,-24.46819305419922,-54.81353759765625,30.34534454345703
resembled,18,-33.28121566772461,-43.11444854736328,9.833232879638672
profited,4,-38.13287353515625,-33.302947998046875,-4.829925537109375
matched,18,-33.078060150146484,-38.8658447265625,5.787784576416016
heard,32,-31.062023162841797,-42.2265625,11.164539337158203
discharged,14,-35.622344970703125,-44.94719314575195,9.324848175048828
benefited,4,-31.29682731628418,-31.687902450561523,0.39107513427734375
discharged,13,-38.775474548339844,-40.95661926269531,2.1811447143554688
saw,31,-27.6908016204834,-40.57607650756836,12.885274887084961
washed,28,-31.216754913330078,-35.794593811035156,4.577838897705078
radiated,12,-38.76824188232422,-38.074195861816406,-0.6940460205078125
profited,3,-31.90948486328125,-37.6669921875,5.75750732421875
mirrored,16,-39.674346923828125,-41.021907806396484,1.3475608825683594
benefited,3,-28.99592399597168,-31.14019012451172,2.144266128540039
remembered,35,-36.298606872558594,-41.642478942871094,5.3438720703125
discharged,15,-41.43193817138672,-40.99472427368164,-0.4372138977050781
profited,2,-40.77961349487305,-48.62963104248047,7.850017547607422
strengthened,5,-35.70452117919922,-29.93524932861328,-5.7692718505859375
washed,28,-31.593191146850586,-33.874778747558594,2.281587600708008
heard,32,-30.12600326538086,-42.175018310546875,12.049015045166016
dropped,29,-33.28497314453125,-32.62067413330078,-0.6642990112304688
knew,33,-22.173843383789062,-33.98746109008789,11.813617706298828
matched,16,-37.79197692871094,-39.86140060424805,2.0694236755371094
radiated,14,-36.391929626464844,-44.998504638671875,8.606575012207031
emitted,12,-33.8782958984375,-35.16093444824219,1.2826385498046875
saw,31,-27.125492095947266,-28.65380859375,1.5283164978027344
mirrored,19,-26.933155059814453,-30.677764892578125,3.744609832763672
radiated,13,-34.3680534362793,-42.13190841674805,7.76385498046875
radiated,15,-43.00728988647461,-39.47246551513672,-3.5348243713378906
saw,31,-30.627220153808594,-34.51782989501953,3.8906097412109375
lasted,22,-24.3795166015625,-50.10275650024414,25.72323989868164
discharged,11,-33.01650619506836,-38.0068359375,4.990329742431641
lasted,23,-24.93128776550293,-45.717952728271484,20.786664962768555
profited,5,-39.51118469238281,-36.207149505615234,-3.304035186767578
took,22,-24.9754695892334,-41.51838684082031,16.542917251586914
benefited,2,-37.19752502441406,-39.98657989501953,2.7890548706054688
resembled,20,-30.1929988861084,-44.042724609375,13.849725723266602
mirrored,18,-35.68148422241211,-39.71348571777344,4.032001495361328
pushed,27,-28.597549438476562,-30.10030174255371,1.5027523040771484
emanated,15,-38.7512321472168,-42.68156814575195,3.9303359985351562
cost,8,-23.119884490966797,-43.141387939453125,20.021503448486328
carried,30,-32.918113708496094,-28.60421371459961,-4.313899993896484
benefited,5,-30.165781021118164,-32.98546600341797,2.8196849822998047
heard,32,-28.24153709411621,-29.75046157836914,1.5089244842529297
knew,33,-27.073410034179688,-33.54090118408203,6.467491149902344
remembered,35,-29.010059356689453,-42.27606964111328,13.266010284423828
dropped,29,-26.02865982055664,-38.570152282714844,12.541492462158203
liked,34,-29.919597625732422,-27.708646774291992,-2.2109508514404297
pushed,27,-30.894529342651367,-34.653804779052734,3.759275436401367
took,21,-19.04555320739746,-32.26567077636719,13.220117568969727
radiated,11,-31.00939178466797,-37.74347686767578,6.7340850830078125
liked,34,-25.939918518066406,-31.316997528076172,5.377079010009766
knew,33,-30.79644775390625,-30.54361343383789,-0.2528343200683594
earned,8,-31.090255737304688,-36.12757873535156,5.037322998046875
required,21,-26.137760162353516,-37.343170166015625,11.20541000366211
washed,28,-31.91042709350586,-38.35923385620117,6.4488067626953125
heard,32,-23.708438873291016,-30.461965560913086,6.75352668762207
emanated,14,-37.02595520019531,-48.35961151123047,11.333656311035156
liked,34,-26.117040634155273,-41.71754837036133,15.600507736206055
strengthened,2,-32.91719436645508,-36.906776428222656,3.989582061767578
fetched,6,-42.203582763671875,-45.836395263671875,3.6328125
carried,30,-25.570941925048828,-33.559593200683594,7.988651275634766
emitted,11,-33.78912353515625,-36.774391174316406,2.9852676391601562
fetched,10,-35.03669357299805,-43.12248992919922,8.085796356201172
emitted,15,-42.085968017578125,-37.254207611083984,-4.831760406494141
emanated,11,-35.188968658447266,-39.19593811035156,4.006969451904297
strengthened,3,-24.627788543701172,-32.4083366394043,7.780548095703125
hit,26,-28.878652572631836,-31.278568267822266,2.3999156951904297
fetched,7,-35.55402755737305,-37.07975769042969,1.5257301330566406
helped,3,-25.750957489013672,-29.192367553710938,3.4414100646972656
matched,17,-29.789493560791016,-35.99740982055664,6.207916259765625
pushed,27,-30.90863800048828,-32.81846618652344,1.9098281860351562
emanated,13,-39.39564514160156,-43.941131591796875,4.5454864501953125
