verb,frame_no,active_score,passive_score,pass_drop
emitted,15,-40.768638610839844,-36.932151794433594,-3.83648681640625
matched,16,-35.143280029296875,-35.497467041015625,0.35418701171875
remembered,35,-34.8790283203125,-38.76459884643555,3.885570526123047
washed,28,-30.075927734375,-40.94718933105469,10.871261596679688
strengthened,5,-35.41267395019531,-29.37913703918457,-6.033536911010742
liked,34,-27.342716217041016,-33.83015441894531,6.487438201904297
helped,5,-33.68816375732422,-32.96885681152344,-0.7193069458007812
dropped,29,-31.524248123168945,-38.03425598144531,6.510007858276367
lasted,24,-25.886775970458984,-52.29473876953125,26.407962799072266
fetched,9,-40.67585372924805,-46.84961700439453,6.173763275146484
dropped,29,-27.709190368652344,-34.34123611450195,6.632045745849609
hit,26,-28.962488174438477,-32.1219367980957,3.1594486236572266
benefited,4,-31.88074493408203,-32.21065902709961,0.3299140930175781
discharged,12,-42.10505676269531,-47.132110595703125,5.0270538330078125
emanated,13,-40.13335037231445,-40.99870300292969,0.8653526306152344
approximated,17,-35.893096923828125,-44.684364318847656,8.791267395019531
cost,10,-27.84223175048828,-43.26252746582031,15.420295715332031
approximated,16,-43.777069091796875,-38.22768783569336,-5.549381256103516
remembered,35,-31.608823776245117,-40.520973205566406,8.912149429321289
liked,34,-34.63348388671875,-36.18438720703125,1.5509033203125
emanated,14,-36.248416900634766,-44.42599105834961,8.177574157714844
mirrored,20,-31.766366958618164,-37.84208679199219,6.075719833374023
radiated,11,-28.2255859375,-36.00629425048828,7.780708312988281
resembled,20,-26.637863159179688,-44.633201599121094,17.995338439941406
matched,18,-31.655485153198242,-38.620399475097656,6.964914321899414
saw,31,-30.701061248779297,-33.71095275878906,3.0098915100097656
dropped,29,-27.649648666381836,-39.59516525268555,11.945516586303711
carried,30,-23.593673706054688,-33.4859619140625,9.892288208007812
heard,32,-29.924089431762695,-30.76655387878418,0.8424644470214844
dropped,29,-34.386695861816406,-33.407936096191406,-0.978759765625
emanated,15,-42.83595657348633,-42.090538024902344,-0.7454185485839844
took,22,-24.56869125366211,-35.708343505859375,11.139652252197266
lasted,25,-23.274738311767578,-51.38347625732422,28.10873794555664
resembled,16,-36.297481536865234,-42.98932647705078,6.691844940185547
liked,34,-27.60568618774414,-40.97001647949219,13.364330291748047
emitted,12,-35.1710205078125,-36.944862365722656,1.7738418579101562
carried,30,-32.5589599609375,-31.27692413330078,-1.2820358276367188
resembled,19,-22.658557891845703,-33.63662338256836,10.978065490722656
helped,1,-27.486635208129883,-36.53873825073242,9.052103042602539
pushed,27,-30.09548568725586,-32.234920501708984,2.139434814453125
took,21,-20.94516944885254,-33.11188888549805,12.166719436645508
dropped,29,-30.05276107788086,-32.335594177246094,2.2828330993652344
hit,26,-30.82333755493164,-31.051982879638672,0.22864532470703125
saw,31,-26.06949234008789,-30.4689884185791,4.399496078491211
required,22,-28.77367401123047,-37.054561614990234,8.280887603759766
knew,33,-29.728458404541016,-38.79781723022461,9.069358825683594
helped,3,-26.90335464477539,-30.817005157470703,3.9136505126953125
emanated,12,-47.114410400390625,-45.61977005004883,-1.4946403503417969
carried,30,-28.82082748413086,-33.805572509765625,4.984745025634766
hit,26,-27.18440818786621,-29.705411911010742,2.5210037231445312
profited,5,-41.29380798339844,-36.5550537109375,-4.7387542724609375
cost,7,-29.9339542388916,-41.40229797363281,11.468343734741211
took,23,-23.70405387878418,-33.159420013427734,9.455366134643555
pushed,27,-34.841888427734375,-33.99932861328125,-0.842559814453125
benefited,1,-28.595443725585938,-40.654579162597656,12.059135437011719
liked,34,-26.769031524658203,-39.26298904418945,12.49395751953125
fetched,7,-35.52829360961914,-43.65801239013672,8.129718780517578
washed,28,-34.24913024902344,-39.70516586303711,5.456035614013672
radiated,15,-44.53816604614258,-41.12889099121094,-3.4092750549316406
earned,7,-34.99649429321289,-36.513214111328125,1.5167198181152344
resembled,17,-28.352458953857422,-41.852237701416016,13.499778747558594
radiated,13,-36.487701416015625,-41.294132232666016,4.806430816650391
pushed,27,-34.392845153808594,-38.09843063354492,3.705585479736328
knew,33,-28.999065399169922,-32.04055404663086,3.0414886474609375
earned,9,-32.93281936645508,-41.16967010498047,8.23685073852539
required,23,-28.305713653564453,-37.533538818359375,9.227825164794922
knew,33,-23.922012329101562,-35.81153106689453,11.889518737792969
knew,33,-27.611703872680664,-33.13333511352539,5.521631240844727
emanated,11,-33.987037658691406,-38.49047088623047,4.5034332275390625
lasted,23,-23.17070770263672,-44.228538513183594,21.057830810546875
lasted,21,-21.69781494140625,-39.65803527832031,17.960220336914062
washed,28,-33.113075256347656,-33.95917510986328,0.846099853515625
helped,4,-32.7476806640625,-29.58211898803711,-3.1655616760253906
saw,31,-31.083921432495117,-35.855995178222656,4.772073745727539
earned,6,-39.278038024902344,-46.506553649902344,7.228515625
matched,20,-27.376195907592773,-39.394527435302734,12.018331527709961
required,25,-31.317607879638672,-46.08251190185547,14.764904022216797
approximated,20,-38.46340560913086,-42.166542053222656,3.703136444091797
profited,1,-32.84551239013672,-42.20342254638672,9.35791015625
heard,32,-28.74730682373047,-43.68684387207031,14.939537048339844
knew,33,-27.38896942138672,-34.635292053222656,7.2463226318359375
washed,28,-27.518596649169922,-36.026329040527344,8.507732391357422
emitted,11,-36.62604522705078,-36.951377868652344,0.3253326416015625
fetched,6,-46.80343246459961,-49.62213134765625,2.8186988830566406
radiated,14,-34.338401794433594,-43.45069885253906,9.112297058105469
benefited,2,-34.62967300415039,-39.10511016845703,4.475437164306641
mirrored,16,-39.949745178222656,-34.50666427612305,-5.443080902099609
matched,19,-27.109577178955078,-28.887502670288086,1.7779254913330078
pushed,27,-26.238525390625,-33.16978454589844,6.9312591552734375
saw,31,-25.310184478759766,-39.950286865234375,14.64010238647461
radiated,12,-39.953086853027344,-42.887168884277344,2.93408203125
strengthened,1,-28.098552703857422,-40.16427230834961,12.065719604492188
discharged,15,-40.21127700805664,-44.177337646484375,3.9660606384277344
matched,17,-29.459270477294922,-38.60304641723633,9.143775939941406
profited,4,-40.61726760864258,-33.30080795288086,-7.316459655761719
strengthened,3,-25.543235778808594,-29.952062606811523,4.40882682800293
required,21,-25.70527458190918,-34.16912841796875,8.46385383605957
discharged,11,-33.66541290283203,-34.61773681640625,0.9523239135742188
saw,31,-28.269062042236328,-39.530006408691406,11.260944366455078
required,24,-32.20050811767578,-47.28624725341797,15.085739135742188
heard,32,-32.7585334777832,-36.42235565185547,3.6638221740722656
emitted,13,-30.632762908935547,-34.6761474609375,4.043384552001953
pushed,27,-29.012203216552734,-34.23773193359375,5.225528717041016
approximated,19,-34.09846496582031,-34.692012786865234,0.5935478210449219
resembled,18,-32.27972412109375,-42.09604263305664,9.81631851196289
mirrored,19,-25.4832706451416,-29.814857482910156,4.331586837768555
heard,32,-26.117935180664062,-32.556304931640625,6.4383697509765625
helped,2,-31.76028060913086,-36.171173095703125,4.410892486572266
approximated,18,-37.69856643676758,-43.67943572998047,5.980869293212891
took,25,-25.825817108154297,-45.249717712402344,19.423900604248047
discharged,14,-37.410926818847656,-42.42827606201172,5.0173492431640625
liked,34,-29.60245704650879,-30.561908721923828,0.9594516754150391
took,24,-28.268156051635742,-45.28924560546875,17.021089553833008
discharged,13,-36.112335205078125,-43.59667205810547,7.484336853027344
cost,8,-22.659948348999023,-39.67896270751953,17.019014358520508
remembered,35,-30.941726684570312,-35.577232360839844,4.635505676269531
heard,32,-30.07156753540039,-40.23914337158203,10.16757583618164
carried,30,-32.29206848144531,-37.563629150390625,5.2715606689453125
mirrored,17,-30.32358169555664,-38.720481872558594,8.396900177001953
profited,2,-42.87224578857422,-43.398704528808594,0.526458740234375
fetched,10,-35.372005462646484,-45.502017974853516,10.130012512207031
cost,9,-27.242801666259766,-43.353965759277344,16.111164093017578
strengthened,2,-32.232200622558594,-36.2579345703125,4.025733947753906
profited,3,-34.58875274658203,-41.86993408203125,7.281181335449219
emitted,14,-36.339988708496094,-44.52763366699219,8.187644958496094
fetched,8,-34.01414489746094,-40.11410140991211,6.099956512451172
carried,30,-31.710838317871094,-28.875244140625,-2.8355941772460938
strengthened,4,-34.752349853515625,-32.35024642944336,-2.4021034240722656
earned,10,-27.52352523803711,-33.9938850402832,6.470359802246094
lasted,22,-24.26244354248047,-44.060203552246094,19.797760009765625
remembered,35,-30.008010864257812,-32.46649932861328,2.4584884643554688
benefited,5,-29.953969955444336,-34.003753662109375,4.049783706665039
earned,8,-31.504575729370117,-33.50343322753906,1.9988574981689453
cost,6,-32.581722259521484,-48.22938919067383,15.647666931152344
