verb,frame_no,active_score,passive_score,pass_drop
dropped,29,-35.08246612548828,-32.79165267944336,-2.290813446044922
remembered,35,-28.057022094726562,-38.05877685546875,10.001754760742188
discharged,14,-35.35148620605469,-45.29721450805664,9.945728302001953
matched,20,-26.391687393188477,-36.25448989868164,9.862802505493164
benefited,2,-36.47425079345703,-36.63631820678711,0.16206741333007812
carried,30,-27.511049270629883,-33.12947082519531,5.61842155456543
benefited,4,-30.62694549560547,-32.92267608642578,2.2957305908203125
matched,19,-28.232391357421875,-28.15541648864746,-0.07697486877441406
heard,32,-35.75995635986328,-41.46546173095703,5.70550537109375
heard,32,-32.10348892211914,-37.391754150390625,5.288265228271484
approximated,16,-42.737125396728516,-42.12895965576172,-0.6081657409667969
pushed,27,-32.41498947143555,-32.14997100830078,-0.2650184631347656
heard,32,-31.585674285888672,-33.383056640625,1.7973823547363281
benefited,1,-27.650968551635742,-41.517051696777344,13.866083145141602
liked,34,-29.064104080200195,-33.274009704589844,4.209905624389648
strengthened,5,-34.59874725341797,-31.704784393310547,-2.893962860107422
heard,32,-29.899837493896484,-42.204010009765625,12.30417251586914
approximated,17,-38.933963775634766,-43.71176528930664,4.777801513671875
pushed,27,-30.916383743286133,-33.23522186279297,2.318838119506836
hit,26,-26.885684967041016,-33.56541061401367,6.679725646972656
resembled,16,-41.15833282470703,-42.67406463623047,1.5157318115234375
hit,26,-33.096595764160156,-34.670501708984375,1.5739059448242188
matched,17,-29.905771255493164,-38.17738723754883,8.271615982055664
strengthened,3,-27.74791717529297,-32.86827850341797,5.120361328125
profited,3,-33.41054153442383,-37.061073303222656,3.650531768798828
required,21,-27.657434463500977,-35.98597717285156,8.328542709350586
fetched,9,-35.940364837646484,-44.89628601074219,8.955921173095703
strengthened,1,-31.426288604736328,-42.68061828613281,11.254329681396484
required,25,-33.03631591796875,-47.40912628173828,14.372810363769531
lasted,24,-26.94879913330078,-56.304168701171875,29.355369567871094
pushed,27,-36.35357666015625,-33.75224304199219,-2.6013336181640625
knew,33,-29.900909423828125,-34.692352294921875,4.79144287109375
radiated,13,-36.89373016357422,-39.838905334472656,2.9451751708984375
required,23,-26.6147518157959,-38.50197982788086,11.887228012084961
knew,33,-28.442684173583984,-32.4248161315918,3.9821319580078125
dropped,29,-31.71321678161621,-31.15517807006836,-0.5580387115478516
liked,34,-29.459667205810547,-42.405433654785156,12.94576644897461
matched,18,-32.99111557006836,-38.31809997558594,5.326984405517578
matched,16,-38.78770065307617,-37.09593963623047,-1.6917610168457031
pushed,27,-31.559345245361328,-35.393829345703125,3.834484100341797
dropped,29,-27.697595596313477,-38.590850830078125,10.893255233764648
emitted,14,-39.63614273071289,-46.78966522216797,7.153522491455078
approximated,19,-34.13364791870117,-32.97850799560547,-1.1551399230957031
cost,7,-26.62704849243164,-42.45454406738281,15.827495574951172
fetched,7,-35.157371520996094,-39.08917236328125,3.9318008422851562
helped,4,-30.038015365600586,-29.255550384521484,-0.7824649810791016
hit,26,-31.56131362915039,-34.06675338745117,2.5054397583007812
emanated,15,-46.63642883300781,-40.31284713745117,-6.323581695556641
took,23,-21.535799026489258,-35.830360412597656,14.294561386108398
emanated,12,-45.180877685546875,-41.2064323425293,-3.974445343017578
washed,28,-32.71251678466797,-35.360260009765625,2.6477432250976562
saw,31,-29.020051956176758,-35.21007537841797,6.190023422241211
remembered,35,-32.72092819213867,-41.13136672973633,8.410438537597656
hit,26,-26.20383071899414,-42.50847625732422,16.304645538330078
earned,7,-32.763092041015625,-35.95154571533203,3.1884536743164062
