verb,frame_no,active_score,passive_score,pass_drop
profited,4,-36.7997932434082,-29.980144500732422,-6.819648742675781
cost,7,-27.765785217285156,-46.26811218261719,18.50232696533203
carried,30,-32.43207931518555,-32.13330078125,-0.2987785339355469
mirrored,20,-31.930803298950195,-39.107879638671875,7.17707633972168
lasted,23,-23.038928985595703,-45.10292053222656,22.06399154663086
carried,30,-31.942955017089844,-37.07752990722656,5.134574890136719
mirrored,18,-33.854248046875,-39.63063049316406,5.7763824462890625
dropped,29,-26.471839904785156,-37.83241653442383,11.360576629638672
approximated,16,-35.226078033447266,-41.44807815551758,6.2220001220703125
fetched,6,-45.30796432495117,-53.76140213012695,8.453437805175781
emanated,12,-48.08369445800781,-49.610511779785156,1.5268173217773438
strengthened,2,-32.0755615234375,-35.21210479736328,3.1365432739257812
earned,7,-36.72022247314453,-36.180686950683594,-0.5395355224609375
discharged,15,-41.05663299560547,-43.8748893737793,2.818256378173828
emitted,14,-37.75447082519531,-42.08146667480469,4.326995849609375
helped,4,-34.6141357421875,-27.601734161376953,-7.012401580810547
resembled,20,-29.388748168945312,-46.29274368286133,16.903995513916016
required,22,-32.72947692871094,-40.5657958984375,7.8363189697265625
liked,34,-34.87844467163086,-38.88300323486328,4.004558563232422
remembered,35,-36.945884704589844,-40.7686767578125,3.8227920532226562
washed,28,-34.022193908691406,-39.193172454833984,5.170978546142578
matched,17,-30.26891326904297,-37.65296173095703,7.3840484619140625
emanated,14,-42.983604431152344,-43.437744140625,0.45413970947265625
remembered,35,-34.059425354003906,-42.55649948120117,8.497074127197266
took,25,-27.23727035522461,-43.63215637207031,16.394886016845703
lasted,22,-24.13574981689453,-46.30980682373047,22.174057006835938
carried,30,-27.76122283935547,-32.709354400634766,4.948131561279297
knew,33,-25.506244659423828,-38.53778839111328,13.031543731689453
emitted,11,-34.50828552246094,-35.53499221801758,1.0267066955566406
emitted,15,-36.099151611328125,-35.72104263305664,-0.3781089782714844
required,21,-28.86172866821289,-34.85527038574219,5.993541717529297
approximated,19,-35.60554885864258,-35.47660446166992,-0.12894439697265625
approximated,20,-38.48992919921875,-44.705322265625,6.21539306640625
pushed,27,-32.845829010009766,-36.12635040283203,3.2805213928222656
benefited,5,-32.04267501831055,-28.6058349609375,-3.436840057373047
fetched,9,-37.439666748046875,-45.86717224121094,8.427505493164062
washed,28,-32.2181396484375,-39.6789665222168,7.460826873779297
hit,26,-27.330875396728516,-28.664194107055664,1.3333187103271484
liked,34,-26.441463470458984,-34.57050323486328,8.129039764404297
took,21,-19.866989135742188,-31.80185317993164,11.934864044189453
radiated,14,-34.91269302368164,-43.57801818847656,8.665325164794922
strengthened,4,-36.11370849609375,-31.98996353149414,-4.123744964599609
emitted,13,-32.84177017211914,-35.88148880004883,3.0397186279296875
earned,10,-28.741371154785156,-36.8958740234375,8.154502868652344
required,23,-31.824033737182617,-38.670284271240234,6.846250534057617
liked,34,-27.727182388305664,-40.537166595458984,12.80998420715332
fetched,8,-33.405487060546875,-40.79395294189453,7.388465881347656
radiated,13,-40.20475387573242,-42.92142868041992,2.7166748046875
lasted,25,-28.410167694091797,-49.22254943847656,20.812381744384766
cost,9,-28.92662239074707,-44.904052734375,15.97743034362793
heard,32,-30.83802032470703,-45.38793182373047,14.549911499023438
took,22,-26.07963752746582,-40.05970001220703,13.980062484741211
discharged,14,-37.583038330078125,-43.63334655761719,6.0503082275390625
benefited,3,-31.078227996826172,-29.815494537353516,-1.2627334594726562
emanated,15,-39.99415588378906,-42.26118469238281,2.26702880859375
hit,26,-31.733280181884766,-30.985950469970703,-0.7473297119140625
resembled,16,-33.190895080566406,-42.15177917480469,8.960884094238281
dropped,29,-31.354249954223633,-33.19523620605469,1.8409862518310547
carried,30,-23.690500259399414,-34.645606994628906,10.955106735229492
cost,10,-31.21251678466797,-49.214561462402344,18.002044677734375
saw,31,-27.661449432373047,-39.214744567871094,11.553295135498047
discharged,11,-36.16218566894531,-38.0341796875,1.8719940185546875
washed,28,-31.418821334838867,-34.71463394165039,3.2958126068115234
mirrored,17,-30.68437957763672,-37.24165344238281,6.557273864746094
remembered,35,-31.15930938720703,-41.85008239746094,10.690773010253906
emanated,13,-43.97163772583008,-42.05902099609375,-1.9126167297363281
discharged,13,-45.75883102416992,-42.225162506103516,-3.5336685180664062
mirrored,19,-29.3146915435791,-30.590856552124023,1.2761650085449219
heard,32,-28.049942016601562,-31.133508682250977,3.083566665649414
radiated,12,-42.67121887207031,-43.97052001953125,1.2993011474609375
dropped,29,-35.777889251708984,-33.33381271362305,-2.4440765380859375
heard,32,-32.97161865234375,-38.473968505859375,5.502349853515625
knew,33,-28.832307815551758,-35.464134216308594,6.631826400756836
benefited,1,-28.163394927978516,-42.16037368774414,13.996978759765625
carried,30,-30.527952194213867,-31.915416717529297,1.3874645233154297
strengthened,5,-36.942989349365234,-25.80007553100586,-11.142913818359375
knew,33,-22.946197509765625,-37.30567169189453,14.359474182128906
helped,1,-27.017742156982422,-38.459510803222656,11.441768646240234
hit,26,-33.0633544921875,-36.75047302246094,3.6871185302734375
matched,18,-31.944337844848633,-37.669551849365234,5.725214004516602
strengthened,1,-30.933130264282227,-41.30510711669922,10.371976852416992
approximated,17,-34.103389739990234,-43.166748046875,9.063358306884766
matched,16,-34.69295883178711,-37.3040771484375,2.6111183166503906
remembered,35,-31.298648834228516,-31.5413818359375,0.24273300170898438
saw,31,-32.3846549987793,-36.707977294921875,4.323322296142578
radiated,15,-33.689239501953125,-38.04024887084961,4.351009368896484
pushed,27,-31.299739837646484,-33.97422790527344,2.674488067626953
benefited,4,-31.229751586914062,-30.850862503051758,-0.3788890838623047
knew,33,-29.24717140197754,-33.069637298583984,3.8224658966064453
heard,32,-31.342144012451172,-32.98863220214844,1.6464881896972656
washed,28,-30.47153091430664,-33.61829376220703,3.1467628479003906
benefited,2,-39.00587463378906,-37.72541809082031,-1.28045654296875
heard,32,-32.380126953125,-47.717811584472656,15.337684631347656
cost,8,-23.28115463256836,-43.346885681152344,20.065731048583984
emitted,12,-37.476715087890625,-40.068397521972656,2.5916824340820312
knew,33,-31.110361099243164,-34.58993148803711,3.4795703887939453
profited,5,-39.14875793457031,-27.957033157348633,-11.19172477722168
washed,28,-31.728988647460938,-36.04530715942383,4.316318511962891
saw,31,-30.55994415283203,-34.50446319580078,3.94451904296875
resembled,18,-33.903236389160156,-39.098411560058594,5.1951751708984375
hit,26,-30.532711029052734,-33.87576675415039,3.3430557250976562
mirrored,16,-38.19630813598633,-37.92591094970703,-0.2703971862792969
resembled,17,-31.054887771606445,-40.66331100463867,9.608423233032227
resembled,19,-28.944862365722656,-33.50732421875,4.562461853027344
earned,8,-31.13248634338379,-35.87894821166992,4.746461868286133
profited,3,-36.32634735107422,-35.881874084472656,-0.4444732666015625
saw,31,-26.368188858032227,-30.772544860839844,4.404356002807617
dropped,29,-28.95553207397461,-32.46543502807617,3.5099029541015625
strengthened,3,-31.205947875976562,-28.911928176879883,-2.2940196990966797
matched,20,-28.443092346191406,-39.420372009277344,10.977279663085938
approximated,18,-38.28242492675781,-41.62541198730469,3.342987060546875
helped,5,-35.730167388916016,-25.145980834960938,-10.584186553955078
took,24,-29.11166000366211,-39.94789123535156,10.836231231689453
radiated,11,-29.80143165588379,-37.06700897216797,7.26557731628418
required,25,-34.24813461303711,-46.742374420166016,12.494239807128906
discharged,12,-44.01141357421875,-49.30577850341797,5.294364929199219
saw,31,-26.44321060180664,-40.64237976074219,14.199169158935547
profited,1,-33.01451873779297,-43.868064880371094,10.853546142578125
dropped,29,-29.904951095581055,-31.187490463256836,1.2825393676757812
pushed,27,-36.64964294433594,-35.16432571411133,-1.4853172302246094
helped,2,-35.076927185058594,-34.312278747558594,-0.7646484375
helped,3,-30.505298614501953,-27.703996658325195,-2.801301956176758
fetched,10,-37.27975082397461,-42.035850524902344,4.756099700927734
fetched,7,-33.541664123535156,-38.991920471191406,5.45025634765625
liked,34,-29.148487091064453,-31.82079315185547,2.6723060607910156
required,24,-32.09041976928711,-42.066410064697266,9.975990295410156
lasted,21,-21.978958129882812,-40.97144317626953,18.99248504638672
matched,19,-30.872215270996094,-29.22073745727539,-1.6514778137207031
lasted,24,-26.024757385253906,-45.62602233886719,19.60126495361328
earned,9,-31.75080680847168,-41.49250793457031,9.741701126098633
hit,26,-26.025596618652344,-40.78253936767578,14.756942749023438
pushed,27,-31.300769805908203,-33.461143493652344,2.1603736877441406
liked,34,-26.716583251953125,-40.28113555908203,13.564552307128906
took,23,-24.387855529785156,-35.738521575927734,11.350666046142578
emanated,11,-33.16302490234375,-36.7818717956543,3.618846893310547
earned,6,-38.108158111572266,-48.30043411254883,10.192276000976562
pushed,27,-31.119569778442383,-33.850921630859375,2.731351852416992
cost,6,-36.255958557128906,-53.69654083251953,17.440582275390625
remembered,35,-29.03664779663086,-37.369598388671875,8.332950592041016
profited,2,-38.79369354248047,-41.332279205322266,2.538585662841797
