verb,frame_no,active_score,passive_score,pass_drop
hit,26,-35.23479461669922,-36.7525749206543,1.5177803039550781
mirrored,19,-27.09214210510254,-29.11251449584961,2.0203723907470703
pushed,27,-34.10537338256836,-33.255943298339844,-0.8494300842285156
washed,28,-32.110801696777344,-38.2188835144043,6.108081817626953
mirrored,16,-38.39945983886719,-37.7642936706543,-0.6351661682128906
radiated,11,-28.009611129760742,-40.87068176269531,12.86107063293457
required,21,-27.10544204711914,-38.7630615234375,11.65761947631836
saw,31,-24.72339630126953,-40.04518127441406,15.321784973144531
lasted,23,-23.043014526367188,-44.74256896972656,21.699554443359375
required,23,-26.557403564453125,-41.29572296142578,14.738319396972656
matched,17,-31.023588180541992,-36.49335861206055,5.469770431518555
mirrored,18,-32.96677017211914,-37.615447998046875,4.648677825927734
heard,32,-29.375709533691406,-44.078609466552734,14.702899932861328
helped,4,-32.559173583984375,-28.609634399414062,-3.9495391845703125
strengthened,2,-33.042972564697266,-35.7607421875,2.7177696228027344
radiated,14,-32.64087677001953,-46.706199645996094,14.065322875976562
mirrored,17,-33.04645919799805,-38.67036819458008,5.623908996582031
hit,26,-32.944000244140625,-33.16333770751953,0.21933746337890625
matched,19,-25.480449676513672,-28.932655334472656,3.4522056579589844
carried,30,-32.91643142700195,-30.00271987915039,-2.9137115478515625
fetched,7,-37.758750915527344,-44.40056610107422,6.641815185546875
helped,1,-27.926511764526367,-38.07343673706055,10.14692497253418
took,22,-25.471393585205078,-40.692420959472656,15.221027374267578
emitted,15,-41.0518798828125,-37.59170150756836,-3.4601783752441406
emanated,13,-41.381126403808594,-45.609832763671875,4.228706359863281
emitted,11,-33.024208068847656,-39.886993408203125,6.862785339355469
heard,32,-29.474231719970703,-32.45558166503906,2.9813499450683594
radiated,13,-35.3761100769043,-44.862823486328125,9.486713409423828
fetched,6,-49.27167892456055,-50.87712860107422,1.6054496765136719
resembled,17,-31.54772186279297,-40.10601806640625,8.558296203613281
dropped,29,-27.94205665588379,-33.401641845703125,5.459585189819336
knew,33,-28.902935028076172,-31.348514556884766,2.4455795288085938
knew,33,-28.48033332824707,-31.94137191772461,3.461038589477539
emitted,13,-30.885562896728516,-39.336326599121094,8.450763702392578
approximated,16,-41.0030517578125,-44.067901611328125,3.064849853515625
emitted,12,-33.946937561035156,-39.04648971557617,5.099552154541016
washed,28,-32.57484817504883,-35.287654876708984,2.7128067016601562
remembered,35,-35.00121307373047,-41.22025680541992,6.219043731689453
emanated,14,-40.22766876220703,-48.9235954284668,8.695926666259766
mirrored,20,-35.215980529785156,-39.5352897644043,4.319309234619141
pushed,27,-33.94609069824219,-34.72975158691406,0.783660888671875
discharged,15,-40.1871223449707,-45.44488525390625,5.257762908935547
carried,30,-33.88109588623047,-31.51662826538086,-2.3644676208496094
hit,26,-22.330101013183594,-40.013423919677734,17.68332290649414
profited,5,-35.233638763427734,-33.66992950439453,-1.5637092590332031
earned,7,-35.351707458496094,-40.21440887451172,4.862701416015625
benefited,4,-32.27893829345703,-31.64922332763672,-0.6297149658203125
saw,31,-32.639278411865234,-33.03875732421875,0.3994789123535156
liked,34,-25.758159637451172,-36.18294143676758,10.424781799316406
earned,9,-31.227319717407227,-38.731353759765625,7.504034042358398
benefited,1,-27.382251739501953,-40.428470611572266,13.046218872070312
emanated,12,-47.502166748046875,-49.421958923339844,1.9197921752929688
helped,3,-28.255815505981445,-28.103130340576172,-0.15268516540527344
fetched,9,-38.41618347167969,-42.76509094238281,4.348907470703125
remembered,35,-37.6231803894043,-39.8592643737793,2.236083984375
knew,33,-27.26487159729004,-33.53836441040039,6.273492813110352
liked,34,-28.559978485107422,-31.226837158203125,2.666858673095703
earned,8,-32.08658981323242,-37.38494110107422,5.298351287841797
lasted,22,-23.52582550048828,-47.48647689819336,23.960651397705078
matched,20,-30.236703872680664,-40.34886169433594,10.112157821655273
pushed,27,-31.068937301635742,-32.11713409423828,1.048196792602539
profited,4,-37.249168395996094,-29.89208984375,-7.357078552246094
dropped,29,-25.065895080566406,-43.720489501953125,18.65459442138672
discharged,13,-36.924476623535156,-44.008575439453125,7.084098815917969
cost,6,-35.74402618408203,-52.3365478515625,16.59252166748047
heard,32,-32.66655731201172,-37.05645751953125,4.389900207519531
strengthened,3,-29.105937957763672,-29.44896697998047,0.3430290222167969
pushed,27,-28.99507713317871,-32.39863967895508,3.403562545776367
approximated,18,-36.871498107910156,-44.915283203125,8.043785095214844
took,21,-19.984169006347656,-34.43791961669922,14.453750610351562
strengthened,5,-37.85054016113281,-30.702098846435547,-7.148441314697266
cost,10,-28.27511978149414,-46.07314682006836,17.79802703857422
resembled,20,-30.56020736694336,-48.38199996948242,17.821792602539062
took,24,-29.362947463989258,-38.42915725708008,9.06620979309082
took,25,-26.930295944213867,-44.99050521850586,18.060209274291992
knew,33,-31.851654052734375,-37.64253616333008,5.790882110595703
emanated,11,-36.15850067138672,-41.35626220703125,5.197761535644531
remembered,35,-33.924644470214844,-35.92367172241211,1.9990272521972656
benefited,3,-28.176136016845703,-30.517108917236328,2.340972900390625
liked,34,-33.33131408691406,-38.54852294921875,5.2172088623046875
emanated,15,-45.18254089355469,-43.065879821777344,-2.1166610717773438
strengthened,1,-29.54520606994629,-41.23297882080078,11.687772750854492
resembled,16,-34.384944915771484,-45.973655700683594,11.58871078491211
profited,3,-35.698768615722656,-36.77976608276367,1.0809974670410156
radiated,15,-39.78490447998047,-43.20404052734375,3.4191360473632812
washed,28,-33.74665069580078,-33.245784759521484,-0.5008659362792969
saw,31,-26.11965560913086,-30.982194900512695,4.862539291381836
cost,8,-24.927871704101562,-43.14330291748047,18.215431213378906
carried,30,-27.997236251831055,-34.85921096801758,6.861974716186523
cost,7,-30.725112915039062,-49.74293899536133,19.017826080322266
discharged,12,-39.92882537841797,-49.78215408325195,9.853328704833984
matched,16,-35.5345458984375,-39.41747283935547,3.8829269409179688
lasted,21,-21.3900146484375,-42.5609016418457,21.170886993408203
liked,34,-30.616390228271484,-41.65480041503906,11.038410186767578
resembled,18,-30.745861053466797,-40.765480041503906,10.01961898803711
pushed,27,-30.230730056762695,-33.52833938598633,3.297609329223633
heard,32,-33.84185028076172,-43.79492950439453,9.953079223632812
saw,31,-30.05448341369629,-39.25624084472656,9.201757431030273
radiated,12,-38.2798957824707,-44.87106704711914,6.5911712646484375
dropped,29,-31.074443817138672,-34.8591423034668,3.784698486328125
required,22,-29.574987411499023,-42.355037689208984,12.780050277709961
dropped,29,-30.163249969482422,-36.64115905761719,6.477909088134766
washed,28,-32.511444091796875,-41.72505187988281,9.213607788085938
discharged,14,-36.90019226074219,-44.925743103027344,8.025550842285156
took,23,-22.688106536865234,-39.292015075683594,16.60390853881836
lasted,25,-27.997787475585938,-51.98466491699219,23.98687744140625
saw,31,-29.99087905883789,-34.65984344482422,4.668964385986328
benefited,5,-27.54059410095215,-32.121829986572266,4.581235885620117
carried,30,-33.40730667114258,-39.8536376953125,6.446331024169922
liked,34,-25.823928833007812,-42.872467041015625,17.048538208007812
profited,2,-42.93443298339844,-43.0198860168457,0.08545303344726562
fetched,8,-32.70383071899414,-43.82899475097656,11.125164031982422
lasted,24,-25.339357376098633,-45.546844482421875,20.207487106323242
remembered,35,-31.880523681640625,-43.23165512084961,11.351131439208984
washed,28,-34.86724090576172,-37.292442321777344,2.425201416015625
required,24,-33.41319274902344,-43.79161071777344,10.37841796875
earned,6,-40.100982666015625,-47.31523513793945,7.214252471923828
required,25,-34.04550552368164,-47.074031829833984,13.028526306152344
helped,5,-32.898094177246094,-30.011768341064453,-2.8863258361816406
discharged,11,-34.0902099609375,-39.069183349609375,4.978973388671875
approximated,19,-30.952316284179688,-32.418243408203125,1.4659271240234375
carried,30,-23.65587043762207,-34.47496032714844,10.819089889526367
heard,32,-25.27330207824707,-32.0063591003418,6.733057022094727
fetched,10,-33.72199249267578,-43.21924591064453,9.49725341796875
remembered,35,-33.456642150878906,-32.65088653564453,-0.805755615234375
knew,33,-24.297359466552734,-33.920597076416016,9.623237609863281
matched,18,-34.637935638427734,-39.822940826416016,5.185005187988281
earned,10,-26.845199584960938,-36.236454010009766,9.391254425048828
emitted,14,-34.38172149658203,-46.2277717590332,11.846050262451172
approximated,20,-34.02048110961914,-43.939186096191406,9.918704986572266
profited,1,-35.803707122802734,-43.570804595947266,7.767097473144531
cost,9,-28.22087860107422,-45.23617172241211,17.01529312133789
helped,2,-34.48371124267578,-34.83073425292969,0.34702301025390625
dropped,29,-35.5624885559082,-35.603511810302734,0.04102325439453125
hit,26,-28.29849624633789,-30.486955642700195,2.1884593963623047
hit,26,-31.645689010620117,-30.07082176208496,-1.5748672485351562
benefited,2,-35.953575134277344,-37.787113189697266,1.8335380554199219
resembled,19,-25.88001251220703,-31.29402732849121,5.41401481628418
strengthened,4,-39.56013488769531,-33.48786544799805,-6.072269439697266
approximated,17,-36.792789459228516,-40.290897369384766,3.49810791015625
