verb,frame_no,active_score,passive_score,pass_drop
strengthened,4,-42.342193603515625,-33.9025993347168,-8.439594268798828
helped,2,-32.280601501464844,-34.56161880493164,2.281017303466797
fetched,8,-36.01187515258789,-40.23821258544922,4.226337432861328
fetched,9,-37.20670700073242,-46.89222717285156,9.68552017211914
knew,33,-25.24088478088379,-40.7940788269043,15.553194046020508
fetched,7,-38.343849182128906,-40.39228820800781,2.0484390258789062
mirrored,20,-32.95798873901367,-40.07823944091797,7.120250701904297
emanated,11,-37.83951950073242,-37.88583755493164,0.04631805419921875
strengthened,5,-36.7518310546875,-30.332454681396484,-6.419376373291016
carried,30,-32.56023025512695,-37.76167678833008,5.201446533203125
benefited,2,-36.63236618041992,-38.55177307128906,1.9194068908691406
saw,31,-33.29393005371094,-34.659828186035156,1.3658981323242188
liked,34,-26.933826446533203,-34.49686050415039,7.5630340576171875
washed,28,-33.8544921875,-38.085182189941406,4.230690002441406
washed,28,-31.97529411315918,-33.705299377441406,1.7300052642822266
knew,33,-28.70004653930664,-34.36749267578125,5.667446136474609
lasted,21,-22.016971588134766,-40.486785888671875,18.46981430053711
approximated,17,-39.54090118408203,-43.571571350097656,4.030670166015625
heard,32,-31.14767074584961,-40.560386657714844,9.412715911865234
cost,7,-29.799470901489258,-39.957496643066406,10.158025741577148
mirrored,19,-27.97612762451172,-32.10297775268555,4.126850128173828
required,22,-29.10843276977539,-41.02117919921875,11.91274642944336
took,22,-22.841835021972656,-39.642356872558594,16.800521850585938
helped,1,-29.95840835571289,-36.556495666503906,6.598087310791016
carried,30,-24.18399429321289,-32.4058723449707,8.221878051757812
profited,3,-37.7474479675293,-40.949951171875,3.202503204345703
required,23,-30.3724422454834,-37.837982177734375,7.465539932250977
washed,28,-37.3015022277832,-39.231910705566406,1.9304084777832031
pushed,27,-28.342878341674805,-34.35261535644531,6.009737014770508
took,21,-21.215158462524414,-33.669700622558594,12.45454216003418
discharged,15,-40.23627471923828,-39.02241897583008,-1.2138557434082031
cost,8,-25.982769012451172,-40.52513885498047,14.542369842529297
liked,34,-34.52220916748047,-36.023868560791016,1.5016593933105469
knew,33,-23.784252166748047,-38.09166717529297,14.307415008544922
remembered,35,-29.91712188720703,-41.77741622924805,11.860294342041016
hit,26,-31.655786514282227,-32.181522369384766,0.5257358551025391
earned,7,-34.603885650634766,-33.85222625732422,-0.7516593933105469
approximated,20,-40.45627212524414,-48.66478729248047,8.208515167236328
helped,3,-30.13397789001465,-32.26676940917969,2.132791519165039
saw,31,-29.91228485107422,-32.63030242919922,2.718017578125
