verb,frame_no,active_score,passive_score,pass_drop
radiated,12,-42.971885681152344,-39.926483154296875,-3.0454025268554688
took,22,-25.43998146057129,-41.778656005859375,16.338674545288086
carried,30,-24.83544158935547,-34.55881118774414,9.723369598388672
emanated,12,-46.663291931152344,-42.73373031616211,-3.9295616149902344
dropped,29,-29.91900062561035,-32.49144744873047,2.572446823120117
pushed,27,-30.98358154296875,-32.90491485595703,1.9213333129882812
washed,28,-34.75475311279297,-39.838279724121094,5.083526611328125
saw,31,-25.855445861816406,-41.8238410949707,15.968395233154297
matched,16,-33.69563293457031,-33.34025192260742,-0.3553810119628906
lasted,24,-27.76125717163086,-58.056884765625,30.29562759399414
pushed,27,-40.543052673339844,-33.74179458618164,-6.801258087158203
washed,28,-32.99024200439453,-37.893211364746094,4.9029693603515625
lasted,23,-23.340906143188477,-41.688987731933594,18.348081588745117
discharged,11,-32.08818054199219,-35.570945739746094,3.4827651977539062
emanated,15,-45.592037200927734,-45.527801513671875,-0.06423568725585938
approximated,18,-44.48628616333008,-42.12298583984375,-2.363300323486328
approximated,20,-36.420623779296875,-44.838523864746094,8.417900085449219
discharged,15,-39.31828689575195,-44.5329704284668,5.214683532714844
pushed,27,-30.136735916137695,-32.00812530517578,1.871389389038086
dropped,29,-25.870773315429688,-39.61674499511719,13.7459716796875
pushed,27,-27.408918380737305,-35.61579132080078,8.206872940063477
cost,7,-24.719329833984375,-41.49186706542969,16.772537231445312
heard,32,-30.18203353881836,-43.44749450683594,13.265460968017578
radiated,11,-32.44314193725586,-37.42449188232422,4.981349945068359
liked,34,-24.414241790771484,-33.44815444946289,9.033912658691406
resembled,19,-25.18337059020996,-36.057273864746094,10.873903274536133
liked,34,-27.116580963134766,-39.096214294433594,11.979633331298828
strengthened,1,-31.753250122070312,-41.20563507080078,9.452384948730469
emanated,14,-39.60818099975586,-46.01584243774414,6.407661437988281
saw,31,-25.184947967529297,-41.3559684753418,16.1710205078125
liked,34,-31.78588104248047,-27.991580963134766,-3.794300079345703
radiated,15,-44.97386932373047,-42.850685119628906,-2.1231842041015625
hit,26,-32.21318817138672,-31.81954574584961,-0.3936424255371094
took,24,-32.50677490234375,-50.156349182128906,17.649574279785156
required,23,-30.424816131591797,-36.096961975097656,5.672145843505859
helped,3,-28.59827995300293,-28.76988983154297,0.17160987854003906
saw,31,-33.25739669799805,-32.7608642578125,-0.4965324401855469
hit,26,-32.070655822753906,-31.393096923828125,-0.6775588989257812
approximated,19,-35.55240249633789,-32.680198669433594,-2.872203826904297
cost,9,-29.79991912841797,-45.96295166015625,16.16303253173828
matched,19,-25.996315002441406,-27.904645919799805,1.9083309173583984
earned,10,-30.81279945373535,-34.5810661315918,3.7682666778564453
mirrored,16,-32.800254821777344,-35.197689056396484,2.3974342346191406
strengthened,5,-33.80835723876953,-28.842132568359375,-4.966224670410156
discharged,14,-38.48862838745117,-43.84986877441406,5.361240386962891
required,25,-37.72935485839844,-49.10981750488281,11.380462646484375
earned,6,-42.388423919677734,-45.800086975097656,3.411663055419922
emitted,14,-40.416778564453125,-44.59231948852539,4.175540924072266
required,21,-29.57489776611328,-35.112308502197266,5.537410736083984
emitted,13,-34.99193572998047,-37.355804443359375,2.3638687133789062
heard,32,-30.780088424682617,-44.10363006591797,13.323541641235352
cost,6,-40.57439422607422,-54.41709518432617,13.842700958251953
matched,18,-30.157054901123047,-38.45804214477539,8.300987243652344
approximated,17,-38.455665588378906,-43.99489212036133,5.539226531982422
earned,9,-32.51980209350586,-37.965087890625,5.445285797119141
benefited,1,-28.455402374267578,-40.09842300415039,11.643020629882812
fetched,10,-39.277252197265625,-43.559715270996094,4.282463073730469
earned,7,-32.276954650878906,-31.225847244262695,-1.051107406616211
knew,33,-25.23923110961914,-36.800846099853516,11.561614990234375
remembered,35,-33.199134826660156,-38.51481628417969,5.315681457519531
helped,2,-32.32970428466797,-34.17257308959961,1.8428688049316406
took,21,-20.803260803222656,-29.68894386291504,8.885683059692383
dropped,29,-32.18323516845703,-31.391887664794922,-0.7913475036621094
fetched,6,-52.13130187988281,-53.44822692871094,1.316925048828125
benefited,5,-28.798967361450195,-32.76308822631836,3.964120864868164
matched,17,-25.454317092895508,-36.75906753540039,11.304750442504883
hit,26,-26.037466049194336,-40.934085845947266,14.89661979675293
