frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-26.463685989379883,-36.714927673339844,10.251241683959961
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-35.62901306152344,-44.764095306396484,9.135082244873047
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-30.899555206298828,-33.857933044433594,2.9583778381347656
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-29.728757858276367,-35.20594024658203,5.477182388305664
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-28.32209587097168,-31.761157989501953,3.4390621185302734
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-40.71306228637695,-40.84088897705078,0.12782669067382812
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-32.1093864440918,-28.784549713134766,-3.3248367309570312
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-38.512840270996094,-33.315303802490234,-5.197536468505859
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-29.763267517089844,-31.146732330322266,1.3834648132324219
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-33.80198287963867,-29.33676528930664,-4.465217590332031
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-31.829830169677734,-49.859066009521484,18.02923583984375
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-41.872344970703125,-53.24375534057617,11.371410369873047
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-35.723731994628906,-31.939329147338867,-3.784402847290039
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-23.279541015625,-39.536312103271484,16.256771087646484
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-36.05571746826172,-44.09316635131836,8.03744888305664
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-28.228946685791016,-37.6837158203125,9.454769134521484
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-29.820301055908203,-43.810089111328125,13.989788055419922
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-35.764984130859375,-44.5778923034668,8.812908172607422
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-37.319427490234375,-40.446937561035156,3.1275100708007812
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-31.636810302734375,-41.17786407470703,9.541053771972656
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-39.388893127441406,-41.987693786621094,2.5988006591796875
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-34.56376647949219,-36.54457473754883,1.9808082580566406
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-44.07799530029297,-45.00389099121094,0.9258956909179688
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-36.70936584472656,-44.16172790527344,7.452362060546875
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-36.46834945678711,-43.837825775146484,7.369476318359375
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-33.83934783935547,-45.506591796875,11.667243957519531
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-41.78010559082031,-41.92409896850586,0.14399337768554688
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-35.94055938720703,-35.770633697509766,-0.16992568969726562
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-39.745849609375,-43.457401275634766,3.7115516662597656
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-36.820587158203125,-41.586952209472656,4.766365051269531
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-31.979536056518555,-35.55546188354492,3.575925827026367
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-34.11827087402344,-37.91948318481445,3.8012123107910156
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-39.04314041137695,-46.24760055541992,7.204460144042969
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-33.96879196166992,-40.38994598388672,6.421154022216797
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-29.02501678466797,-28.018129348754883,-1.006887435913086
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-26.85350799560547,-31.419754028320312,4.566246032714844
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-35.902069091796875,-44.77448272705078,8.872413635253906
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-26.436038970947266,-44.66535186767578,18.229312896728516
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-28.359214782714844,-36.84855651855469,8.489341735839844
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-23.104442596435547,-46.183406829833984,23.078964233398438
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-24.86617660522461,-38.73089599609375,13.86471939086914
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-28.55819320678711,-34.90386199951172,6.345668792724609
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-26.837411880493164,-49.331504821777344,22.49409294128418
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-28.921506881713867,-43.65918731689453,14.737680435180664
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-35.71934509277344,-51.08696746826172,15.367622375488281
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-30.334766387939453,-34.53416442871094,4.199398040771484
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-25.49195098876953,-40.5887451171875,15.096794128417969
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-24.142322540283203,-31.758657455444336,7.616334915161133
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-27.66653823852539,-36.722347259521484,9.055809020996094
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-36.335453033447266,-33.9766845703125,-2.3587684631347656
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-32.61412811279297,-35.63669967651367,3.022571563720703
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-31.7315673828125,-31.761554718017578,0.029987335205078125
