frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-26.4930419921875,-37.528297424316406,11.035255432128906
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-33.300758361816406,-41.90175247192383,8.600994110107422
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-32.490447998046875,-32.889869689941406,0.39942169189453125
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-32.513729095458984,-33.508140563964844,0.9944114685058594
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-31.5228328704834,-31.789958953857422,0.26712608337402344
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-36.89122009277344,-38.21806335449219,1.32684326171875
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-34.187477111816406,-28.582244873046875,-5.605232238769531
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-40.400508880615234,-33.0836181640625,-7.316890716552734
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-30.745059967041016,-32.07594680786133,1.3308868408203125
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-36.54708480834961,-29.478282928466797,-7.0688018798828125
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-38.77141571044922,-51.6949577331543,12.923542022705078
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-54.030372619628906,-54.25177764892578,0.221405029296875
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-34.566444396972656,-37.83051681518555,3.2640724182128906
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-25.993989944458008,-40.412776947021484,14.418787002563477
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-32.830772399902344,-42.25408935546875,9.423316955566406
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-30.684818267822266,-39.99320602416992,9.308387756347656
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-30.034374237060547,-42.6719856262207,12.637611389160156
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-36.89886474609375,-44.156471252441406,7.257606506347656
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-32.37384796142578,-42.17490005493164,9.80105209350586
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-29.777854919433594,-38.577545166015625,8.799690246582031
