frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-28.370616912841797,-38.828311920166016,10.457695007324219
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-38.54426193237305,-46.93198013305664,8.387718200683594
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-34.48014831542969,-32.824623107910156,-1.6555252075195312
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-32.304473876953125,-33.84068298339844,1.5362091064453125
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-29.81926918029785,-32.85333251953125,3.0340633392333984
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-35.566375732421875,-40.4954719543457,4.929096221923828
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-31.633350372314453,-28.223739624023438,-3.4096107482910156
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-36.05718231201172,-33.12142562866211,-2.9357566833496094
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-29.56874656677246,-32.57891845703125,3.010171890258789
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-33.61906814575195,-28.305397033691406,-5.313671112060547
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-33.378318786621094,-52.0432014465332,18.66488265991211
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-44.327178955078125,-50.3009147644043,5.973735809326172
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-33.30381393432617,-35.777244567871094,2.473430633544922
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-23.94168472290039,-41.22789764404297,17.286212921142578
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-34.54635238647461,-41.13910675048828,6.592754364013672
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-29.496356964111328,-39.498374938964844,10.002017974853516
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-31.096813201904297,-43.35291290283203,12.256099700927734
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-36.345252990722656,-42.072174072265625,5.726921081542969
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-38.244422912597656,-37.19402313232422,-1.0503997802734375
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-29.900470733642578,-35.715110778808594,5.814640045166016
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-39.52874755859375,-47.165164947509766,7.636417388916016
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-34.75466537475586,-42.556610107421875,7.801944732666016
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-44.818660736083984,-41.69231414794922,-3.1263465881347656
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-34.6691780090332,-38.452911376953125,3.783733367919922
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-35.07952117919922,-43.98074722290039,8.901226043701172
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-35.397705078125,-42.805641174316406,7.407936096191406
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-42.15791320800781,-43.30582809448242,1.1479148864746094
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-37.78765106201172,-34.580665588378906,-3.2069854736328125
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-39.18558883666992,-42.43008041381836,3.2444915771484375
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-37.841148376464844,-40.576942443847656,2.7357940673828125
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-30.694965362548828,-35.49015426635742,4.795188903808594
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-29.39305877685547,-41.41753387451172,12.02447509765625
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-34.55515670776367,-42.43254089355469,7.877384185791016
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-35.74024963378906,-37.4307861328125,1.6905364990234375
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-28.017986297607422,-28.55128288269043,0.5332965850830078
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-26.77690887451172,-34.289283752441406,7.5123748779296875
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-31.229663848876953,-45.424808502197266,14.195144653320312
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-30.750564575195312,-47.244300842285156,16.493736267089844
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-27.79107666015625,-33.623863220214844,5.832786560058594
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-22.608505249023438,-47.265342712402344,24.656837463378906
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-22.725021362304688,-39.469825744628906,16.74480438232422
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-26.906726837158203,-36.54375076293945,9.63702392578125
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-26.559511184692383,-50.328914642333984,23.7694034576416
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-29.199796676635742,-42.82625961303711,13.626462936401367
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-32.81917953491211,-42.816925048828125,9.997745513916016
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-31.24138641357422,-31.22789764404297,-0.01348876953125
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-25.518966674804688,-40.3494873046875,14.830520629882812
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-26.53145980834961,-30.543359756469727,4.011899948120117
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-31.12018585205078,-33.99889373779297,2.8787078857421875
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-36.320709228515625,-36.308902740478516,-0.011806488037109375
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-35.00343322753906,-36.6564826965332,1.6530494689941406
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-32.62763214111328,-36.375404357910156,3.747772216796875
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-33.58641052246094,-38.128177642822266,4.541767120361328
