frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-26.786575317382812,-39.7095947265625,12.923019409179688
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-36.3866081237793,-44.1993522644043,7.812744140625
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-32.80299758911133,-34.8945198059082,2.091522216796875
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-33.09074783325195,-37.19284439086914,4.1020965576171875
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-29.182388305664062,-31.69766616821289,2.515277862548828
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-36.5633659362793,-37.379981994628906,0.8166160583496094
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-32.413326263427734,-29.185806274414062,-3.227519989013672
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-38.4945068359375,-34.71424865722656,-3.7802581787109375
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-29.87068748474121,-33.18052291870117,3.309835433959961
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-37.29079818725586,-31.45871353149414,-5.832084655761719
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-39.910736083984375,-51.22916793823242,11.318431854248047
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-46.168785095214844,-51.02845764160156,4.859672546386719
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-34.760169982910156,-35.654090881347656,0.8939208984375
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-24.37903594970703,-39.96609878540039,15.58706283569336
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-34.10305404663086,-40.06935119628906,5.966297149658203
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-31.617624282836914,-39.32483673095703,7.707212448120117
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-26.698278427124023,-42.728965759277344,16.03068733215332
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-34.56867980957031,-42.882015228271484,8.313335418701172
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-37.299503326416016,-37.71061706542969,0.4111137390136719
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-33.9301643371582,-36.055450439453125,2.125286102294922
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-35.70539855957031,-39.116519927978516,3.411121368408203
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-30.665485382080078,-32.4638671875,1.7983818054199219
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-45.04338073730469,-43.30891799926758,-1.7344627380371094
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-41.035858154296875,-41.78178405761719,0.7459259033203125
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-35.747196197509766,-45.74228286743164,9.995086669921875
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-36.69280242919922,-47.625633239746094,10.932830810546875
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-44.91119384765625,-43.175289154052734,-1.7359046936035156
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-37.733551025390625,-34.90962219238281,-2.8239288330078125
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-45.32877731323242,-39.8724365234375,-5.456340789794922
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-45.349971771240234,-37.76768112182617,-7.5822906494140625
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-30.87912368774414,-36.27577590942383,5.3966522216796875
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-28.72799301147461,-42.68705368041992,13.959060668945312
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-39.450557708740234,-45.728328704833984,6.27777099609375
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-35.027889251708984,-39.9044075012207,4.876518249511719
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-26.782669067382812,-27.862154006958008,1.0794849395751953
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-25.619930267333984,-35.629493713378906,10.009563446044922
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-36.45965576171875,-42.67961883544922,6.219963073730469
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-29.253707885742188,-50.47586441040039,21.222156524658203
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-29.00394630432129,-36.61539077758789,7.611444473266602
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-23.28194808959961,-46.19789123535156,22.915943145751953
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-22.697895050048828,-37.79814910888672,15.10025405883789
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-26.406461715698242,-37.70478439331055,11.298322677612305
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-25.86275291442871,-56.854522705078125,30.991769790649414
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-27.91461181640625,-47.72354507446289,19.80893325805664
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-32.70233917236328,-44.32657241821289,11.62423324584961
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-30.786836624145508,-32.315738677978516,1.5289020538330078
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-25.645109176635742,-41.145835876464844,15.500726699829102
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-26.165563583374023,-32.466758728027344,6.30119514465332
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-30.201061248779297,-38.98168182373047,8.780620574951172
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-35.95637130737305,-37.79869079589844,1.8423194885253906
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-32.76914596557617,-37.418861389160156,4.649715423583984
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-34.471649169921875,-35.682228088378906,1.2105789184570312
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-27.790163040161133,-39.662086486816406,11.871923446655273
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-31.01945686340332,-33.117069244384766,2.0976123809814453
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-35.73523712158203,-32.6416130065918,-3.0936241149902344
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-32.460426330566406,-30.797931671142578,-1.6624946594238281
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-26.373464584350586,-33.39363098144531,7.020166397094727
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-28.052051544189453,-33.06191635131836,5.009864807128906
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-27.047780990600586,-38.36464309692383,11.316862106323242
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-27.400131225585938,-41.64625930786133,14.24612808227539
32,A,1,A boy heard the sound.,The sound was heard by a boy.,heard,Experiencer-theme,a boy,the sound,1,-23.87859344482422,-30.415374755859375,6.536781311035156
32,A,2,The child heard the rules.,The rules were heard by the child.,heard,Experiencer-theme,the rules,a monkey,1,-35.54444885253906,-37.23283386230469,1.688385009765625
