verb,frame_no,active_score,passive_score,pass_drop
cost,7,-27.537599563598633,-40.38604736328125,12.848447799682617
mirrored,18,-34.004966735839844,-37.224937438964844,3.219970703125
knew,33,-29.23944854736328,-36.73994445800781,7.500495910644531
discharged,15,-42.28954315185547,-43.372737884521484,1.0831947326660156
took,21,-18.91266441345215,-33.071449279785156,14.158784866333008
dropped,29,-30.47547149658203,-33.70063018798828,3.22515869140625
benefited,2,-37.042991638183594,-39.204498291015625,2.1615066528320312
took,22,-25.073936462402344,-40.283836364746094,15.20989990234375
benefited,1,-29.33310890197754,-41.43043518066406,12.097326278686523
matched,18,-30.9122314453125,-35.17945861816406,4.2672271728515625
helped,3,-28.67058563232422,-28.82044219970703,0.1498565673828125
fetched,9,-37.469512939453125,-42.533538818359375,5.06402587890625
approximated,17,-37.90146255493164,-41.134212493896484,3.2327499389648438
remembered,35,-39.072265625,-43.33219909667969,4.2599334716796875
discharged,13,-39.606346130371094,-42.309532165527344,2.70318603515625
fetched,6,-45.356201171875,-50.10117721557617,4.744976043701172
dropped,29,-28.45404052734375,-38.78213119506836,10.32809066772461
radiated,15,-41.832374572753906,-42.86845397949219,1.0360794067382812
heard,32,-30.640613555908203,-32.13426971435547,1.4936561584472656
matched,16,-35.69572448730469,-34.95042419433594,-0.74530029296875
carried,30,-22.41861343383789,-36.45609664916992,14.037483215332031
pushed,27,-38.81715393066406,-37.37983703613281,-1.43731689453125
liked,34,-30.345678329467773,-42.296295166015625,11.950616836547852
cost,9,-29.993545532226562,-43.77690124511719,13.783355712890625
washed,28,-33.01603317260742,-37.386985778808594,4.370952606201172
profited,5,-41.17314910888672,-33.17764663696289,-7.995502471923828
radiated,14,-35.41758346557617,-42.54233932495117,7.124755859375
resembled,17,-28.548561096191406,-40.2918701171875,11.743309020996094
knew,33,-30.21316909790039,-32.86058044433594,2.647411346435547
knew,33,-27.190467834472656,-36.841392517089844,9.650924682617188
emanated,11,-35.60514831542969,-38.134979248046875,2.5298309326171875
carried,30,-34.16309356689453,-40.656288146972656,6.493194580078125
saw,31,-31.20208740234375,-37.119544982910156,5.917457580566406
pushed,27,-30.584251403808594,-30.672618865966797,0.08836746215820312
heard,32,-34.04702377319336,-37.711761474609375,3.6647377014160156
earned,10,-30.568958282470703,-37.6524772644043,7.083518981933594
emanated,13,-42.72895812988281,-43.72478103637695,0.9958229064941406
lasted,25,-27.37190055847168,-49.81082534790039,22.43892478942871
required,23,-29.595129013061523,-40.689208984375,11.094079971313477
profited,1,-41.79338073730469,-43.162353515625,1.3689727783203125
washed,28,-34.38542175292969,-35.80140686035156,1.415985107421875
helped,4,-33.9742317199707,-29.010913848876953,-4.96331787109375
strengthened,2,-35.47410583496094,-37.64043045043945,2.1663246154785156
cost,6,-38.17546081542969,-52.817970275878906,14.642509460449219
dropped,29,-29.33452606201172,-34.254310607910156,4.9197845458984375
heard,32,-25.375947952270508,-31.790386199951172,6.414438247680664
saw,31,-25.931997299194336,-40.2943229675293,14.362325668334961
benefited,4,-32.03009796142578,-33.936397552490234,1.9062995910644531
