verb,frame_no,active_score,passive_score,pass_drop
heard,32,-30.526119232177734,-42.581451416015625,12.05533218383789
profited,3,-45.013893127441406,-38.654632568359375,-6.359260559082031
cost,10,-31.61411476135254,-48.65614700317383,17.04203224182129
radiated,12,-40.63029479980469,-43.05945587158203,2.4291610717773438
pushed,27,-35.434730529785156,-34.42272186279297,-1.0120086669921875
saw,31,-26.642303466796875,-33.695404052734375,7.0531005859375
radiated,14,-35.91456604003906,-47.70763397216797,11.793067932128906
remembered,35,-33.3466911315918,-39.66090393066406,6.314212799072266
hit,26,-26.469539642333984,-30.623199462890625,4.153659820556641
dropped,29,-31.668869018554688,-33.28983688354492,1.6209678649902344
matched,20,-27.965600967407227,-37.787254333496094,9.821653366088867
heard,32,-30.208499908447266,-34.296993255615234,4.088493347167969
earned,8,-34.905426025390625,-36.118614196777344,1.2131881713867188
lasted,24,-25.95089340209961,-52.468814849853516,26.517921447753906
cost,8,-24.937942504882812,-42.78206253051758,17.844120025634766
knew,33,-27.877883911132812,-39.271240234375,11.393356323242188
cost,7,-28.768827438354492,-44.346710205078125,15.577882766723633
mirrored,16,-36.841094970703125,-40.004791259765625,3.1636962890625
washed,28,-29.307571411132812,-31.340469360351562,2.03289794921875
resembled,20,-29.942155838012695,-44.652400970458984,14.710245132446289
helped,3,-29.82659339904785,-30.510726928710938,0.6841335296630859
strengthened,1,-30.0396785736084,-40.42314910888672,10.38347053527832
lasted,21,-21.958887100219727,-45.08262252807617,23.123735427856445
pushed,27,-32.028564453125,-34.4743766784668,2.445812225341797
approximated,20,-37.04012680053711,-44.271446228027344,7.231319427490234
lasted,22,-24.063419342041016,-52.235565185546875,28.17214584350586
emitted,14,-36.85913848876953,-46.37486267089844,9.515724182128906
emanated,14,-37.99347686767578,-48.45935821533203,10.46588134765625
benefited,5,-27.334745407104492,-32.6280632019043,5.293317794799805
helped,1,-29.18194007873535,-37.37342071533203,8.19148063659668
washed,28,-34.36028289794922,-35.50496292114258,1.1446800231933594
took,21,-20.491342544555664,-33.781517028808594,13.29017448425293
knew,33,-26.94139862060547,-34.738773345947266,7.797374725341797
remembered,35,-35.99359130859375,-40.45363235473633,4.460041046142578
fetched,6,-45.920745849609375,-49.561275482177734,3.6405296325683594
resembled,16,-38.92915344238281,-45.1380615234375,6.2089080810546875
carried,30,-34.465232849121094,-37.61777877807617,3.152545928955078
pushed,27,-29.095125198364258,-32.262474060058594,3.167348861694336
heard,32,-30.70212745666504,-43.39546203613281,12.693334579467773
hit,26,-24.267066955566406,-38.0047721862793,13.73770523071289
emitted,11,-39.13318634033203,-37.222225189208984,-1.9109611511230469
took,25,-26.987995147705078,-42.14952850341797,15.16153335571289
fetched,9,-35.69951248168945,-42.5965461730957,6.89703369140625
carried,30,-23.62502098083496,-34.04957580566406,10.424554824829102
hit,26,-24.24058723449707,-30.897178649902344,6.656591415405273
hit,26,-30.00506591796875,-32.54113006591797,2.5360641479492188
dropped,29,-28.364646911621094,-32.62718963623047,4.262542724609375
pushed,27,-28.775880813598633,-33.60475158691406,4.82887077331543
remembered,35,-33.113243103027344,-43.006317138671875,9.893074035644531
matched,19,-29.32889175415039,-30.813587188720703,1.4846954345703125
approximated,16,-38.46688461303711,-41.987796783447266,3.5209121704101562
emitted,12,-34.183616638183594,-38.34181213378906,4.158195495605469
helped,4,-31.71809196472168,-27.377355575561523,-4.340736389160156
radiated,15,-41.26237869262695,-40.33622360229492,-0.9261550903320312
discharged,11,-33.93423080444336,-36.01781463623047,2.0835838317871094
fetched,8,-32.60082244873047,-42.05960464477539,9.458782196044922
required,24,-31.772680282592773,-42.85106658935547,11.078386306762695
benefited,1,-28.157089233398438,-40.43877410888672,12.281684875488281
radiated,13,-42.53791427612305,-43.34803009033203,0.8101158142089844
knew,33,-26.098915100097656,-33.89957046508789,7.800655364990234
radiated,11,-34.78177261352539,-41.050071716308594,6.268299102783203
mirrored,20,-33.41029739379883,-38.7470703125,5.336772918701172
matched,18,-34.23738098144531,-38.155487060546875,3.9181060791015625
heard,32,-26.33612823486328,-32.77300262451172,6.4368743896484375
profited,5,-39.03689956665039,-33.88873291015625,-5.148166656494141
mirrored,17,-31.118148803710938,-38.90680694580078,7.788658142089844
knew,33,-24.020788192749023,-37.64167404174805,13.620885848999023
required,25,-34.31512451171875,-46.49928283691406,12.184158325195312
liked,34,-28.716331481933594,-38.04023361206055,9.323902130126953
carried,30,-27.258502960205078,-31.9896240234375,4.731121063232422
matched,17,-31.106945037841797,-36.75041961669922,5.643474578857422
carried,30,-31.543289184570312,-31.71847152709961,0.17518234252929688
emanated,12,-41.7541618347168,-44.59744644165039,2.8432846069335938
required,21,-27.59737777709961,-38.44228744506836,10.84490966796875
cost,6,-39.084205627441406,-49.64759826660156,10.563392639160156
dropped,29,-26.076786041259766,-28.967784881591797,2.8909988403320312
benefited,2,-34.729427337646484,-34.42735290527344,-0.3020744323730469
strengthened,2,-30.749862670898438,-35.689178466796875,4.9393157958984375
liked,34,-26.902172088623047,-36.432960510253906,9.53078842163086
fetched,7,-36.946250915527344,-39.803184509277344,2.85693359375
saw,31,-27.067712783813477,-38.990684509277344,11.922971725463867
mirrored,18,-34.84476852416992,-38.257694244384766,3.4129257202148438
saw,31,-28.452329635620117,-38.86871337890625,10.416383743286133
resembled,18,-32.18557357788086,-42.17595672607422,9.99038314819336
emitted,15,-38.83164596557617,-32.04528045654297,-6.786365509033203
heard,32,-32.949180603027344,-36.804569244384766,3.855388641357422
strengthened,4,-35.628570556640625,-33.599491119384766,-2.0290794372558594
discharged,14,-37.28657531738281,-44.55203628540039,7.265460968017578
approximated,19,-35.20556640625,-38.098365783691406,2.8927993774414062
liked,34,-30.156633377075195,-30.997623443603516,0.8409900665283203
remembered,35,-29.536903381347656,-37.41590881347656,7.879005432128906
helped,2,-32.69097900390625,-32.35979080200195,-0.3311882019042969
pushed,27,-28.411479949951172,-31.907197952270508,3.495718002319336
earned,7,-34.807708740234375,-35.54402160644531,0.7363128662109375
knew,33,-30.069080352783203,-35.122642517089844,5.053562164306641
strengthened,5,-34.06781005859375,-28.491649627685547,-5.576160430908203
emanated,11,-38.03076934814453,-40.92157745361328,2.89080810546875
discharged,13,-41.783348083496094,-42.55177307128906,0.7684249877929688
emitted,13,-35.74847412109375,-33.4024772644043,-2.345996856689453
washed,28,-31.62331771850586,-37.498741149902344,5.875423431396484
carried,30,-28.65443229675293,-30.850833892822266,2.196401596069336
mirrored,19,-27.655353546142578,-33.62297821044922,5.967624664306641
washed,28,-33.90085983276367,-35.34844207763672,1.4475822448730469
hit,26,-31.26456069946289,-32.710601806640625,1.4460411071777344
liked,34,-28.079730987548828,-40.805389404296875,12.725658416748047
approximated,17,-32.98530960083008,-47.13976287841797,14.15445327758789
profited,4,-43.87703323364258,-37.125282287597656,-6.751750946044922
required,22,-30.977882385253906,-42.256568908691406,11.2786865234375
earned,6,-41.5715446472168,-42.53158950805664,0.9600448608398438
cost,9,-28.342823028564453,-41.63018798828125,13.287364959716797
benefited,3,-29.9073486328125,-32.09455108642578,2.1872024536132812
earned,9,-31.80228042602539,-36.41996383666992,4.617683410644531
washed,28,-34.53593063354492,-38.93254852294922,4.396617889404297
profited,1,-40.2437744140625,-45.39283752441406,5.1490631103515625
resembled,17,-28.525564193725586,-39.73997497558594,11.214410781860352
took,22,-25.986215591430664,-42.632041931152344,16.64582633972168
resembled,19,-25.721223831176758,-34.38325500488281,8.662031173706055
matched,16,-34.247066497802734,-37.91624450683594,3.669178009033203
lasted,23,-22.987262725830078,-47.22840881347656,24.241146087646484
earned,10,-30.113107681274414,-34.36693572998047,4.253828048706055
fetched,10,-36.97282791137695,-45.07305908203125,8.100231170654297
emanated,15,-44.338165283203125,-41.37617492675781,-2.9619903564453125
profited,2,-41.414268493652344,-43.57058334350586,2.1563148498535156
took,24,-26.474395751953125,-40.35245895385742,13.878063201904297
dropped,29,-35.088783264160156,-33.730552673339844,-1.3582305908203125
dropped,29,-25.534709930419922,-36.79999923706055,11.265289306640625
strengthened,3,-30.010591506958008,-32.436336517333984,2.4257450103759766
saw,31,-29.09166145324707,-35.14441680908203,6.052755355834961
discharged,12,-39.17584228515625,-44.92479705810547,5.748954772949219
lasted,25,-28.148313522338867,-53.84459686279297,25.6962833404541
required,23,-28.76955223083496,-36.7093620300293,7.939809799194336
liked,34,-31.793514251708984,-36.156959533691406,4.363445281982422
helped,5,-32.137550354003906,-28.571191787719727,-3.5663585662841797
took,23,-22.3892765045166,-32.11677551269531,9.727499008178711
benefited,4,-31.20208740234375,-32.94379806518555,1.7417106628417969
approximated,18,-39.329044342041016,-43.843292236328125,4.514247894287109
remembered,35,-31.94211196899414,-33.12847137451172,1.1863594055175781
saw,31,-28.611982345581055,-33.07350158691406,4.461519241333008
