verb,frame_no,active_score,passive_score,pass_drop
washed,28,-29.577960968017578,-37.79943084716797,8.22146987915039
took,25,-25.381254196166992,-44.6222038269043,19.240949630737305
benefited,2,-37.327659606933594,-40.137020111083984,2.8093605041503906
mirrored,17,-30.152721405029297,-36.011878967285156,5.859157562255859
cost,6,-34.079551696777344,-49.08531188964844,15.005760192871094
approximated,20,-34.99922561645508,-43.976200103759766,8.976974487304688
emitted,11,-33.756011962890625,-33.25822448730469,-0.4977874755859375
approximated,17,-37.50279998779297,-39.718101501464844,2.215301513671875
required,22,-30.985149383544922,-39.80181121826172,8.816661834716797
resembled,19,-25.22616195678711,-35.83998107910156,10.613819122314453
earned,10,-27.45777130126953,-35.313751220703125,7.855979919433594
strengthened,1,-30.008813858032227,-41.001502990722656,10.99268913269043
required,24,-34.24267578125,-45.50133514404297,11.258659362792969
washed,28,-30.424560546875,-35.32447052001953,4.899909973144531
matched,19,-26.89830780029297,-29.060039520263672,2.161731719970703
took,21,-20.427356719970703,-29.842601776123047,9.415245056152344
knew,33,-23.462268829345703,-34.086036682128906,10.623767852783203
resembled,17,-24.749855041503906,-40.16546630859375,15.415611267089844
fetched,9,-36.99158477783203,-47.13219451904297,10.140609741210938
heard,32,-28.705469131469727,-40.58458709716797,11.879117965698242
profited,3,-34.60680389404297,-43.037410736083984,8.430606842041016
remembered,35,-35.81686782836914,-40.08799743652344,4.271129608154297
benefited,1,-27.570785522460938,-38.11324691772461,10.542461395263672
resembled,18,-32.014793395996094,-46.18611145019531,14.171318054199219
hit,26,-33.125244140625,-36.74677276611328,3.6215286254882812
fetched,7,-40.667999267578125,-41.225975036621094,0.5579757690429688
discharged,15,-43.77983474731445,-43.573646545410156,-0.20618820190429688
saw,31,-25.084848403930664,-40.51046371459961,15.425615310668945
cost,7,-28.411727905273438,-41.956398010253906,13.544670104980469
liked,34,-27.412689208984375,-29.881301879882812,2.4686126708984375
dropped,29,-33.40109634399414,-33.97771072387695,0.5766143798828125
lasted,23,-25.851903915405273,-48.90452575683594,23.052621841430664
hit,26,-23.933269500732422,-31.262027740478516,7.328758239746094
pushed,27,-31.809051513671875,-33.75053024291992,1.9414787292480469
pushed,27,-27.16261863708496,-28.959884643554688,1.7972660064697266
heard,32,-29.325315475463867,-31.4787654876709,2.1534500122070312
matched,17,-27.426834106445312,-34.102596282958984,6.675762176513672
washed,28,-33.543800354003906,-38.73826599121094,5.194465637207031
heard,32,-33.496978759765625,-35.577396392822266,2.0804176330566406
benefited,3,-28.241104125976562,-32.9100456237793,4.668941497802734
emitted,12,-32.66096878051758,-39.442413330078125,6.781444549560547
carried,30,-27.200531005859375,-33.984291076660156,6.783760070800781
saw,31,-23.697589874267578,-29.28804588317871,5.590456008911133
emanated,13,-49.223304748535156,-43.15473937988281,-6.068565368652344
required,21,-28.306140899658203,-33.76209259033203,5.455951690673828
remembered,35,-32.75337219238281,-39.928131103515625,7.1747589111328125
discharged,11,-36.55658721923828,-36.32350158691406,-0.23308563232421875
strengthened,5,-34.14944076538086,-30.769807815551758,-3.3796329498291016
emitted,15,-42.275901794433594,-35.935951232910156,-6.3399505615234375
carried,30,-35.06818389892578,-34.87403869628906,-0.19414520263671875
remembered,35,-29.325092315673828,-41.99461364746094,12.66952133178711
took,22,-26.088485717773438,-39.4931640625,13.404678344726562
knew,33,-28.603160858154297,-32.21617889404297,3.613018035888672
mirrored,20,-32.163536071777344,-40.81891632080078,8.655380249023438
approximated,16,-44.3259391784668,-43.54881286621094,-0.7771263122558594
helped,2,-33.173187255859375,-38.4206428527832,5.247455596923828
profited,2,-44.75446319580078,-47.184181213378906,2.429718017578125
liked,34,-25.61034393310547,-35.509315490722656,9.898971557617188
carried,30,-25.723297119140625,-32.68198013305664,6.958683013916016
matched,16,-37.391990661621094,-41.40622329711914,4.014232635498047
discharged,14,-39.90807342529297,-43.1483039855957,3.2402305603027344
washed,28,-33.17166519165039,-35.18535614013672,2.013690948486328
liked,34,-26.407485961914062,-38.97341537475586,12.565929412841797
mirrored,16,-40.699764251708984,-41.23442459106445,0.5346603393554688
benefited,5,-26.93077278137207,-33.13840866088867,6.207635879516602
cost,8,-26.536636352539062,-42.098777770996094,15.562141418457031
liked,34,-35.047821044921875,-35.804901123046875,0.757080078125
radiated,14,-33.388084411621094,-42.93831253051758,9.550228118896484
knew,33,-27.768314361572266,-29.29363441467285,1.525320053100586
radiated,13,-37.44862747192383,-40.11750793457031,2.6688804626464844
saw,31,-31.933734893798828,-32.644203186035156,0.7104682922363281
cost,9,-29.158416748046875,-44.868377685546875,15.7099609375
strengthened,4,-36.37636184692383,-34.35322189331055,-2.0231399536132812
helped,1,-25.384950637817383,-36.82263946533203,11.437688827514648
remembered,35,-28.661481857299805,-36.65918731689453,7.997705459594727
helped,4,-31.356460571289062,-29.78664779663086,-1.5698127746582031
dropped,29,-28.64891815185547,-34.99211883544922,6.34320068359375
radiated,12,-38.460575103759766,-46.783485412597656,8.32291030883789
mirrored,18,-34.328529357910156,-40.65126037597656,6.322731018066406
profited,1,-37.6751823425293,-43.72464370727539,6.049461364746094
resembled,20,-29.460161209106445,-48.09669494628906,18.636533737182617
hit,26,-24.046485900878906,-40.038326263427734,15.991840362548828
earned,9,-29.03834342956543,-40.58189392089844,11.543550491333008
approximated,19,-34.934967041015625,-33.75172424316406,-1.1832427978515625
saw,31,-29.602840423583984,-34.154052734375,4.551212310791016
washed,28,-30.480178833007812,-39.26319885253906,8.78302001953125
fetched,8,-36.33477020263672,-41.89398193359375,5.559211730957031
earned,8,-33.96807098388672,-33.904754638671875,-0.06331634521484375
fetched,6,-48.163211822509766,-52.60260772705078,4.439395904541016
carried,30,-31.950271606445312,-30.620731353759766,-1.3295402526855469
