frame_no,group,set,active,passive,verb,verb_class,subject,object,is_passivizable,active_score,passive_score,pass_drop
1,A,1,Your investment benefited the community.,The community was benefited by your investment.,benefited,Advantage,donation,communities,0,-30.38168716430664,-40.43707275390625,10.05538558959961
1,A,2,Your investment profited the community.,The community was profited by your investment.,profited,Advantage,donation,communities,0,-37.91743469238281,-43.989051818847656,6.071617126464844
2,A,1,The exercise helped his fitness.,His fitness was helped by the exercise.,helped,Advantage,exercise,fitness,1,-32.25217056274414,-35.75177764892578,3.4996070861816406
2,A,2,The exercise strengthened his fitness.,His fitness was strengthened by the exercise.,strengthened,Advantage,exercise,fitness,1,-32.1563606262207,-35.32221984863281,3.1658592224121094
3,A,1,Our friendship benefited my life.,My life was benefited by our friendship.,benefited,Advantage,friendship,life,0,-28.69759178161621,-33.13239288330078,4.43480110168457
3,A,2,Our friendship profited my life.,My life was profited by our friendship.,profited,Advantage,friendship,life,0,-38.44330978393555,-37.603553771972656,-0.8397560119628906
4,A,1,The law helped these workers.,These workers were helped by the law.,helped,Advantage,law,workers,1,-35.14605712890625,-30.29697036743164,-4.849086761474609
4,A,2,The law strengthened these workers.,These workers were strengthened by the law.,strengthened,Advantage,law,workers,1,-38.58792495727539,-32.2781982421875,-6.309726715087891
5,A,1,The treaty benefited both countries.,Both countries were benefited by the treaty.,benefited,Advantage,treaty,countries,0,-27.326780319213867,-32.46096420288086,5.134183883666992
5,A,2,The treaty strengthened both countries.,Both countries were strengthened by the treaty.,strengthened,Advantage,treaty,countries,1,-33.32593536376953,-29.053939819335938,-4.271995544433594
6,A,1,Your dish cost ninety dollars.,Ninety dollars was cost by your dish.,cost,Price,dish,dollars,0,-36.156620025634766,-56.887290954589844,20.730670928955078
6,A,2,Your dish fetched ninety dollars.,Ninety dollars was fetched by your dish.,fetched,Price,dish,dollars,1,-50.91844940185547,-56.282012939453125,5.363563537597656
7,A,1,The painting earned a fortune.,A fortune was earned by the painting.,earned,Price,painting,fortune,1,-36.08818054199219,-32.4063606262207,-3.6818199157714844
8,A,2,The tickets cost a lot of money.,A lot of money was cost by the tickets.,cost,Price,initiative,money,0,-23.65761947631836,-37.32961654663086,13.6719970703125
8,A,1,The tickets fetched a lot of money.,A lot of money was fetched by the tickets.,fetched,Price,initiative,money,1,-33.578819274902344,-38.39579772949219,4.816978454589844
9,A,2,Your book earned thirty dollars.,Thirty dollars was earned by your book.,earned,Price,book,dollars,1,-30.19489288330078,-38.848209381103516,8.653316497802734
10,A,1,His actions cost the medal.,The medal was cost by his actions.,cost,Price,actions,medal,0,-32.6801643371582,-42.086368560791016,9.406204223632812
10,A,2,His actions fetched the medal.,The medal was fetched by his actions.,fetched,Price,actions,medal,1,-36.72426986694336,-42.45233917236328,5.728069305419922
11,A,1,My friend emanated confidence.,Confidence was emanated by my friend.,emanated,Ooze,friend,confidence,0,-36.849891662597656,-36.579505920410156,-0.2703857421875
11,A,2,My friend radiated confidence.,Confidence was radiated by my friend.,radiated,Ooze,friend,confidence,0,-30.37984848022461,-36.88429641723633,6.504447937011719
12,A,1,The lightbulb discharged some light.,Some light was discharged by the lightbulb.,discharged,Ooze,lightbulb,light,1,-37.19871520996094,-44.737892150878906,7.539176940917969
12,A,2,The lightbulb emitted some light.,Some light was emitted by the lightbulb.,emitted,Ooze,lightbulb,light,1,-35.93617248535156,-36.664276123046875,0.7281036376953125
13,A,1,That machine emanated a sound.,A sound was emanated by that machine.,emanated,Ooze,machine,sound,0,-44.72605895996094,-44.750797271728516,0.024738311767578125
13,A,2,That machine radiated a sound.,A sound was radiated by that machine.,radiated,Ooze,machine,sound,0,-37.43150329589844,-40.14036560058594,2.7088623046875
14,A,1,The teacher discharged wisdom.,Wisdom was discharged by the teacher.,discharged,Ooze,teacher,wisdom,1,-37.4719352722168,-42.19357681274414,4.721641540527344
14,A,2,The teacher emitted wisdom.,Wisdom was emitted by the teacher.,emitted,Ooze,teacher,wisdom,1,-37.13423156738281,-41.84699249267578,4.712760925292969
15,A,1,The trash emanated an odor.,An odor was emanated by the trash.,emanated,Ooze,trash,odor,0,-43.30122375488281,-39.49569320678711,-3.805530548095703
15,A,2,The trash emitted an odor.,An odor was emitted by the trash.,emitted,Ooze,trash,odor,1,-40.99401092529297,-33.274810791015625,-7.719200134277344
16,A,1,Your drawing approximated her likeness.,Her likeness was approximated by the drawing.,approximated,Estimation,drawing,likeness,1,-42.1127815246582,-42.50541687011719,0.3926353454589844
16,A,2,Your drawing mirrored her likeness.,Her likeness was mirrored by the drawing.,mirrored,Estimation,drawing,likeness,1,-41.21304702758789,-41.46139907836914,0.24835205078125
17,A,1,Your friend matched my brother.,My brother was matched by your friend.,matched,Estimation,friend,brother,1,-29.283411026000977,-37.60491180419922,8.321500778198242
17,A,2,Your friend resembled my brother.,My brother was resembled by your friend.,resembled,Estimation,friend,brother,0,-30.607593536376953,-41.5330696105957,10.92547607421875
18,A,1,The character approximated the author.,The author was approximated by the character.,approximated,Estimation,author,character,1,-46.597965240478516,-49.18022537231445,2.5822601318359375
18,A,2,The character mirrored the author.,The author was mirrored by the character.,mirrored,Estimation,author,character,1,-32.7163200378418,-43.46372985839844,10.74740982055664
19,A,1,Her son matched her father.,Her father was matched by her son.,matched,Estimation,son,father,1,-27.147886276245117,-29.100849151611328,1.952962875366211
19,A,2,Her son resembled her father.,Her father was resembled by her son.,resembled,Estimation,son,father,0,-27.304868698120117,-33.367530822753906,6.062662124633789
20,A,1,The copy approximated the original.,The original was approximated by the copy.,approximated,Estimation,copy,original,1,-42.72393035888672,-52.79475021362305,10.070819854736328
20,A,2,The copy resembled the original.,The original was resembled by the copy.,resembled,Estimation,copy,original,0,-30.938716888427734,-48.48326110839844,17.544544219970703
21,A,1,The journey required three days.,Three days were required by the journey.,required,Duration,journey,days,1,-28.74974822998047,-34.297122955322266,5.547374725341797
22,A,2,My meeting lasted two hours.,Two hours was lasted by my meeting.,lasted,Duration,meeting,hours,0,-23.62917709350586,-46.26479721069336,22.6356201171875
22,A,1,My meeting took two hours.,Two hours was taken by my meeting.,took,Duration,meeting,hours,0,-27.702919006347656,-41.70872116088867,14.005802154541016
23,A,2,The interview required some time.,Some time was required by the interview.,required,Duration,interview,time,1,-25.443675994873047,-34.66578674316406,9.222110748291016
24,A,1,Her speech lasted seventeen minutes.,Seventeen minutes was lasted by her speech.,lasted,Duration,speech,minutes,0,-26.306909561157227,-47.90998077392578,21.603071212768555
24,A,2,Her speech took seventeen minutes.,Seventeen minutes was taken by her speech.,took,Duration,speech,minutes,0,-32.395408630371094,-41.382530212402344,8.98712158203125
25,A,1,His trek required a month.,A month was required by his trek.,required,Duration,trek,month,1,-33.67304229736328,-43.5096549987793,9.836612701416016
26,A,2,My brother hit your friend.,your friend was hit by my brother.,hit,Agent-patient,my brother,your friend,1,-31.901824951171875,-31.991416931152344,0.08959197998046875
26,A,1,Your sister hit the target.,The target was hit by your sister.,hit,Agent-patient,your sister,the target,1,-25.648117065429688,-39.97997283935547,14.331855773925781
26,A,2,The child hit the ball.,The ball was hit by the child.,hit,Agent-patient,the child,the ball,1,-27.038408279418945,-31.799625396728516,4.76121711730957
27,A,1,My brother pushed a child.,A child was pushed by my brother.,pushed,Agent-patient,my brother,a child,1,-30.452415466308594,-32.798648834228516,2.346233367919922
27,A,2,The mother pushed my toy.,My toy was pushed by the mother.,pushed,Agent-patient,the mother,my toy,1,-38.65294647216797,-34.07826232910156,-4.574684143066406
28,A,1,A boy washed the cup.,The cup was washed by a boy.,washed,Agent-patient,a boy,the cup,1,-34.241241455078125,-35.99125289916992,1.7500114440917969
28,A,2,A child washed the bag.,The bag was washed by a child.,washed,Agent-patient,a child,the bag,1,-33.66044616699219,-34.54495620727539,0.8845100402832031
28,A,1,My sister washed a towel.,A towel was washed by my sister.,washed,Agent-patient,my sister,a towel,1,-34.74286651611328,-37.143463134765625,2.4005966186523438
29,A,2,My brother dropped my plate.,My plate was dropped by my brother.,dropped,Agent-patient,my brother,my plate,1,-31.529464721679688,-31.816463470458984,0.2869987487792969
29,A,1,The mother dropped my toy.,My toy was dropped by the mother.,dropped,Agent-patient,the mother,my toy,1,-38.42768096923828,-34.069618225097656,-4.358062744140625
30,A,2,A boy carried my bag.,My bag was carried by a boy.,carried,Agent-patient,a boy,my bag,1,-34.417572021484375,-33.69166564941406,-0.7259063720703125
30,A,1,Your mother carried the child.,The child was carried by your mother.,carried,Agent-patient,your mother,the child,1,-26.632593154907227,-39.201942443847656,12.56934928894043
31,A,2,My brother saw your friend.,Your friend was seen by my brother.,saw,Experiencer-theme,my brother,your friend,1,-28.667133331298828,-32.06903839111328,3.401905059814453
31,A,1,Your dog saw the toy.,The toy was seen by your dog.,saw,Experiencer-theme,your dog,the toy,1,-28.957340240478516,-39.96268081665039,11.005340576171875
31,A,2,Your sister saw a book.,A book was seen by your sister.,saw,Experiencer-theme,your sister,a book,1,-28.40802574157715,-41.0751953125,12.667169570922852
