verb,frame_no,active_score,passive_score,pass_drop
earned,6,-38.97352600097656,-49.288002014160156,10.314476013183594
discharged,13,-35.89265441894531,-44.90641784667969,9.013763427734375
approximated,20,-33.849151611328125,-41.15150833129883,7.302356719970703
washed,28,-31.890167236328125,-40.08513641357422,8.194969177246094
knew,33,-29.059913635253906,-31.077409744262695,2.017496109008789
pushed,27,-27.35732078552246,-32.00756072998047,4.650239944458008
strengthened,2,-32.85421371459961,-35.329349517822266,2.4751358032226562
benefited,4,-32.059181213378906,-32.43733596801758,0.3781547546386719
discharged,11,-35.00701141357422,-38.43907928466797,3.43206787109375
hit,26,-30.169111251831055,-35.334861755371094,5.165750503540039
lasted,24,-26.08772087097168,-45.592552185058594,19.504831314086914
profited,1,-37.46900939941406,-48.28361511230469,10.814605712890625
matched,20,-27.920726776123047,-37.23505401611328,9.314327239990234
required,21,-29.206138610839844,-36.83979415893555,7.633655548095703
earned,9,-32.47956466674805,-40.09521484375,7.615650177001953
liked,34,-28.124961853027344,-43.53699493408203,15.412033081054688
matched,16,-36.517921447753906,-36.42377471923828,-0.094146728515625
profited,4,-35.999969482421875,-33.967281341552734,-2.0326881408691406
saw,31,-24.674510955810547,-31.877750396728516,7.203239440917969
required,23,-29.118886947631836,-35.97625732421875,6.857370376586914
hit,26,-29.919769287109375,-31.96677017211914,2.0470008850097656
strengthened,5,-36.088871002197266,-25.826824188232422,-10.262046813964844
saw,31,-32.91688919067383,-34.07946014404297,1.1625709533691406
emanated,14,-39.71246337890625,-45.89083480834961,6.178371429443359
heard,32,-26.976192474365234,-30.156991958618164,3.1807994842529297
hit,26,-25.987545013427734,-42.04409408569336,16.056549072265625
mirrored,17,-29.943832397460938,-35.2506103515625,5.3067779541015625
fetched,6,-46.86112594604492,-55.20912170410156,8.34799575805664
heard,32,-30.958911895751953,-41.75921630859375,10.800304412841797
profited,5,-36.60372543334961,-31.65485382080078,-4.948871612548828
pushed,27,-32.12027359008789,-37.7083740234375,5.588100433349609
mirrored,16,-38.06692886352539,-37.60950469970703,-0.4574241638183594
radiated,13,-37.093997955322266,-44.655479431152344,7.561481475830078
remembered,35,-29.24118423461914,-32.747127532958984,3.5059432983398438
required,25,-38.175132751464844,-44.56111145019531,6.385978698730469
hit,26,-26.41803550720215,-30.618980407714844,4.200944900512695
resembled,16,-35.25282669067383,-41.78398513793945,6.531158447265625
liked,34,-27.64776611328125,-31.476858139038086,3.829092025756836
pushed,27,-32.529727935791016,-33.83156967163086,1.3018417358398438
liked,34,-34.92896270751953,-37.79670715332031,2.8677444458007812
radiated,12,-38.46955108642578,-45.098995208740234,6.629444122314453
helped,5,-34.35792922973633,-26.70819854736328,-7.649730682373047
helped,3,-32.94212341308594,-31.605947494506836,-1.3361759185791016
knew,33,-29.431377410888672,-32.33904266357422,2.907665252685547
knew,33,-29.5711669921875,-39.79193115234375,10.22076416015625
saw,31,-27.43007469177246,-43.302520751953125,15.872446060180664
saw,31,-28.172391891479492,-39.89082336425781,11.71843147277832
lasted,21,-22.212753295898438,-38.844635009765625,16.631881713867188
profited,3,-39.9263916015625,-41.76041793823242,1.8340263366699219
emanated,15,-46.705589294433594,-38.494140625,-8.211448669433594
pushed,27,-36.26264953613281,-34.371429443359375,-1.8912200927734375
fetched,7,-39.601402282714844,-43.281219482421875,3.6798171997070312
washed,28,-35.87059783935547,-35.23980712890625,-0.6307907104492188
heard,32,-35.55884552001953,-47.96776580810547,12.408920288085938
required,24,-30.60059356689453,-40.329368591308594,9.728775024414062
benefited,2,-35.14325714111328,-37.07099533081055,1.9277381896972656
cost,10,-32.65886306762695,-44.97545623779297,12.316593170166016
remembered,35,-34.27434539794922,-41.53129196166992,7.256946563720703
lasted,23,-23.50286293029785,-43.47035598754883,19.967493057250977
benefited,5,-28.083065032958984,-30.661788940429688,2.578723907470703
mirrored,20,-30.316659927368164,-38.64647674560547,8.329816818237305
remembered,35,-31.336135864257812,-43.81840515136719,12.482269287109375
strengthened,1,-33.560516357421875,-41.992027282714844,8.431510925292969
cost,9,-28.849994659423828,-44.73967742919922,15.88968276977539
