verb,frame_no,active_score,passive_score,pass_drop
emanated,15,-43.70555114746094,-41.77927780151367,-1.9262733459472656
strengthened,3,-33.97214889526367,-30.179073333740234,-3.7930755615234375
hit,26,-30.985618591308594,-30.35626983642578,-0.6293487548828125
pushed,27,-35.0355224609375,-39.19874954223633,4.163227081298828
earned,9,-30.56393051147461,-38.55231857299805,7.9883880615234375
approximated,17,-35.477317810058594,-42.97865295410156,7.501335144042969
lasted,22,-24.93735122680664,-50.17594528198242,25.23859405517578
hit,26,-28.955947875976562,-32.046058654785156,3.0901107788085938
lasted,24,-25.704463958740234,-55.95060348510742,30.246139526367188
matched,16,-37.36655044555664,-36.57447814941406,-0.7920722961425781
washed,28,-34.8585205078125,-36.75141906738281,1.8928985595703125
matched,18,-34.535457611083984,-38.83746337890625,4.302005767822266
emitted,13,-34.20040512084961,-34.45954513549805,0.2591400146484375
heard,32,-34.6744384765625,-37.05626678466797,2.3818283081054688
resembled,19,-26.280729293823242,-32.9583740234375,6.677644729614258
profited,3,-36.32303237915039,-38.99482727050781,2.671794891357422
cost,9,-27.766700744628906,-42.51359558105469,14.746894836425781
emanated,14,-37.89356994628906,-46.78594207763672,8.892372131347656
emanated,12,-47.515953063964844,-47.3616828918457,-0.15427017211914062
mirrored,17,-33.52882385253906,-36.593448638916016,3.064624786376953
remembered,35,-31.375972747802734,-44.911624908447266,13.535652160644531
discharged,12,-36.65718078613281,-42.15191650390625,5.4947357177734375
knew,33,-27.713178634643555,-32.189537048339844,4.476358413696289
remembered,35,-37.502593994140625,-41.54785919189453,4.045265197753906
emitted,15,-37.025569915771484,-31.87097930908203,-5.154590606689453
took,21,-20.266033172607422,-29.520519256591797,9.254486083984375
strengthened,5,-37.838417053222656,-28.014732360839844,-9.823684692382812
approximated,16,-41.79559326171875,-42.11712646484375,0.321533203125
remembered,35,-30.752885818481445,-33.84501647949219,3.092130661010742
pushed,27,-29.0815372467041,-39.49162292480469,10.410085678100586
carried,30,-33.1266975402832,-39.79432678222656,6.667629241943359
helped,5,-33.301055908203125,-29.43430519104004,-3.866750717163086
liked,34,-28.075773239135742,-32.494632720947266,4.418859481811523
helped,3,-29.99774932861328,-29.517101287841797,-0.4806480407714844
earned,7,-36.36285400390625,-34.69407653808594,-1.6687774658203125
helped,2,-32.34415054321289,-36.19375991821289,3.849609375
helped,4,-32.54549026489258,-28.689300537109375,-3.856189727783203
cost,7,-29.42071533203125,-40.053550720214844,10.632835388183594
fetched,8,-33.76420974731445,-40.633201599121094,6.868991851806641
required,21,-29.03583526611328,-35.27732849121094,6.241493225097656
