verb,frame_no,active_score,passive_score,pass_drop
resembled,17,-28.675437927246094,-42.64466857910156,13.969230651855469
saw,31,-27.23856544494629,-32.302452087402344,5.063886642456055
saw,31,-30.943405151367188,-34.12041473388672,3.1770095825195312
knew,33,-24.915542602539062,-36.42424392700195,11.50870132446289
cost,6,-40.923248291015625,-53.419063568115234,12.49581527709961
cost,9,-27.483924865722656,-47.78559875488281,20.301673889160156
hit,26,-31.330238342285156,-34.187503814697266,2.8572654724121094
emitted,13,-32.95053482055664,-37.590965270996094,4.640430450439453
carried,30,-32.539215087890625,-29.972028732299805,-2.5671863555908203
profited,2,-45.07280731201172,-44.440635681152344,-0.632171630859375
lasted,23,-23.193601608276367,-43.30440139770508,20.11079978942871
helped,5,-30.349102020263672,-25.980602264404297,-4.368499755859375
benefited,3,-26.179214477539062,-31.739850997924805,5.560636520385742
liked,34,-29.532085418701172,-32.236270904541016,2.7041854858398438
cost,10,-32.0378532409668,-46.98756408691406,14.949710845947266
discharged,11,-33.720542907714844,-35.81270980834961,2.0921669006347656
benefited,4,-30.52895736694336,-32.829620361328125,2.3006629943847656
discharged,14,-37.33426284790039,-45.637054443359375,8.302791595458984
washed,28,-30.74979019165039,-36.128196716308594,5.378406524658203
carried,30,-25.278858184814453,-33.61534881591797,8.336490631103516
carried,30,-31.08383560180664,-33.532615661621094,2.448780059814453
approximated,19,-35.36798858642578,-36.42241287231445,1.0544242858886719
emanated,11,-37.500911712646484,-38.77599334716797,1.2750816345214844
strengthened,5,-33.50413513183594,-26.08667755126953,-7.417457580566406
mirrored,18,-32.06297302246094,-39.78028106689453,7.717308044433594
took,21,-19.43576431274414,-31.391620635986328,11.955856323242188
required,21,-27.947980880737305,-38.23482894897461,10.286848068237305
hit,26,-31.09015655517578,-33.999176025390625,2.9090194702148438
washed,28,-32.03361892700195,-34.06076431274414,2.0271453857421875
pushed,27,-35.854766845703125,-34.34442138671875,-1.510345458984375
emitted,14,-36.39330291748047,-48.150001525878906,11.756698608398438
fetched,9,-36.93316650390625,-50.92360305786133,13.990436553955078
approximated,17,-36.79647445678711,-44.28617858886719,7.489704132080078
approximated,18,-37.71181106567383,-44.22235107421875,6.510540008544922
remembered,35,-33.960487365722656,-34.85557174682617,0.8950843811035156
matched,20,-27.678709030151367,-39.70619201660156,12.027482986450195
remembered,35,-31.438159942626953,-43.179927825927734,11.741767883300781
helped,1,-29.399608612060547,-34.49640655517578,5.096797943115234
hit,26,-23.909425735473633,-41.59233474731445,17.68290901184082
matched,17,-31.413516998291016,-36.54425811767578,5.130741119384766
remembered,35,-34.12835693359375,-40.56117248535156,6.4328155517578125
dropped,29,-30.795658111572266,-31.86624526977539,1.070587158203125
emanated,12,-45.04861068725586,-48.95403289794922,3.9054222106933594
helped,2,-33.56800842285156,-34.282432556152344,0.7144241333007812
liked,34,-26.03790283203125,-32.8050422668457,6.767139434814453
liked,34,-28.70611572265625,-40.14385223388672,11.437736511230469
helped,3,-26.824954986572266,-25.373516082763672,-1.4514389038085938
dropped,29,-30.292089462280273,-28.431276321411133,-1.8608131408691406
profited,4,-40.510684967041016,-34.302337646484375,-6.208347320556641
profited,5,-33.818016052246094,-30.60851287841797,-3.209503173828125
matched,16,-37.03057861328125,-36.8688850402832,-0.16169357299804688
mirrored,20,-31.6448974609375,-39.08949279785156,7.4445953369140625
took,24,-27.06777000427246,-44.40833282470703,17.34056282043457
lasted,24,-24.366540908813477,-50.35654830932617,25.990007400512695
benefited,2,-34.858062744140625,-37.54819107055664,2.6901283264160156
resembled,20,-29.3592529296875,-47.81560516357422,18.45635223388672
mirrored,17,-31.721343994140625,-38.98735427856445,7.266010284423828
approximated,16,-47.91765594482422,-37.960731506347656,-9.956924438476562
saw,31,-25.424959182739258,-38.797603607177734,13.372644424438477
required,24,-26.594905853271484,-46.022518157958984,19.4276123046875
mirrored,16,-39.55900955200195,-37.1709098815918,-2.3880996704101562
cost,8,-21.679649353027344,-41.64671325683594,19.967063903808594
